id,total_points,was_home,kickoff_time,gameweek,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,True,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-95,19278,0,95,Folarin Balogun,FWD,Arsenal,Brentford,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19461.333333333332,0.0,0.0,-119.66666666666667,0.0,119.66666666666667,0.0,5.0,0.3333333333333333,3.0
2,0,True,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,1465,43401,2909,1444,Cédric Alves Soares,DEF,Arsenal,Brentford,2023-24,2,1,3,0.0,0.0,4.0,0.0,1.2,0.0,0.0,0.16666666666666666,0.5333333333333333,15.333333333333334,0.0,0.0,0.0,0.0,0.0,40426.0,0.0,0.6666666666666666,272.6666666666667,1370.0,1097.3333333333333,0.0,5.0,0.3333333333333333,3.0
3,0,True,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-78,7315,46,124,Mohamed Elneny,MID,Arsenal,Brentford,2023-24,2,1,3,0.0,0.0,1.0,0.0,0.09999999999999999,0.0,0.0,0.03333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,7426.666666666667,0.0,0.3333333333333333,-24.333333333333332,130.66666666666666,155.0,0.0,5.0,0.3333333333333333,3.0
4,0,True,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,8534,36,36,Fábio Ferreira Vieira,MID,Arsenal,Brentford,2023-24,2,1,3,0.0,0.0,1.0,0.0,4.7,0.0,0.0,0.6333333333333333,0.9333333333333332,15.0,0.0,0.0,0.0,0.0,0.0,8484.333333333334,0.6666666666666666,0.3333333333333333,-29.0,19.333333333333332,48.333333333333336,0.0,5.0,0.3333333333333333,3.0
5,1,True,17,28,90,0,0,0,1,0,0,0,1,0,0,0,12,17.4,3.8,17.0,3.8,53,74993,2976488,102066,27073,Gabriel dos Santos Magalhães,DEF,Arsenal,Brentford,2023-24,2,1,3,0.0,0.0,24.333333333333332,0.6666666666666666,4.8,0.3333333333333333,0.0,4.366666666666666,20.8,90.0,0.0,0.0,0.0,0.0,0.0,2692578.0,18.0,4.666666666666667,284371.3333333333,308960.6666666667,24589.333333333332,0.0,5.0,0.3333333333333333,3.0
6,7,True,17,28,90,1,0,0,1,0,0,0,1,0,0,1,26,34.6,5.3,48.0,8.8,71,73678,312262,80042,6364,Kai Havertz,MID,Arsenal,Brentford,2023-24,2,1,3,1.0,2.3333333333333335,36.666666666666664,1.0,25.133333333333336,0.0,1.0,11.466666666666669,50.199999999999996,82.66666666666667,0.0,0.0,0.0,0.0,0.0,190815.33333333334,39.666666666666664,13.333333333333334,21866.666666666668,25225.333333333332,3358.6666666666665,0.0,5.0,0.3333333333333333,3.0
8,1,True,17,28,20,0,0,0,0,0,0,0,0,0,0,0,-1,2.2,0.8,2.0,0.5,78,-6592,277255,5277,11869,Gabriel Fernando de Jesus,FWD,Arsenal,Brentford,2023-24,2,1,3,0.0,0.0,0.6666666666666666,0.0,0.9666666666666667,0.0,0.0,1.0333333333333334,1.5333333333333332,8.666666666666666,0.0,0.0,0.0,0.0,0.0,282308.6666666667,7.666666666666667,0.3333333333333333,-24139.333333333332,5258.333333333333,29397.666666666668,0.0,5.0,0.3333333333333333,3.0
9,2,True,17,28,69,0,0,0,1,0,0,0,0,0,0,0,11,6.0,20.4,0.0,2.6,53,-35,19164,200,235,Jorge Luiz Frello Filho,MID,Arsenal,Brentford,2023-24,2,1,3,0.0,0.0,9.666666666666666,0.3333333333333333,13.6,0.3333333333333333,0.0,2.2666666666666666,8.933333333333334,54.333333333333336,0.0,0.0,0.0,0.0,0.0,19033.666666666668,0.0,2.0,-55.0,242.0,297.0,0.0,5.0,0.3333333333333333,3.0
10,2,True,17,28,78,0,0,0,1,0,0,0,0,0,0,0,13,8.4,18.2,6.0,3.3,43,50679,156642,54165,3486,Jakub Kiwior,DEF,Arsenal,Brentford,2023-24,2,1,3,0.6666666666666666,0.3333333333333333,30.666666666666668,0.6666666666666666,11.833333333333334,0.3333333333333333,0.3333333333333333,5.866666666666667,32.333333333333336,90.0,0.0,0.0,0.0,0.0,0.0,56250.0,14.333333333333334,9.0,30651.333333333332,33430.0,2778.6666666666665,0.0,5.0,0.3333333333333333,3.0
11,0,True,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-11,4331,0,11,Marcus Oliveira Alencar,MID,Arsenal,Brentford,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,-18.666666666666668,0.0,18.666666666666668,0.0,5.0,0.3333333333333333,3.0
