id,total_points,was_home,kickoff_time,gameweek,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,True,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-518,20133,0,518,Folarin Balogun,FWD,Arsenal,Crystal Palace,2023-24,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20944.666666666668,0.0,0.0,-267.3333333333333,0.0,267.3333333333333,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333
2,0,True,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-2245,41328,710,2955,Cédric Alves Soares,DEF,Arsenal,Crystal Palace,2023-24,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43817.0,0.0,0.0,-416.0,702.0,1118.0,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333
3,0,True,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-699,7707,41,740,Mohamed Elneny,MID,Arsenal,Crystal Palace,2023-24,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8537.0,0.0,0.0,-296.0,67.0,363.0,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333
4,0,True,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-175,8702,19,194,Fábio Ferreira Vieira,MID,Arsenal,Crystal Palace,2023-24,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8988.333333333334,0.0,0.0,-133.0,6.333333333333333,139.33333333333334,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333
5,17,True,12,21,80,1,1,1,0,0,0,0,0,0,0,2,43,45.8,1.0,46.0,9.3,50,73441,1911600,169758,96317,Gabriel dos Santos Magalhães,DEF,Arsenal,Crystal Palace,2023-24,5,0,3,0.0,0.6666666666666666,20.666666666666668,0.0,5.366666666666666,1.6666666666666667,0.3333333333333333,5.0,36.46666666666667,90.0,0.0,0.0,0.0,0.0,0.0,1715865.3333333333,8.0,4.0,73383.33333333333,96669.66666666667,23286.333333333332,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333
6,3,True,12,21,68,0,0,1,0,0,0,0,0,0,0,0,5,5.8,2.3,4.0,1.2,71,691,172722,7547,6856,Kai Havertz,MID,Arsenal,Crystal Palace,2023-24,5,0,3,0.0,0.0,2.6666666666666665,0.0,6.533333333333334,1.0,0.0,1.0999999999999999,1.5333333333333332,55.333333333333336,0.0,0.0,0.0,0.0,0.0,174869.66666666666,2.6666666666666665,1.0,-2306.0,4925.333333333333,7231.333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333
8,5,True,12,21,80,0,1,1,0,0,0,0,0,0,0,0,26,25.8,46.9,20.0,9.3,80,-124795,466370,32957,157752,Gabriel Fernando de Jesus,FWD,Arsenal,Crystal Palace,2023-24,5,0,3,0.0,0.0,3.3333333333333335,0.0,19.566666666666666,1.0,0.0,5.833333333333333,6.933333333333334,63.333333333333336,0.0,0.0,0.0,0.0,0.0,568962.3333333334,31.666666666666668,1.3333333333333333,44081.0,78378.66666666667,34297.666666666664,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333
9,4,True,12,21,17,0,1,0,0,0,0,0,0,0,0,0,16,21.2,17.5,1.0,4.0,53,-257,18373,162,419,Jorge Luiz Frello Filho,MID,Arsenal,Crystal Palace,2023-24,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18538.333333333332,0.0,0.0,-276.0,90.66666666666667,366.6666666666667,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333
10,1,True,12,21,9,0,0,0,0,0,0,0,0,0,0,0,3,1.6,0.7,0.0,0.2,43,60,9087,597,537,Jakub Kiwior,DEF,Arsenal,Crystal Palace,2023-24,5,0,3,0.0,0.0,2.0,0.0,0.4666666666666666,0.3333333333333333,0.0,0.3333333333333333,2.8666666666666667,15.0,0.0,0.0,0.0,0.0,0.0,8960.333333333334,0.0,0.3333333333333333,-108.33333333333333,78.66666666666667,187.0,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333
11,0,True,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-43,4448,0,43,Marcus Oliveira Alencar,MID,Arsenal,Crystal Palace,2023-24,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4519.666666666667,0.0,0.0,-28.333333333333332,0.0,28.333333333333332,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333
