id,total_points,was_home,kickoff_time,gameweek,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
32,2,False,14,29,62,0,0,0,1,0,0,0,0,0,0,0,12,6.8,2.8,10.0,2.0,52,16677,509463,32086,15409,Alexandre Moreno Lopera,DEF,Aston Villa,West Ham,2023-24,1,1,1,0.0,0.0,8.666666666666666,0.0,4.433333333333333,2.0,0.0,1.3333333333333333,7.533333333333334,56.0,0.0,0,0.0,0.0,0.0,415513.0,1.3333333333333333,0.0,29922.0,59964.0,30042.0,0.3333333333333333,2.3333333333333335,2.6666666666666665,2.0
34,2,False,14,29,90,0,0,0,1,0,0,0,0,0,0,0,17,8.2,40.6,20.0,6.9,57,73470,986496,88325,14855,Leon Bailey,MID,Aston Villa,West Ham,2023-24,1,1,1,0.6666666666666666,0.6666666666666666,19.666666666666668,0.0,26.833333333333332,2.0,0.3333333333333333,8.566666666666668,32.199999999999996,78.66666666666667,0.0,0,0.0,0.0,0.0,488564.0,26.666666666666668,6.0,50557.0,71716.33333333333,21159.333333333332,0.3333333333333333,2.3333333333333335,2.6666666666666665,2.0
35,0,False,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,5,3951,47,42,Emiliano Buendía Stati,MID,Aston Villa,West Ham,2023-24,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3940.0,0.0,0.0,-4.333333333333333,25.0,29.333333333333332,0.0,2.3333333333333335,2.6666666666666665,2.0
36,1,False,14,29,45,0,0,0,0,0,0,0,0,0,0,0,4,9.2,2.9,8.0,2.0,46,25480,1808573,48222,22742,Matty Cash,DEF,Aston Villa,West Ham,2023-24,1,1,1,0.0,0.0,8.333333333333334,0.0,1.5666666666666667,2.6666666666666665,0.0,2.6,15.6,90.0,0.0,0,0.0,0.0,0.0,1643775.3333333333,8.666666666666666,0.6666666666666666,7385.0,52285.0,44900.0,0.0,2.3333333333333335,2.6666666666666665,2.0
37,0,False,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-1293,161900,4407,5700,Calum Chambers,DEF,Aston Villa,West Ham,2023-24,1,1,1,0.0,0.0,3.6666666666666665,0.0,0.06666666666666667,0.3333333333333333,0.0,0.3333333333333333,3.1333333333333333,15.0,0.0,0,0.0,0.0,0.0,171961.0,0.0,0.3333333333333333,5849.333333333333,13943.666666666666,8094.333333333333,0.0,2.3333333333333335,2.6666666666666665,2.0
38,0,False,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-28,17803,0,28,Philippe Coutinho Correia,MID,Aston Villa,West Ham,2023-24,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17859.666666666668,0.0,0.0,-33.666666666666664,0.0,33.666666666666664,0.0,2.3333333333333335,2.6666666666666665,2.0
39,0,False,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-14,11806,0,14,Keinan Davis,FWD,Aston Villa,West Ham,2023-24,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11856.333333333334,0.0,0.0,-44.0,0.0,44.0,0.0,2.3333333333333335,2.6666666666666665,2.0
40,0,False,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-34,1970,0,34,Leander Dendoncker,MID,Aston Villa,West Ham,2023-24,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2058.6666666666665,0.0,0.0,-66.33333333333333,0.0,66.33333333333333,0.0,2.3333333333333335,2.6666666666666665,2.0
41,0,False,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-397,43578,670,1067,Diego Carlos Santos Silva,DEF,Aston Villa,West Ham,2023-24,1,1,1,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,1.0,1.6666666666666667,0.0,0,0.0,0.0,0.0,48109.0,0.6666666666666666,0.0,-7570.666666666667,118.0,7688.666666666667,0.0,2.3333333333333335,2.6666666666666665,2.0
42,1,False,14,29,27,0,0,0,0,0,0,0,0,0,0,0,3,3.2,2.2,6.0,1.1,46,44997,616621,50441,5444,Lucas Digne,DEF,Aston Villa,West Ham,2023-24,1,1,1,0.0,0.0,9.0,0.0,1.3,0.6666666666666666,0.3333333333333333,3.0666666666666664,14.266666666666666,33.0,0.0,0,0.0,0.0,0.0,277334.6666666667,15.0,2.6666666666666665,6238.666666666667,13139.0,6900.333333333333,0.0,2.3333333333333335,2.6666666666666665,2.0
