id,total_points,was_home,kickoff_time,gameweek,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,True,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-132,19444,0,132,Folarin Balogun,FWD,Arsenal,Newcastle,2023-24,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19721.333333333332,0.0,0.0,-125.0,0.0,125.0,0.0,4.666666666666667,0.3333333333333333,3.0
2,0,True,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-628,39369,528,1156,Cédric Alves Soares,DEF,Arsenal,Newcastle,2023-24,4,1,3,0.0,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,0.10000000000000002,0.3333333333333333,11.333333333333334,0.0,0,0,0.0,0.0,40231.666666666664,0.0,0.6666666666666666,-395.6666666666667,367.6666666666667,763.3333333333334,0.0,4.666666666666667,0.3333333333333333,3.0
3,1,True,20,26,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,44,-71,7391,116,187,Mohamed Elneny,MID,Arsenal,Newcastle,2023-24,4,1,3,0.0,0.0,0.3333333333333333,0.0,0.43333333333333335,0.0,0.0,0.3666666666666667,0.6666666666666666,7.666666666666667,0.0,0,0,0.0,0.0,7412.0,2.6666666666666665,0.3333333333333333,-35.666666666666664,96.66666666666667,132.33333333333334,0.0,4.666666666666667,0.3333333333333333,3.0
4,0,True,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-26,8473,24,50,Fábio Ferreira Vieira,MID,Arsenal,Newcastle,2023-24,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8537.0,0.0,0.0,-47.666666666666664,7.333333333333333,55.0,0.0,4.666666666666667,0.3333333333333333,3.0
5,2,True,20,26,90,0,0,0,1,0,0,0,0,0,0,0,14,16.2,3.8,35.0,5.5,52,318329,2751751,348761,30432,Gabriel dos Santos Magalhães,DEF,Arsenal,Newcastle,2023-24,4,1,3,0.0,0.0,23.333333333333332,0.6666666666666666,1.6333333333333335,0.3333333333333333,0.3333333333333333,6.666666666666667,33.06666666666666,90.0,0.3333333333333333,0,0,0.0,0.0,2137142.3333333335,32.0,5.666666666666667,144890.33333333334,174569.66666666666,29679.333333333332,0.3333333333333333,4.666666666666667,0.3333333333333333,3.0
6,14,True,20,26,75,1,1,1,0,0,0,0,0,0,0,3,31,47.4,14.8,33.0,9.5,71,7490,174090,9861,2371,Kai Havertz,MID,Arsenal,Newcastle,2023-24,4,1,3,0.6666666666666666,0.3333333333333333,18.333333333333332,0.6666666666666666,25.133333333333336,0.3333333333333333,0.3333333333333333,8.433333333333334,22.333333333333332,87.66666666666667,0.0,0,0,0.0,0.0,165079.66666666666,37.0,6.333333333333333,-2720.0,1284.3333333333333,4004.3333333333335,0.3333333333333333,4.666666666666667,0.3333333333333333,3.0
8,0,True,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,78,-22124,273037,1064,23188,Gabriel Fernando de Jesus,FWD,Arsenal,Newcastle,2023-24,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,363220.3333333333,0.0,0.0,-55360.666666666664,9727.333333333334,65088.0,0.0,4.666666666666667,0.3333333333333333,3.0
9,2,True,20,26,88,0,0,0,1,0,0,0,0,0,0,0,12,9.8,22.2,0.0,3.2,53,-122,18983,173,295,Jorge Luiz Frello Filho,MID,Arsenal,Newcastle,2023-24,4,1,3,0.0,0.0,4.666666666666667,0.0,5.633333333333333,0.3333333333333333,0.0,1.2333333333333334,6.533333333333334,33.666666666666664,0.0,0,0,0.0,0.0,18857.333333333332,0.0,1.0,38.0,269.3333333333333,231.33333333333334,0.0,4.666666666666667,0.3333333333333333,3.0
10,8,True,20,26,90,1,0,0,1,0,0,0,0,0,0,0,23,39.8,3.7,33.0,7.7,43,28498,48730,31859,3361,Jakub Kiwior,DEF,Arsenal,Newcastle,2023-24,4,1,3,0.6666666666666666,0.0,24.0,0.6666666666666666,12.800000000000002,0.0,0.0,4.633333333333334,25.866666666666664,75.0,0.0,0,0,0.0,0.0,11586.333333333334,7.666666666666667,6.0,1562.0,2010.0,448.0,0.3333333333333333,4.666666666666667,0.3333333333333333,3.0
11,0,True,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-18,4353,0,18,Marcus Oliveira Alencar,MID,Arsenal,Newcastle,2023-24,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4394.333333333333,0.0,0.0,-18.333333333333332,0.0,18.333333333333332,0.0,4.666666666666667,0.3333333333333333,3.0
