id,total_points,was_home,kickoff_time,gameweek,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,False,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-652,22774,0,652,Folarin Balogun,FWD,Arsenal,Brentford,2023-24,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,24174.0,0.0,0.0,-874.3333333333334,0.0,874.3333333333334,0.0,2.6666666666666665,0.6666666666666666,2.0
2,0,False,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-266,44795,1578,1844,Cédric Alves Soares,DEF,Arsenal,Brentford,2023-24,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,44614.333333333336,0.0,0.0,490.3333333333333,2403.0,1912.6666666666667,0.0,2.6666666666666665,0.6666666666666666,2.0
3,0,False,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-194,10613,699,893,Mohamed Elneny,MID,Arsenal,Brentford,2023-24,1,0,3,0.3333333333333333,0.0,4.0,0.0,0.16666666666666666,0.0,0.0,0.13333333333333333,0.6,0.3333333333333333,0.0,0,0,0.0,0.0,10269.666666666666,0.6666666666666666,1.3333333333333333,509.0,1327.0,818.0,0.0,2.6666666666666665,0.6666666666666666,2.0
4,0,False,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1817,10519,52,1869,Fábio Ferreira Vieira,MID,Arsenal,Brentford,2023-24,1,0,3,0.0,0.0,5.666666666666667,0.0,2.3666666666666667,0.0,0.3333333333333333,2.0,11.266666666666666,17.0,0.0,0,0,0.3333333333333333,0.0,12226.666666666666,6.333333333333333,1.6666666666666667,-263.3333333333333,478.0,741.3333333333334,0.0,2.6666666666666665,0.6666666666666666,2.0
5,6,False,17,13,90,0,0,1,0,0,0,0,0,0,0,0,23,13.2,2.8,7.0,2.3,48,41771,1579515,85361,43590,Gabriel dos Santos Magalhães,DEF,Arsenal,Brentford,2023-24,1,0,3,0.0,0.0,7.333333333333333,0.0,4.933333333333334,0.6666666666666666,0.0,2.1666666666666665,9.866666666666667,60.0,0.0,0,0,0.0,0.0,1502626.0,7.0,1.3333333333333333,73443.66666666667,142768.0,69324.33333333333,0.0,2.6666666666666665,0.6666666666666666,2.0
6,6,False,17,13,11,1,0,0,0,0,0,0,0,0,0,0,22,36.8,1.2,35.0,7.3,71,-2707,156951,2573,5280,Kai Havertz,MID,Arsenal,Brentford,2023-24,1,0,3,0.0,0.0,4.0,0.3333333333333333,10.700000000000001,0.6666666666666666,0.0,3.1999999999999997,3.1333333333333333,79.33333333333333,0.0,0,0,0.0,0.0,158704.66666666666,18.333333333333332,1.6666666666666667,-3117.6666666666665,2339.6666666666665,5457.333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.0
8,2,False,17,13,65,0,0,1,0,0,0,0,0,0,0,0,0,4.6,2.1,47.0,5.4,78,28803,232396,38109,9306,Gabriel Fernando de Jesus,FWD,Arsenal,Brentford,2023-24,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,235132.0,0.0,0.0,-54494.0,7869.333333333333,62363.333333333336,0.0,2.6666666666666665,0.6666666666666666,2.0
9,1,False,17,13,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,53,58,19539,681,623,Jorge Luiz Frello Filho,MID,Arsenal,Brentford,2023-24,1,0,3,0.0,0.0,8.666666666666666,0.0,10.533333333333333,0.6666666666666666,0.0,1.7,5.266666666666667,56.0,0.0,0,0,0.0,0.0,18899.333333333332,1.0,1.3333333333333333,4.0,616.3333333333334,612.3333333333334,0.0,2.6666666666666665,0.6666666666666666,2.0
10,0,False,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-93,9257,262,355,Jakub Kiwior,DEF,Arsenal,Brentford,2023-24,1,0,3,0.0,0.0,9.333333333333334,0.3333333333333333,0.5,0.0,0.0,0.5666666666666667,4.333333333333333,30.333333333333332,0.0,0,0,0.0,0.0,9083.333333333334,0.6666666666666666,2.3333333333333335,87.66666666666667,410.6666666666667,323.0,0.0,2.6666666666666665,0.6666666666666666,2.0
11,0,False,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-92,4738,0,92,Marcus Oliveira Alencar,MID,Arsenal,Brentford,2023-24,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4913.0,0.0,0.0,-94.0,0.0,94.0,0.0,2.6666666666666665,0.6666666666666666,2.0
