id,total_points,was_home,kickoff_time,gameweek,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,True,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2349,27390,0,2349,Folarin Balogun,FWD,Arsenal,Man City,2023-24,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,33201.666666666664,0.0,0.0,-6815.0,0.0,6815.0,0.0,2.3333333333333335,0.6666666666666666,2.3333333333333335
2,0,True,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,633,40781,3036,2403,Cédric Alves Soares,DEF,Arsenal,Man City,2023-24,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,37515.0,0.0,0.0,635.0,2894.3333333333335,2259.3333333333335,0.0,2.3333333333333335,0.6666666666666666,2.3333333333333335
3,0,True,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,195,8370,1130,935,Mohamed Elneny,MID,Arsenal,Man City,2023-24,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7218.666666666667,0.0,0.0,-87.33333333333333,623.0,710.3333333333334,0.0,2.3333333333333335,0.6666666666666666,2.3333333333333335
4,0,True,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1041,13426,675,1716,Fábio Ferreira Vieira,MID,Arsenal,Man City,2023-24,1,0,3,0.0,0.0,2.6666666666666665,0.3333333333333333,9.666666666666666,0.3333333333333333,0.0,2.066666666666667,1.5333333333333334,46.0,0.0,0,0,0.0,0.0,13746.666666666666,9.666666666666666,1.6666666666666667,543.6666666666666,2105.3333333333335,1561.6666666666667,0.0,2.3333333333333335,0.6666666666666666,2.3333333333333335
5,8,True,15,8,90,0,0,1,0,0,0,0,0,0,0,2,27,11.2,1.3,0.0,1.3,47,-49011,1226108,80932,129943,Gabriel dos Santos Magalhães,DEF,Arsenal,Man City,2023-24,1,0,3,0.0,0.0,19.666666666666668,0.6666666666666666,2.066666666666667,0.6666666666666666,0.0,2.2333333333333334,17.400000000000002,90.0,0.0,0,0,0.0,0.0,1308619.3333333333,2.6666666666666665,4.0,-70983.0,36062.0,107045.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,2.3333333333333335
6,4,True,15,8,15,0,1,0,0,0,0,0,0,0,0,0,12,17.2,11.4,6.0,3.5,71,-4475,167477,3258,7733,Kai Havertz,MID,Arsenal,Man City,2023-24,1,0,3,0.0,0.0,7.0,0.3333333333333333,1.8333333333333333,0.3333333333333333,0.3333333333333333,2.8000000000000003,15.733333333333334,45.0,0.0,0,0,0.0,0.0,182680.66666666666,10.333333333333334,2.6666666666666665,-22206.0,3006.0,25212.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.3333333333333335
8,1,True,15,8,90,0,0,1,0,0,0,0,1,0,0,0,-1,9.2,8.2,17.0,3.4,80,-53865,348172,19574,73439,Gabriel Fernando de Jesus,FWD,Arsenal,Man City,2023-24,1,0,3,0.3333333333333333,0.0,6.666666666666667,0.3333333333333333,12.700000000000001,0.6666666666666666,0.0,3.766666666666667,6.666666666666667,63.333333333333336,0.0,0,0,0.0,0.0,342559.0,18.333333333333332,2.6666666666666665,66270.33333333333,95850.66666666667,29580.333333333332,0.0,2.3333333333333335,0.6666666666666666,2.3333333333333335
9,2,True,15,8,74,0,0,1,0,0,0,0,1,0,0,0,9,4.2,8.0,0.0,1.2,54,-602,18440,371,973,Jorge Luiz Frello Filho,MID,Arsenal,Man City,2023-24,1,0,3,0.0,0.0,0.6666666666666666,0.0,0.9666666666666668,0.3333333333333333,0.0,0.39999999999999997,3.1333333333333333,18.0,0.0,0,0,0.0,0.0,18430.666666666668,0.0,0.6666666666666666,-547.6666666666666,643.3333333333334,1191.0,0.0,2.3333333333333335,0.6666666666666666,2.3333333333333335
10,0,True,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-317,8886,155,472,Jakub Kiwior,DEF,Arsenal,Man City,2023-24,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,9281.666666666666,0.0,0.0,-363.3333333333333,245.33333333333334,608.6666666666666,0.0,2.3333333333333335,0.6666666666666666,2.3333333333333335
11,0,True,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-195,5270,0,195,Marcus Oliveira Alencar,MID,Arsenal,Man City,2023-24,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5758.333333333333,0.0,0.0,-495.6666666666667,0.0,495.6666666666667,0.0,2.3333333333333335,0.6666666666666666,2.3333333333333335
