id,total_points,was_home,kickoff_time,gameweek,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,False,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-260,21858,0,260,Folarin Balogun,FWD,Arsenal,Aston Villa,2023-24,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22429.0,0.0,0.0,-450.0,0.0,450.0,0.0,2.3333333333333335,1.3333333333333333,3.0
2,0,False,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,32,44812,1099,1067,Cédric Alves Soares,DEF,Arsenal,Aston Villa,2023-24,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44487.666666666664,0.0,0.0,-312.6666666666667,1271.3333333333333,1584.0,0.0,2.3333333333333335,1.3333333333333333,3.0
3,0,False,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-377,9734,148,525,Mohamed Elneny,MID,Arsenal,Aston Villa,2023-24,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10330.333333333334,0.0,0.0,-273.6666666666667,411.6666666666667,685.3333333333334,0.0,2.3333333333333335,1.3333333333333333,3.0
4,0,False,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-211,9540,23,234,Fábio Ferreira Vieira,MID,Arsenal,Aston Villa,2023-24,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10084.666666666666,0.0,0.0,-894.0,29.666666666666668,923.6666666666666,0.0,2.3333333333333335,1.3333333333333333,3.0
5,2,False,17,16,90,0,0,0,1,0,0,0,0,0,0,0,18,28.2,14.0,0.0,4.2,49,-43088,1609736,13305,56393,Gabriel dos Santos Magalhães,DEF,Arsenal,Aston Villa,2023-24,0,1,0,0.0,0.0,16.666666666666668,0.3333333333333333,5.366666666666667,1.3333333333333333,0.0,2.533333333333333,12.266666666666666,90.0,0.0,0.0,0.0,0.0,0.0,1623365.0,7.666666666666667,3.0,37410.0,68714.66666666667,31304.666666666668,0.0,2.3333333333333335,1.3333333333333333,3.0
6,2,False,17,16,90,0,0,0,1,0,0,0,0,0,0,0,6,8.6,22.3,21.0,5.2,71,5391,172580,8706,3315,Kai Havertz,MID,Arsenal,Aston Villa,2023-24,0,1,0,0.0,0.0,16.666666666666668,0.0,14.566666666666668,1.3333333333333333,0.6666666666666666,6.5,26.400000000000002,37.666666666666664,0.0,0.0,0.0,0.0,0.0,163502.0,24.0,4.666666666666667,1722.6666666666667,5964.666666666667,4242.0,0.0,2.3333333333333335,1.3333333333333333,3.0
8,2,False,17,16,81,0,0,0,1,0,0,0,0,0,0,0,3,12.2,15.9,27.0,5.5,79,44968,397082,62371,17403,Gabriel Fernando de Jesus,FWD,Arsenal,Aston Villa,2023-24,0,1,0,0.3333333333333333,1.0,16.333333333333332,0.6666666666666666,24.099999999999998,1.0,0.3333333333333333,10.6,25.0,73.66666666666667,0.0,0.0,0.0,0.0,0.0,303228.3333333333,56.666666666666664,5.0,47012.666666666664,59704.333333333336,12691.666666666666,0.3333333333333333,2.3333333333333335,1.3333333333333333,3.0
9,0,False,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-363,19237,161,524,Jorge Luiz Frello Filho,MID,Arsenal,Aston Villa,2023-24,0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,19516.333333333332,0.0,0.6666666666666666,-64.0,466.0,530.0,0.0,2.3333333333333335,1.3333333333333333,3.0
10,0,False,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-69,9173,148,217,Jakub Kiwior,DEF,Arsenal,Aston Villa,2023-24,0,1,0,0.0,0.0,3.6666666666666665,0.0,1.5666666666666667,1.0,0.0,0.6333333333333333,4.0,21.333333333333332,0.0,0.0,0.0,0.0,0.0,9206.0,0.6666666666666666,0.6666666666666666,-75.66666666666667,201.66666666666666,277.3333333333333,0.0,2.3333333333333335,1.3333333333333333,3.0
11,0,False,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-38,4622,0,38,Marcus Oliveira Alencar,MID,Arsenal,Aston Villa,2023-24,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4692.666666666667,0.0,0.0,-58.666666666666664,0.0,58.666666666666664,0.0,2.3333333333333335,1.3333333333333333,3.0
