id,total_points,was_home,kickoff_time,gameweek,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-405,22399,0,405,Folarin Balogun,FWD,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,23449.333333333332,0.0,0.0,-730.0,0.0,730.0,0.0,1.3333333333333333,0.6666666666666666,2.0
2,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-406,44385,1138,1544,Cédric Alves Soares,DEF,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,44768.333333333336,0.0,0.0,-162.0,1701.0,1863.0,0.0,1.3333333333333333,0.6666666666666666,2.0
3,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-333,10314,333,666,Mohamed Elneny,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10823.333333333334,0.0,0.0,414.3333333333333,1291.6666666666667,877.3333333333334,0.0,1.3333333333333333,0.6666666666666666,2.0
4,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-597,9996,19,616,Fábio Ferreira Vieira,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,-1.6666666666666667,0.0,0.5,0.0,0.0,0.06666666666666667,0.13333333333333333,11.333333333333334,0.0,0,0,0.3333333333333333,0.0,11731.333333333334,0.0,-0.3333333333333333,-575.0,425.6666666666667,1000.6666666666666,0.0,1.3333333333333333,0.6666666666666666,2.0
5,2,True,15,14,90,0,0,0,1,0,0,0,0,0,0,0,15,8.6,11.8,14.0,3.4,49,53508,1636459,76716,23208,Gabriel dos Santos Magalhães,DEF,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,15.0,0.3333333333333333,5.866666666666667,0.6666666666666666,0.0,2.9333333333333336,14.266666666666666,90.0,0.0,0,0,0.0,0.0,1515375.0,9.333333333333334,3.3333333333333335,11076.666666666666,80932.66666666667,69856.0,0.0,1.3333333333333333,0.6666666666666666,2.0
6,1,True,15,14,12,0,0,0,1,0,0,0,0,0,0,0,3,1.4,0.5,0.0,0.2,71,9277,167388,11516,2239,Kai Havertz,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,9.0,0.0,5.666666666666667,0.6666666666666666,0.3333333333333333,4.633333333333334,14.0,53.0,0.0,0,0,0.0,0.0,157430.0,27.0,2.6666666666666665,-2189.0,2766.6666666666665,4955.666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.0
8,2,True,15,14,66,0,0,1,0,0,0,0,0,0,0,0,1,2.6,12.0,34.0,4.9,78,94464,329817,104270,9806,Gabriel Fernando de Jesus,FWD,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.3333333333333333,0.7000000000000001,0.0,0.0,1.8,1.5333333333333332,21.666666666666668,0.0,0,0,0.0,0.0,215061.33333333334,15.666666666666666,0.6666666666666666,-23228.333333333332,13126.666666666666,36355.0,0.0,1.3333333333333333,0.6666666666666666,2.0
9,1,True,15,14,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,53,-130,19517,403,533,Jorge Luiz Frello Filho,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,9.666666666666666,0.0,10.533333333333333,0.6666666666666666,0.0,1.7333333333333334,5.6000000000000005,56.333333333333336,0.0,0,0,0.0,0.0,19166.666666666668,1.0,1.6666666666666667,37.333333333333336,681.0,643.6666666666666,0.0,1.3333333333333333,0.6666666666666666,2.0
10,1,True,15,14,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,43,-136,9160,140,276,Jakub Kiwior,DEF,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0.0,0.0,9280.0,0.0,0.3333333333333333,119.33333333333333,457.6666666666667,338.3333333333333,0.0,1.3333333333333333,0.6666666666666666,2.0
11,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-61,4680,0,61,Marcus Oliveira Alencar,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4826.0,0.0,0.0,-87.66666666666667,0.0,87.66666666666667,0.0,1.3333333333333333,0.6666666666666666,2.0
12,3,True,15,14,77,0,0,1,0,0,0,0,0,0,0,0,2,0.0,15.2,19.0,3.2,78,-15904,755080,42279,58183,Gabriel Martinelli Silva,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,7.666666666666667,0.3333333333333333,42.06666666666667,0.6666666666666666,0.0,8.4,12.933333333333332,85.33333333333333,0.0,0,0,0.0,0.0,690016.3333333334,29.666666666666668,2.0,78246.66666666667,125146.0,46899.333333333336,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.0
13,1,True,15,14,23,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,1.2,4.0,0.3,57,-127032,935283,37520,164552,Eddie Nketiah,FWD,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,2.0,0.0,5.8999999999999995,0.3333333333333333,0.0,1.7666666666666666,1.0,37.0,0.0,0,0,0.0,0.0,998054.0,10.666666666666666,1.3333333333333333,174291.33333333334,252770.66666666666,78479.33333333333,0.0,1.3333333333333333,0.6666666666666666,2.0
14,10,True,15,14,90,1,0,0,1,0,0,0,0,0,0,3,46,53.4,88.6,19.0,16.1,83,20251,1387839,49564,29313,Martin Ødegaard,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,3.3333333333333335,0.3333333333333333,7.8,0.0,0.0,1.3666666666666665,1.8,30.0,0.0,0,0,0.0,0.0,1602070.0,4.0,1.0,-291340.0,7470.333333333333,298810.3333333333,0.0,1.3333333333333333,0.6666666666666666,2.0
15,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-288,16455,12,300,Thomas Partey,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,17337.666666666668,0.0,0.0,-787.3333333333334,19.666666666666668,807.0,0.0,1.3333333333333333,0.6666666666666666,2.0
16,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-37,4653,0,37,Nicolas Pépé,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4742.333333333333,0.0,0.0,-67.0,0.0,67.0,0.0,1.3333333333333333,0.6666666666666666,2.0
17,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-12949,776393,12249,25198,Aaron Ramsdale,GKP,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,7.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,1.5999999999999999,30.0,0.0,0,0,0.0,0.3333333333333333,804882.0,0.0,2.0,-40362.0,9009.333333333334,49371.333333333336,0.0,1.3333333333333333,0.6666666666666666,2.0
18,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-218,9270,0,218,Rúnar Alex Rúnarsson,GKP,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,9710.0,0.0,0.0,-231.66666666666666,0.0,231.66666666666666,0.0,1.3333333333333333,0.6666666666666666,2.0
19,8,True,15,14,90,1,0,0,1,0,0,0,0,0,0,1,27,55.4,61.4,45.0,16.2,88,346127,5784976,378948,32821,Bukayo Saka,MID,Arsenal,Wolves,2023-24,2,1,3,0.6666666666666666,0.6666666666666666,20.666666666666668,0.3333333333333333,46.29999999999999,0.6666666666666666,0.0,8.200000000000001,21.266666666666666,86.66666666666667,0.0,0,0,0.0,0.0,5220407.0,14.333333333333334,5.0,70162.33333333333,237284.0,167121.66666666666,0.0,1.3333333333333333,0.6666666666666666,2.0
20,1,True,15,14,90,0,0,0,1,0,0,0,1,0,0,0,8,8.4,1.8,0.0,1.0,55,237051,3692181,257774,20723,William Saliba,DEF,Arsenal,Wolves,2023-24,2,1,3,0.0,0.3333333333333333,20.0,0.3333333333333333,3.3000000000000003,0.6666666666666666,0.3333333333333333,3.8000000000000003,22.53333333333333,90.0,0.0,0,0,0.0,0.0,3000174.3333333335,12.0,5.666666666666667,276506.0,310528.0,34022.0,0.0,1.3333333333333333,0.6666666666666666,2.0
22,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-241,10002,15,256,Emile Smith Rowe,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10879.333333333334,0.0,0.0,-571.0,210.66666666666666,781.6666666666666,0.0,1.3333333333333333,0.6666666666666666,2.0
24,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-110,10731,0,110,Kieran Tierney,DEF,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,11027.0,0.0,0.0,-222.66666666666666,0.0,222.66666666666666,0.0,1.3333333333333333,0.6666666666666666,2.0
25,11,True,15,14,78,0,1,1,0,0,0,0,0,0,0,2,33,34.6,21.8,4.0,6.0,45,18827,68959,20938,2111,Takehiro Tomiyasu,DEF,Arsenal,Wolves,2023-24,2,1,3,0.0,0.3333333333333333,16.666666666666668,0.3333333333333333,5.766666666666667,0.6666666666666666,0.0,2.2666666666666666,12.666666666666666,90.0,0.0,0,0,0.0,0.0,41371.666666666664,4.333333333333333,3.6666666666666665,6064.333333333333,8043.666666666667,1979.3333333333333,0.0,1.3333333333333333,0.6666666666666666,2.0
26,2,True,15,14,90,0,0,0,1,0,0,0,0,0,0,0,3,12.8,17.2,59.0,8.9,65,5917,273532,28380,22463,Leandro Trossard,MID,Arsenal,Wolves,2023-24,2,1,3,0.3333333333333333,1.0,13.0,0.3333333333333333,17.633333333333336,0.3333333333333333,0.3333333333333333,6.800000000000001,20.133333333333333,60.333333333333336,0.0,0,0,0.0,0.0,205808.33333333334,30.0,5.666666666666667,33378.666666666664,43270.333333333336,9891.666666666666,0.0,1.3333333333333333,0.6666666666666666,2.0
29,1,True,15,14,11,0,0,0,1,0,0,0,0,0,0,0,3,2.0,0.3,0.0,0.2,57,-49461,1303097,22639,72100,Benjamin White,DEF,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,6.0,0.0,5.633333333333333,0.3333333333333333,0.0,1.0999999999999999,5.466666666666666,24.333333333333332,0.0,0,0,0.0,0.0,1499599.3333333333,0.0,1.0,-47034.0,95243.0,142277.0,0.0,1.3333333333333333,0.6666666666666666,2.0
30,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-3,1002,0,3,Granit Xhaka,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1012.6666666666666,0.0,0.0,-7.666666666666667,0.0,7.666666666666667,0.0,1.3333333333333333,0.6666666666666666,2.0
31,5,True,15,14,90,0,1,0,1,0,0,0,0,0,0,0,25,27.4,16.8,6.0,5.0,51,275280,1109498,285795,10515,Oleksandr Zinchenko,DEF,Arsenal,Wolves,2023-24,2,1,3,0.0,1.6666666666666667,23.333333333333332,0.3333333333333333,24.566666666666666,0.3333333333333333,0.3333333333333333,6.7,32.06666666666667,65.66666666666667,0.0,0,0,0.0,0.0,673855.0,10.333333333333334,6.666666666666667,77832.33333333333,96040.33333333333,18208.0,0.0,1.3333333333333333,0.6666666666666666,2.0
113,2,True,15,14,90,0,0,0,1,0,0,0,0,0,2,0,12,18.6,0.0,0.0,1.9,49,66140,512943,80135,13995,David Raya Martin,GKP,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,8.333333333333334,0.0,0.0,0.6666666666666666,0.0,0.9666666666666667,9.799999999999999,60.0,0.0,0,0,0.0,1.3333333333333333,464279.0,0.0,1.6666666666666667,-749.3333333333334,34789.666666666664,35539.0,0.0,1.3333333333333333,0.6666666666666666,2.0
540,2,True,15,14,90,0,0,0,1,0,0,0,0,0,0,0,16,19.0,7.3,8.0,3.4,54,-4050,557816,19490,23540,Declan Rice,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,13.333333333333334,0.3333333333333333,16.633333333333333,0.6666666666666666,0.0,3.5,13.866666666666665,90.0,0.0,0,0,0.0,0.0,548661.3333333334,4.666666666666667,2.3333333333333335,19536.333333333332,41453.0,21916.666666666668,0.0,1.3333333333333333,0.6666666666666666,2.0
578,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-109,4314,156,265,Reiss Nelson,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0.0,0.0,4393.666666666667,0.0,0.3333333333333333,-74.0,261.6666666666667,335.6666666666667,0.0,1.3333333333333333,0.6666666666666666,2.0
585,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-585,48477,40,625,Jurriën Timber,DEF,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,49936.333333333336,0.0,0.0,-1070.3333333333333,78.66666666666667,1149.0,0.0,1.3333333333333333,0.6666666666666666,2.0
646,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-28,5252,178,206,Karl Hein,GKP,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5152.333333333333,0.0,0.0,3.3333333333333335,227.33333333333334,224.0,0.0,1.3333333333333333,0.6666666666666666,2.0
735,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,63,260,100,37,Charles Sagoe,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,94.0,0.0,0.0,66.0,81.0,15.0,0.0,2.0,0.5,3.0
736,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,223,1050,338,115,Reuell Walters,DEF,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,371.0,0.0,0.0,221.0,257.5,36.5,0.0,2.0,0.5,3.0
737,0,True,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,35,217,79,44,Bradley Ibrahim,MID,Arsenal,Wolves,2023-24,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80.5,0.0,0.0,49.0,64.5,15.5,0.0,2.0,0.5,3.0
32,1,False,14,14,16,0,0,0,0,0,0,0,0,0,0,0,2,5.0,0.3,0.0,0.5,50,1977,12089,2872,895,Alexandre Moreno Lopera,DEF,Aston Villa,Bournemouth,2023-24,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7240.666666666667,0.0,0.0,1386.0,1927.6666666666667,541.6666666666666,0.0,1.6666666666666667,1.3333333333333333,2.0
34,7,False,14,14,73,1,0,0,2,0,0,0,0,0,0,0,25,36.8,12.5,26.0,7.5,55,-3713,101274,2657,6370,Leon Bailey,MID,Aston Villa,Bournemouth,2023-24,2,2,1,0.3333333333333333,0.0,6.0,0.0,16.766666666666666,0.6666666666666666,0.0,4.266666666666667,9.666666666666666,39.333333333333336,0.0,0,0,0.0,0.0,110512.0,16.333333333333332,2.0,-2377.3333333333335,6364.666666666667,8742.0,0.0,1.6666666666666667,1.3333333333333333,2.0
35,0,False,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-22,4024,15,37,Emiliano Buendía Stati,MID,Aston Villa,Bournemouth,2023-24,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4082.3333333333335,0.0,0.0,-49.333333333333336,25.0,74.33333333333333,0.0,1.6666666666666667,1.3333333333333333,2.0
36,1,False,14,14,16,0,0,0,0,0,0,0,0,0,0,0,8,7.4,0.9,0.0,0.8,50,-184462,2973847,35610,220072,Matty Cash,DEF,Aston Villa,Bournemouth,2023-24,2,2,1,0.0,0.0,8.0,0.0,6.6000000000000005,1.3333333333333333,0.0,2.6666666666666665,6.133333333333333,64.33333333333333,0.0,0,0,0.0,0.0,3411838.0,14.333333333333334,0.6666666666666666,-132182.33333333334,79980.66666666667,212163.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.0
37,0,False,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-199,104092,1988,2187,Calum Chambers,DEF,Aston Villa,Bournemouth,2023-24,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,104454.0,0.0,0.0,-1047.6666666666667,2416.6666666666665,3464.3333333333335,0.0,1.6666666666666667,1.3333333333333333,2.0
38,0,False,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-118,18681,0,118,Philippe Coutinho Correia,MID,Aston Villa,Bournemouth,2023-24,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19030.333333333332,0.0,0.0,-261.6666666666667,0.0,261.6666666666667,0.0,1.6666666666666667,1.3333333333333333,2.0
39,0,False,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-157,12885,0,157,Keinan Davis,FWD,Aston Villa,Bournemouth,2023-24,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13303.333333333334,0.0,0.0,-305.3333333333333,0.0,305.3333333333333,0.0,1.6666666666666667,1.3333333333333333,2.0
40,0,False,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,27,1905,89,62,Leander Dendoncker,MID,Aston Villa,Bournemouth,2023-24,2,2,1,0.0,0.0,1.0,0.0,0.2333333333333333,0.0,0.0,0.03333333333333333,0.0,1.3333333333333333,0.0,0,0,0.0,0.0,1859.0,0.0,0.3333333333333333,-13.0,92.66666666666667,105.66666666666667,0.0,1.6666666666666667,1.3333333333333333,2.0
41,1,False,14,14,90,0,0,0,2,0,0,0,0,0,0,0,13,21.8,0.7,0.0,2.3,44,735,31479,1245,510,Diego Carlos Santos Silva,DEF,Aston Villa,Bournemouth,2023-24,2,2,1,0.0,0.0,6.0,0.0,0.46666666666666673,0.3333333333333333,0.0,0.7666666666666666,5.933333333333334,34.0,0.0,0,0,0.0,0.0,32031.666666666668,1.3333333333333333,1.0,-841.6666666666666,859.0,1700.6666666666667,0.0,1.6666666666666667,1.3333333333333333,2.0
42,1,False,14,14,73,0,0,0,2,0,0,0,0,0,0,0,6,7.4,22.4,1.0,3.1,47,-7378,650688,17347,24725,Lucas Digne,DEF,Aston Villa,Bournemouth,2023-24,2,2,1,0.0,0.0,17.0,0.0,36.3,1.3333333333333333,0.0,6.533333333333334,19.8,90.0,0.0,0,0,0.0,0.0,662664.0,9.333333333333334,1.6666666666666667,-134.66666666666666,29463.0,29597.666666666668,0.0,1.6666666666666667,1.3333333333333333,2.0
43,2,False,14,14,90,0,0,0,2,0,0,0,0,0,0,0,18,16.8,21.1,25.0,6.3,56,32724,1234593,84994,52270,Douglas Luiz Soares de Paulo,MID,Aston Villa,Bournemouth,2023-24,2,2,1,0.3333333333333333,0.6666666666666666,18.666666666666668,0.0,20.9,1.3333333333333333,0.0,3.7999999999999994,14.933333333333332,88.33333333333333,0.0,0,0,0.0,0.0,1208508.6666666667,2.0,3.6666666666666665,117500.66666666667,191911.33333333334,74410.66666666667,0.0,1.6666666666666667,1.3333333333333333,2.0
