id,total_points,was_home,kickoff_time,gameweek,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,False,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4744,63768,4959,9703,Folarin Balogun,FWD,Arsenal,Crystal Palace,2023-24,1,0,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,59090,0,0,0,0,0,0,2,1,3
2,0,False,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2650,34540,1902,4552,Cédric Alves Soares,DEF,Arsenal,Crystal Palace,2023-24,1,0,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,29866,0,0,0,0,0,0,2,1,3
3,0,False,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3499,7526,123,3622,Mohamed Elneny,MID,Arsenal,Crystal Palace,2023-24,1,0,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10880,0,0,0,0,0,0,2,1,3
4,0,False,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1917,10260,468,2385,Fábio Ferreira Vieira,MID,Arsenal,Crystal Palace,2023-24,1,0,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9548,0,0,0,0,0,0,2,1,3
5,1,False,19,2,20,0,0,0,0,0,0,0,0,0,0,0,5,13.0,0.0,0.0,1.3,50,-223848,2639445,61796,285644,Gabriel dos Santos Magalhães,DEF,Arsenal,Crystal Palace,2023-24,1,0,3,0,0,2,0,0.0,0,0,0.0,0.2,4,0,0,0,0,0,2743150,0,1,0,0,0,0,2,1,3
6,2,False,19,2,90,0,0,1,0,0,0,0,1,0,0,0,-1,0.0,13.8,6.0,1.9,75,-63530,377081,8492,72022,Kai Havertz,MID,Arsenal,Crystal Palace,2023-24,1,0,3,0,0,11,0,30.3,1,0,5.5,9.4,90,0,0,0,0,0,407159,15,2,0,0,0,0,2,1,3
8,0,False,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-83981,128916,3233,87214,Gabriel Fernando de Jesus,FWD,Arsenal,Crystal Palace,2023-24,1,0,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,208581,0,0,0,0,0,0,2,1,3
9,1,False,19,2,11,0,0,0,0,0,0,0,0,0,0,0,5,3.6,0.6,0.0,0.4,55,-1903,19464,1215,3118,Jorge Luiz Frello Filho,MID,Arsenal,Crystal Palace,2023-24,1,0,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,14497,0,0,0,0,0,0,2,1,3
10,1,False,19,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.2,0.0,0.1,45,-1391,9267,233,1624,Jakub Kiwior,DEF,Arsenal,Crystal Palace,2023-24,1,0,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8740,0,0,0,0,0,0,2,1,3
11,0,False,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4225,10849,819,5044,Marcus Oliveira Alencar,MID,Arsenal,Crystal Palace,2023-24,1,0,3,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,12856,0,0,0,0,0,0,2,1,3
