,PLAYER,TEAM,POSITION,PRICE 1,MINUTES 1,POINTS 1,PRICE 2,MINUTES 2,POINTS 2,PRICE 3,MINUTES 3,POINTS 3,PRICE 4,MINUTES 4,POINTS 4,PRICE 5,MINUTES 5,POINTS 5,PRICE 6,MINUTES 6,POINTS 6,PRICE 7,MINUTES 7,POINTS 7,PRICE 8,MINUTES 8,POINTS 8,PRICE 9,MINUTES 9,POINTS 9,PRICE 10,MINUTES 10,POINTS 10,PRICE 11,MINUTES 11,POINTS 11,PRICE 12,MINUTES 12,POINTS 12,PRICE 13,MINUTES 13,POINTS 13,PRICE 14,MINUTES 14,POINTS 14,PRICE 15,MINUTES 15,POINTS 15,PRICE 16,MINUTES 16,POINTS 16,PRICE 17,MINUTES 17,POINTS 17,PRICE 18,MINUTES 18,POINTS 18,PRICE 19,MINUTES 19,POINTS 19,PRICE 20,MINUTES 20,POINTS 20,PRICE 21,MINUTES 21,POINTS 21,PRICE 22,MINUTES 22,POINTS 22,PRICE 23,MINUTES 23,POINTS 23,PRICE 24,MINUTES 24,POINTS 24,PRICE 25,MINUTES 25,POINTS 25,PRICE 26,MINUTES 26,POINTS 26,PRICE 27,MINUTES 27,POINTS 27,PRICE 28,MINUTES 28,POINTS 28,PRICE 29,MINUTES 29,POINTS 29,PRICE 30,MINUTES 30,POINTS 30,PRICE 31,MINUTES 31,POINTS 31,PRICE 32,MINUTES 32,POINTS 32,PRICE 33,MINUTES 33,POINTS 33,PRICE 34,MINUTES 34,POINTS 34,PRICE 35,MINUTES 35,POINTS 35,PRICE 36,MINUTES 36,POINTS 36,PRICE 37,MINUTES 37,POINTS 37,PRICE 38,MINUTES 38,POINTS 38
0,Adam Idah,Norwich,FWD,50,13,1,50,0,0,50,11,1,50,10,1,50,2,1,50,0,0,50,1,1,49,1,1,49,0,0,49,13,1,49,1,1,49,0,0,49,0,0,49,23,1,49,68,2,49,0,0,49,29,1,49,0,0,49,18,1,49,90,2,49,74,2,49,90,9,49,90,5,49,83,5,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,48,0,0,48,0,0,48,0,0
0,Adam Lallana,Brighton,MID,55,45,1,55,79,3,55,58,1,54,90,3,54,90,2,54,90,1,54,90,3,54,90,2,54,90,1,54,76,5,54,90,1,54,90,2,54,0,0,54,90,2,54,0,0,54,0,0,53,6,1,53,0,0,53,84,3,53,90,2,53,60,2,53,55,1,53,0,0,53,0,0,53,90,3,53,55,1,53,0,0,53,0,0,53,7,1,53,0,0,53,0,0,53,16,1,53,12,1,53,0,0,53,0,0,53,0,0,53,16,1,53,0,0
0,Adam Masina,Watford,DEF,45,90,1,45,90,1,45,90,2,45,0,0,45,0,0,44,0,0,44,0,0,43,45,0,43,90,1,43,90,2,43,0,0,43,90,2,43,90,0,43,11,1,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,90,0,43,90,2,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,107,9,43,90,0,43,12,4
0,Adam Webster,Brighton,DEF,45,90,2,45,90,5,45,90,1,45,36,1,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,15,1,44,90,0,44,90,6,44,35,1,44,0,0,44,0,0,44,0,0,44,0,0,44,90,5,44,0,0,44,90,0,44,180,13,44,90,2,44,0,0,44,180,16,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,5,1,43,29,-1,43,61,1,43,27,1,43,23,1,43,28,1,43,90,2
0,Adama Traoré,Wolves,MID,60,90,2,60,90,2,60,86,2,60,80,3,60,90,2,60,19,1,60,1,1,60,90,5,60,75,3,59,0,0,59,22,1,58,14,1,58,22,1,57,90,3,57,87,3,57,66,2,57,85,3,57,11,1,57,0,0,56,0,0,56,24,1,56,12,6,56,15,1,56,0,0,56,0,0,56,0,0,56,0,0,56,0,0,56,0,0,56,0,0,56,0,0,56,0,0,56,0,0,56,0,0,56,0,0,56,0,0,56,0,0,56,0,0
0,Adedapo Awokoya-Mebude,Watford,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Ademola Lookman,Leicester,MID,60,0,0,60,0,0,60,0,0,60,17,1,60,45,1,60,77,3,60,79,2,60,0,0,60,0,0,60,45,1,60,79,2,60,45,1,60,74,7,60,60,1,60,64,2,60,0,0,60,0,0,60,0,0,60,90,7,60,34,6,60,0,0,60,90,2,60,77,3,60,78,2,60,17,1,60,90,9,60,45,1,60,29,1,60,0,0,60,0,0,60,0,0,60,76,7,59,88,10,59,79,3,59,0,0,59,55,2,59,0,0,59,13,1
0,Adrian Blake,Watford,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Adrián San Miguel del Castillo,Liverpool,GK,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0
0,Ainsley Maitland-Niles,Arsenal,MID,55,0,0,55,0,0,54,19,1,54,81,3,54,15,1,53,3,1,53,1,1,53,0,0,53,17,1,53,0,0,53,90,3,53,37,1,53,0,0,53,0,0,53,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0
0,Ajibola Alese,West Ham,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Albert Sambi Lokonga,Arsenal,MID,50,90,2,50,90,1,50,0,0,50,61,3,50,29,1,49,8,0,49,90,3,49,45,1,49,72,2,48,90,3,48,90,2,48,52,1,48,90,3,48,0,0,48,0,0,48,9,1,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,90,3,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,15,1,48,90,1,48,90,2,48,0,0,48,1,1,48,0,0,48,0,0,48,27,1
0,Alejandro Garnacho Ferreyra,Man Utd,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,1,1,45,0,0,45,0,0,45,0,0,45,11,1
0,Alex Iwobi,Everton,MID,60,20,4,60,74,2,60,20,1,59,2,1,59,80,2,59,88,3,59,0,0,59,78,2,58,13,1,58,77,9,58,0,0,58,73,2,58,90,2,58,0,0,58,3,1,58,0,0,58,90,2,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0,58,90,2,58,64,2,58,87,2,58,0,0,58,90,10,58,0,0,58,180,4,58,90,3,58,90,2,58,90,2,58,90,3,58,180,10,58,180,4,58,90,2
0,Alex Kirk,Arsenal,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Alex Kral,West Ham,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,1,1,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0
0,Alex McCarthy,Southampton,GK,45,90,2,45,90,2,45,90,1,45,90,7,45,90,6,45,90,2,45,90,3,45,90,5,45,90,2,45,90,8,45,90,9,46,90,1,46,90,0,46,90,2,46,90,3,46,0,0,45,0,0,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,90,2,43,90,0
0,Alex Nicolao Telles,Man Utd,DEF,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,17,1,50,0,0,50,90,2,50,90,1,50,90,6,50,90,6,50,0,0,50,0,0,50,90,2,50,0,0,50,0,0,50,180,6,50,90,6,50,0,0,50,10,1,50,0,0,50,73,9,50,90,0,50,90,4,50,0,0,50,45,1,50,90,2,51,73,4,51,180,2,51,90,12,50,90,0,50,0,0,49,90,2
0,Alex Oxlade-Chamberlain,Liverpool,MID,60,60,3,60,0,0,59,0,0,59,8,1,59,0,0,58,0,0,58,0,0,58,26,1,58,26,1,58,70,7,58,68,2,58,75,3,58,31,1,58,7,1,58,8,1,58,57,1,58,73,2,58,0,0,58,0,0,58,54,1,58,21,1,58,73,8,58,59,6,58,0,0,58,0,0,58,61,2,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0
0,Alexandre Lacazette,Arsenal,FWD,85,0,0,84,0,0,84,31,1,84,0,0,84,0,0,84,0,0,83,18,1,83,23,5,83,67,2,83,57,1,83,68,2,83,66,2,83,14,1,83,11,1,83,84,2,83,82,7,83,87,3,84,90,5,85,90,11,85,0,0,84,70,2,84,0,0,84,90,2,84,80,5,84,0,0,83,173,10,83,0,0,83,79,8,83,166,8,84,77,2,84,90,2,84,90,2,84,1,1,83,0,0,82,0,0,81,18,2,81,28,1,81,23,1
0,Alexis Mac Allister,Brighton,MID,55,14,9,55,90,3,55,45,1,55,26,4,55,0,0,55,0,0,55,12,1,55,6,1,54,18,6,54,30,1,54,45,1,54,1,0,54,0,0,54,0,0,54,0,0,54,0,0,53,29,1,53,0,0,53,84,3,53,79,2,53,90,15,53,180,9,53,90,2,53,0,0,53,116,2,53,90,2,53,90,2,53,11,1,52,180,3,52,0,0,52,90,3,52,90,2,51,180,4,51,90,2,51,90,6,51,66,3,51,90,2,51,90,2
0,Alfie Devine,Spurs,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Alireza Jahanbakhsh,Brighton,MID,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0
0,Alisson Ramses Becker,Liverpool,GK,60,90,7,60,90,8,60,90,2,60,90,9,60,90,7,60,90,1,60,90,1,60,0,0,60,90,7,60,90,2,60,90,-1,60,90,8,60,90,7,60,90,2,60,90,6,60,90,6,60,90,2,60,90,2,60,0,0,60,90,2,60,0,0,60,90,6,60,90,3,60,90,6,60,90,10,60,180,11,60,0,0,60,90,9,60,180,15,60,0,0,60,90,6,60,90,1,60,90,6,60,90,6,60,90,9,61,180,5,61,90,2,61,90,3
0,Allan Marques Loureiro,Everton,MID,45,90,2,45,90,2,45,90,8,46,90,2,46,72,2,46,90,6,46,90,2,46,90,2,46,90,1,46,90,2,46,81,3,46,89,2,45,90,2,45,90,1,45,90,2,45,0,0,45,0,0,45,0,0,45,0,0,44,0,0,44,86,5,44,0,0,44,39,0,43,90,1,43,90,3,43,45,0,43,90,1,43,90,2,43,82,0,43,0,0,43,0,0,43,90,3,43,57,1,43,72,1,43,19,1,43,9,1,43,0,0,43,0,0
0,Allan Saint-Maximin,Newcastle,FWD,65,90,6,65,90,2,65,90,6,65,90,5,66,90,8,67,90,8,68,90,2,68,90,2,68,80,2,68,90,2,68,90,2,68,90,10,68,90,2,69,76,2,69,90,2,68,90,1,67,78,2,67,45,1,66,82,9,66,0,0,66,0,0,66,85,9,67,90,1,68,90,5,69,90,2,69,0,0,69,0,0,68,26,1,68,40,2,68,0,0,68,90,1,68,90,2,68,165,4,68,90,4,68,90,2,67,90,2,67,76,2,67,71,5
0,Alphonse Areola,West Ham,GK,50,0,0,50,0,0,49,0,0,49,0,0,49,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,90,2,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0
0,Amad Diallo,Man Utd,MID,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0
0,Andi Zeqiri,Brighton,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Andre Gray,Watford,FWD,55,0,0,55,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0
0,Andreas Christensen,Chelsea,DEF,50,90,7,50,90,6,50,90,2,50,0,0,50,90,6,50,90,1,50,0,0,50,90,6,51,0,0,50,90,6,50,90,2,50,0,0,49,0,0,48,90,2,48,90,0,48,16,1,48,0,0,47,0,0,47,38,1,46,45,1,46,0,0,46,0,0,46,0,0,46,0,0,46,0,0,46,90,7,46,0,0,46,90,2,46,90,7,46,0,0,46,0,0,46,90,6,46,45,0,46,0,0,46,0,0,46,90,6,46,0,0,46,0,0
0,Andreas Pereira,Man Utd,MID,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0
0,Andreas Söndergaard,Wolves,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0
0,Andrew Omobamidele,Norwich,DEF,40,0,0,40,0,0,40,0,0,39,90,2,39,0,0,39,0,0,39,0,0,39,0,0,39,21,0,39,90,10,39,90,1,39,0,0,39,0,0,39,0,0,39,90,1,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0
0,Andrew Robertson,Liverpool,DEF,70,0,0,70,0,0,70,85,2,70,90,7,70,0,0,70,90,3,70,90,1,70,63,6,70,90,6,70,90,0,70,90,1,70,0,0,70,90,12,70,90,7,70,90,5,70,90,8,71,90,2,71,76,9,71,0,0,70,0,0,70,0,0,70,90,12,70,90,11,71,90,6,71,90,7,72,90,13,72,0,0,72,90,6,72,180,18,72,0,0,73,90,6,73,90,0,73,90,6,73,90,15,73,90,6,73,63,2,73,0,0,73,90,9
0,Andriy Yarmolenko,West Ham,MID,55,1,1,55,1,1,54,3,1,54,7,1,53,22,1,53,1,1,53,0,0,53,1,1,52,0,0,52,0,0,52,0,0,51,19,1,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,9,1,51,0,0,51,2,1,51,21,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,38,6,51,34,1,51,8,1,51,0,0,51,0,0,51,72,3,51,9,1,51,45,1,50,1,1,50,9,1
0,Andros Townsend,Everton,MID,55,69,5,55,15,1,55,90,3,54,90,12,54,90,2,54,75,10,55,90,10,56,90,2,57,90,2,57,90,2,57,90,3,56,90,2,56,69,1,55,72,1,54,65,2,54,90,2,53,0,0,53,0,0,53,0,0,52,0,0,52,0,0,52,0,0,52,55,1,52,90,2,52,0,0,52,25,1,52,0,0,52,0,0,52,17,2,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0
0,André Filipe Tavares Gomes,Everton,MID,50,0,0,50,0,0,49,9,1,49,29,1,49,27,1,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,24,4,49,90,2,49,70,1,49,0,0,49,0,0,49,0,0,49,3,1,49,90,2,49,50,0,49,59,0,49,0,0,49,45,1,49,0,0,49,0,0,49,2,1,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,116,3,49,0,0
0,Andy Lonergan,Everton,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0
