,PLAYER,TEAM,POSITION,PRICE 1,MINUTES 1,POINTS 1,PRICE 2,MINUTES 2,POINTS 2,PRICE 3,MINUTES 3,POINTS 3,PRICE 4,MINUTES 4,POINTS 4,PRICE 5,MINUTES 5,POINTS 5,PRICE 6,MINUTES 6,POINTS 6,PRICE 7,MINUTES 7,POINTS 7,PRICE 8,MINUTES 8,POINTS 8,PRICE 9,MINUTES 9,POINTS 9,PRICE 10,MINUTES 10,POINTS 10,PRICE 11,MINUTES 11,POINTS 11,PRICE 12,MINUTES 12,POINTS 12,PRICE 13,MINUTES 13,POINTS 13,PRICE 14,MINUTES 14,POINTS 14,PRICE 15,MINUTES 15,POINTS 15,PRICE 16,MINUTES 16,POINTS 16,PRICE 17,MINUTES 17,POINTS 17,PRICE 18,MINUTES 18,POINTS 18,PRICE 19,MINUTES 19,POINTS 19,PRICE 20,MINUTES 20,POINTS 20,PRICE 21,MINUTES 21,POINTS 21,PRICE 22,MINUTES 22,POINTS 22,PRICE 23,MINUTES 23,POINTS 23,PRICE 24,MINUTES 24,POINTS 24,PRICE 25,MINUTES 25,POINTS 25,PRICE 26,MINUTES 26,POINTS 26,PRICE 27,MINUTES 27,POINTS 27,PRICE 28,MINUTES 28,POINTS 28,PRICE 29,MINUTES 29,POINTS 29,PRICE 30,MINUTES 30,POINTS 30,PRICE 31,MINUTES 31,POINTS 31,PRICE 32,MINUTES 32,POINTS 32,PRICE 33,MINUTES 33,POINTS 33,PRICE 34,MINUTES 34,POINTS 34,PRICE 35,MINUTES 35,POINTS 35,PRICE 36,MINUTES 36,POINTS 36,PRICE 37,MINUTES 37,POINTS 37,PRICE 38,MINUTES 38,POINTS 38
0,Declan Rice,Arsenal,MID,55,90,2,55,90,3,55,90,2,54,90,10,54,90,3,54,45,1,54,80,3,54,90,3,54,90,9,54,88,6,54,90,2,54,90,2,54,90,3,54,90,2,54,90,9,54,90,1,54,90,3,54,90,1,54,90,2,54,90,2,54,72,6,54,90,2,54,90,1,54,66,17,54,78,3,54,90,6,54,73,8,54,90,9,54,0,0,55,90,3,55,23,1,55,90,3,55,90,2,55,180,11,55,90,6,55,90,14,55,90,3,55,90,1
0,Deivid Washington de Souza Eugênio,Chelsea,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,9,1,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,2,1,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Dejan Kulusevski,Spurs,MID,70,90,2,70,87,3,70,90,8,70,85,1,70,90,10,70,90,2,70,90,2,70,90,3,70,90,3,70,89,3,70,60,7,70,90,2,70,90,2,70,90,12,70,90,1,70,90,2,71,90,14,72,90,1,72,90,1,72,0,0,71,0,0,71,90,1,70,26,1,69,62,2,68,90,9,68,0,0,68,90,2,68,90,6,68,90,2,68,45,1,68,20,1,68,14,1,68,32,1,68,0,0,67,180,3,67,60,2,67,109,3,67,90,16
0,Dele Alli,Everton,MID,50,0,0,50,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0
0,Demarai Gray,Everton,MID,55,0,0,55,0,0,54,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0
0,Denis Franchi,Burnley,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0
0,Deniz Undav,Brighton,FWD,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0
0,Dermot Mee,Man Utd,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Destiny Udogie,Spurs,DEF,45,90,1,45,69,5,45,81,12,46,90,5,47,90,2,47,90,0,48,82,1,49,81,6,49,55,1,49,0,0,48,54,-4,48,0,0,48,90,1,48,90,0,48,90,1,48,90,9,48,90,5,48,0,0,48,90,0,48,90,2,48,90,1,48,90,10,48,90,4,49,79,2,49,0,0,49,0,0,49,90,2,49,90,6,50,90,1,50,90,2,50,90,2,50,90,2,50,90,0,50,0,0,50,0,0,50,0,0,49,0,0,49,0,0
0,Detlef Esapa Osong,Nott'm Forest,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Devan Tanton,Fulham,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Diego Carlos Santos Silva,Aston Villa,DEF,45,26,0,45,26,1,45,90,2,45,18,1,45,0,0,44,0,0,44,0,0,44,90,2,44,0,0,44,11,1,44,12,1,44,0,0,44,90,2,44,90,1,44,90,6,44,90,6,44,90,2,44,0,0,44,90,0,44,90,1,44,73,5,44,0,0,44,90,6,44,90,1,44,0,0,44,0,0,44,0,0,44,5,0,44,0,0,44,90,6,44,90,0,44,90,0,44,90,6,44,3,1,44,15,1,44,90,2,44,90,1,44,90,0
0,Diego Manuel Jadon da Silva Moreira,Chelsea,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Diogo Dalot Teixeira,Man Utd,DEF,50,0,0,50,24,1,49,90,1,49,90,1,49,90,1,49,90,6,49,90,2,49,90,2,49,90,11,49,90,1,49,90,6,50,90,6,50,90,12,50,90,2,50,90,1,50,90,1,51,90,3,51,0,0,51,90,1,51,90,0,51,90,1,51,90,1,51,90,6,51,90,7,51,90,2,52,90,1,52,90,1,52,90,6,52,0,0,52,90,2,52,90,3,52,90,1,52,90,1,52,90,1,52,90,2,52,90,0,52,180,3,52,90,15
0,Diogo Teixeira da Silva,Liverpool,MID,80,65,1,80,75,12,80,32,4,80,25,1,79,55,1,79,9,6,78,23,-2,77,0,0,77,90,3,77,57,6,77,65,3,77,83,8,77,53,1,77,0,0,77,0,0,77,0,0,77,0,0,77,0,0,77,6,6,77,26,7,78,90,19,79,67,8,80,90,2,82,90,7,83,43,4,83,0,0,81,0,0,80,0,0,80,0,0,80,0,0,80,0,0,80,0,0,79,24,1,79,73,12,79,0,0,79,0,0,79,0,0,79,0,0
0,Dion Pereira,Luton,MID,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0
0,Divin Mubama,West Ham,FWD,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,28,1,43,0,0,43,0,0,43,26,1,43,3,1,43,0,0,43,0,0,43,17,1,42,1,1,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0
0,Divock Origi,Nott'm Forest,FWD,50,0,0,50,0,0,50,0,0,50,0,0,50,19,1,50,15,0,50,10,1,50,14,1,50,0,0,50,0,0,50,0,0,50,1,1,50,27,1,50,8,1,50,57,1,50,0,0,50,0,0,50,25,1,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,22,1,50,23,1,50,45,4,50,64,2,50,60,2,50,74,2,50,59,1,50,20,1,50,22,1,50,19,1,50,10,1,50,0,0,50,0,0,50,0,0,50,0,0
0,Djed Spence,Spurs,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Djordje Petrovic,Chelsea,GK,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,6,1,45,90,6,45,90,2,45,90,3,45,90,2,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Dominic Calvert-Lewin,Everton,FWD,60,0,0,59,37,1,59,0,0,58,0,0,58,24,1,58,27,5,58,90,6,58,82,2,58,60,2,58,88,9,58,89,2,58,76,2,58,81,2,58,0,0,58,84,1,58,66,5,58,81,2,58,90,2,58,25,1,58,73,2,58,62,2,58,80,2,58,84,5,58,77,2,58,90,2,58,67,2,58,16,1,58,29,1,58,0,0,58,90,2,58,29,6,58,82,9,58,0,0,58,156,8,58,0,0,58,79,8,58,78,4,58,74,2
0,Dominic Dos Santos Martins,Luton,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Dominic Sadi,Bournemouth,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,1,1,45,0,0,45,0,0,45,0,0
0,Dominic Solanke,Bournemouth,FWD,65,90,7,65,90,5,65,90,2,65,90,7,65,90,2,64,90,6,64,90,2,64,90,1,64,84,7,64,90,2,64,84,2,64,90,13,65,90,2,65,90,6,65,87,2,65,90,7,65,0,0,68,90,17,70,90,6,71,90,2,71,82,2,71,90,8,71,90,2,70,90,4,69,90,12,70,90,2,71,88,2,72,180,8,72,0,0,72,84,7,72,89,2,73,90,2,72,90,7,72,176,8,73,90,2,72,90,2,70,90,6,69,31,1
0,Dominik Szoboszlai,Liverpool,MID,70,90,2,70,90,5,70,90,2,70,90,10,70,90,2,70,90,2,70,90,2,70,90,4,70,90,3,70,90,12,71,65,3,71,90,3,71,72,2,71,64,2,71,90,9,71,73,2,71,61,3,71,90,2,71,23,1,71,63,2,71,0,0,71,68,9,71,0,0,71,0,0,71,0,0,71,0,0,71,14,1,71,60,2,71,0,0,71,90,2,71,72,2,71,65,2,71,45,1,71,66,3,71,1,1,71,7,1,71,14,1,71,9,1
0,Donny van de Beek,Man Utd,MID,50,0,0,50,0,0,49,0,0,49,0,0,48,0,0,48,0,0,48,2,1,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0
0,Douglas Luiz Soares de Paulo,Aston Villa,MID,55,90,1,55,63,7,55,85,2,54,71,2,54,90,10,54,90,2,54,90,8,54,90,2,54,90,15,55,89,7,56,85,2,56,90,2,56,90,7,56,90,2,56,90,3,56,90,2,56,0,0,55,90,8,55,90,2,55,90,10,56,90,3,56,90,1,56,45,5,55,90,10,55,90,2,55,90,15,56,90,4,57,90,2,57,90,1,57,90,3,57,63,1,56,90,1,55,0,0,54,0,0,54,74,1,54,90,2,54,79,2,54,90,1
0,Dovydas Sasnauskas,Sheffield Utd,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Dwight McNeil,Everton,MID,55,0,0,55,0,0,54,0,0,54,15,1,54,87,2,54,90,5,54,83,2,54,90,3,54,45,1,54,90,3,54,90,2,54,90,2,54,72,2,54,90,8,54,90,14,54,90,3,54,90,6,54,90,2,54,90,5,54,73,1,54,27,1,54,90,3,54,84,2,54,87,2,54,90,8,54,90,2,54,90,2,54,90,2,54,0,0,54,90,5,54,90,1,54,90,3,54,90,2,54,180,16,54,90,3,54,90,2,54,68,3,54,90,5
0,Eberechi Eze,Crystal Palace,MID,65,90,3,65,90,2,64,90,2,64,90,8,63,90,1,63,90,3,62,87,6,62,0,0,61,0,0,61,0,0,61,32,4,61,90,6,62,48,1,61,0,0,61,0,0,60,0,0,60,1,1,60,20,1,60,90,2,60,85,9,60,90,2,60,77,14,60,0,0,60,0,0,60,0,0,60,0,0,60,65,8,60,90,1,60,0,0,60,90,5,60,90,2,60,63,2,60,76,10,61,162,14,61,0,0,61,84,3,60,87,8,60,87,18
0,Eddie Beach,Chelsea,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Eddie Nketiah,Arsenal,FWD,55,72,8,55,78,5,56,45,5,56,75,2,56,65,2,56,90,1,55,68,5,55,74,2,55,22,0,55,90,17,56,78,2,57,9,1,57,24,1,57,23,1,56,0,0,55,8,1,54,9,4,54,12,0,54,26,1,53,90,2,53,9,4,52,12,1,52,0,0,52,23,1,51,21,1,51,14,1,51,0,0,51,0,0,51,0,0,51,0,0,51,24,1,51,1,1,50,3,1,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0
0,Ederson Santana de Moraes,Man City,GK,55,90,6,55,90,6,55,90,2,56,90,3,56,90,2,56,90,6,56,90,1,56,90,1,56,0,0,55,90,7,55,90,2,55,90,1,55,90,2,55,90,1,55,90,4,55,90,2,55,90,0,55,0,0,55,90,2,55,90,6,55,7,1,55,90,1,55,90,2,55,90,7,55,180,11,55,90,9,55,90,2,55,55,0,55,0,0,55,0,0,55,0,0,55,0,0,55,90,2,55,90,7,55,45,1,55,90,2,55,158,13,55,0,0
0,Edson Álvarez Velázquez,West Ham,MID,50,0,0,50,9,1,50,83,1,50,90,2,50,67,1,50,90,1,50,71,2,50,90,2,50,90,5,50,90,1,50,0,0,50,78,2,50,62,1,50,88,2,50,90,1,50,0,0,50,69,3,50,90,3,50,90,3,50,90,3,50,0,0,50,90,3,50,90,2,50,45,0,50,90,2,50,90,1,50,90,9,50,45,1,50,90,1,50,0,0,50,0,0,50,90,2,50,90,2,50,74,2,50,90,2,50,45,1,50,0,0,50,19,0
0,Elijah Adebayo,Luton,FWD,50,63,2,50,0,0,50,69,2,49,70,2,49,15,1,49,5,1,48,40,8,48,66,2,48,18,5,48,14,1,48,15,1,48,3,1,48,16,0,48,29,1,48,60,6,48,90,7,48,0,0,48,79,2,48,70,2,48,90,6,48,90,2,48,70,17,48,87,6,49,90,5,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,48,0,0,48,0,0,48,0,0,48,12,1,48,79,9,48,90,2,48,75,2
0,Elijah Campbell,Everton,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Ellery Balcombe,Brentford,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0
0,Elliot Anderson,Newcastle,MID,45,1,1,45,23,1,45,8,1,44,32,1,44,90,3,44,90,6,44,63,3,44,90,2,44,10,1,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,1,1,42,21,1,42,0,0,42,33,1,42,70,3,42,50,1,42,88,3,42,89,1,42,65,2,42,21,0,42,151,9,42,22,1
0,Elliot Thorpe,Luton,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Ellis Simms,Everton,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Emerson Leite de Souza Junior,Spurs,DEF,45,90,8,45,2,1,45,0,0,45,4,1,45,1,1,45,0,0,45,0,0,45,14,1,45,34,1,44,45,1,44,45,0,44,90,0,44,90,1,44,90,0,44,0,0,44,0,0,44,2,1,44,90,5,44,90,0,44,90,1,44,1,1,43,0,0,43,0,0,43,0,0,43,84,1,43,0,0,43,90,2,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,41,0,43,0,0,43,85,1,43,60,-1,43,0,0,43,14,1
0,Emerson Palmieri dos Santos,West Ham,DEF,45,90,1,45,90,4,45,90,2,45,90,1,45,90,1,45,90,1,45,90,8,45,90,3,45,90,-1,45,0,0,45,90,0,45,90,1,45,90,2,45,90,2,45,90,1,45,45,0,45,90,7,45,90,9,45,90,6,45,90,6,45,90,1,46,90,2,46,90,1,45,75,-1,45,82,2,44,90,12,44,90,2,44,0,0,44,83,2,44,90,0,44,90,2,44,90,4,44,90,1,44,90,-2,44,90,1,44,90,-1,43,83,1,43,70,1
0,Emil Krafth,Newcastle,DEF,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,1,1,44,0,0,44,0,0,44,1,1,44,4,1,44,76,7,44,0,0,44,0,0,44,0,0,44,0,0,44,1,1,44,0,0,44,1,1,44,0,0,44,0,0,44,0,0,44,21,1,44,0,0,44,39,0,44,90,2,44,90,5,44,90,6,44,90,1,44,45,1,44,90,2,44,180,3,44,90,0
0,Emile Smith Rowe,Arsenal,MID,55,0,0,55,0,0,54,0,0,54,0,0,53,0,0,53,1,1,53,9,1,53,0,0,53,22,1,53,72,6,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,1,1,53,0,0,53,11,1,53,0,0,53,21,1,53,70,3,53,0,0,53,0,0,53,6,1,53,14,1,53,0,0,53,0,0,53,0,0,53,0,0,53,84,6,53,0,0,53,11,1,53,0,0,53,0,0,53,0,0,53,0,0,53,21,1
0,Emiliano Buendía Stati,Aston Villa,MID,60,0,0,59,0,0,59,0,0,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0,58,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0
0,Emiliano Marcondes,Bournemouth,MID,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0
0,Emiliano Martínez Romero,Aston Villa,GK,50,90,1,50,90,8,50,0,0,50,90,1,49,90,2,49,90,6,49,90,2,49,90,3,49,90,3,49,90,0,49,90,1,49,90,3,49,90,4,49,90,2,49,90,9,50,90,10,51,90,1,51,90,2,52,90,2,52,90,1,52,90,9,52,90,2,52,90,7,52,90,2,52,90,3,53,90,1,53,90,1,53,90,0,53,90,5,53,90,10,53,0,0,53,90,1,53,90,9,53,90,3,53,45,1,53,0,0,52,90,0,52,0,0
0,Emmanuel Dennis,Nott'm Forest,FWD,50,0,0,50,0,0,49,0,0,49,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0
0,Enes Ünal,Bournemouth,FWD,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,21,1,50,1,1,50,2,1,50,1,1,50,73,12,50,0,0,50,5,1,50,1,1,50,21,1,50,14,1,50,11,1,50,66,12,50,10,1,50,23,1,50,68,5
0,Enock Agyei,Burnley,MID,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0
0,Enso González,Wolves,MID,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,1,1,50,0,0
0,Enzo Fernández,Chelsea,MID,50,90,1,50,90,0,50,90,2,50,90,2,50,80,3,50,67,3,49,90,3,49,90,1,49,90,2,49,0,0,48,57,4,48,63,2,48,90,2,48,90,14,48,90,2,48,65,2,48,21,1,48,0,0,48,0,0,48,9,1,48,90,2,48,90,1,48,90,2,48,90,8,48,90,2,48,0,0,48,70,2,48,90,5,48,0,0,48,90,2,48,90,4,48,90,2,48,0,0,48,66,2,48,0,0,48,0,0,48,0,0,48,0,0
