id,name,position,team,kickoff_time,value,was_home,opponent,gameweek,season,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
13,Martin Ødegaard,MID,Arsenal,19,82,False,Nott'm Forest,27,2024-25,0.0,0.0,19.0,0.3333333333333333,31.366666666666664,0.6666666666666666,0.3333333333333333,6.466666666666666,20.666666666666668,87.66666666666667,0.0,0,0,0.0,0.0,559100.6666666666,12.666666666666666,3.6666666666666665,-4119.333333333333,27340.333333333332,31459.666666666668,0.3333333333333333,2.3333333333333335,0.6666666666666666,2.0
15,David Raya Martin,GKP,Arsenal,19,55,False,Nott'm Forest,27,2024-25,0.0,0.3333333333333333,18.0,0.3333333333333333,0.09999999999999999,0.6666666666666666,0.0,1.9666666666666668,19.533333333333335,90.0,0.0,0,0,0.0,2.0,2940832.3333333335,0.0,4.0,-60957.333333333336,60989.333333333336,121946.66666666667,0.0,2.3333333333333335,0.6666666666666666,2.0
16,Declan Rice,MID,Arsenal,19,62,False,Nott'm Forest,27,2024-25,0.6666666666666666,0.6666666666666666,20.0,0.3333333333333333,31.3,0.6666666666666666,0.0,6.166666666666667,25.200000000000003,78.33333333333333,0.0,0,0,0.0,0.0,301868.0,5.0,4.666666666666667,5634.333333333333,13949.0,8314.666666666666,0.0,2.3333333333333335,0.6666666666666666,2.0
17,Bukayo Saka,MID,Arsenal,19,102,False,Nott'm Forest,27,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1001258.3333333334,0.0,0.0,-20245.333333333332,525.3333333333334,20770.666666666668,0.0,2.3333333333333335,0.6666666666666666,2.0
18,William Saliba,DEF,Arsenal,19,62,False,Nott'm Forest,27,2024-25,0.0,0.0,15.0,0.3333333333333333,2.0,0.6666666666666666,0.0,1.7,15.133333333333333,88.33333333333333,0.0,0,0,0.0,0.0,2474608.0,0.0,3.3333333333333335,2768.3333333333335,51661.666666666664,48893.333333333336,0.0,2.3333333333333335,0.6666666666666666,2.0
20,Thomas Partey,MID,Arsenal,19,49,False,Nott'm Forest,27,2024-25,0.0,0.3333333333333333,22.333333333333332,0.3333333333333333,14.700000000000001,0.6666666666666666,0.3333333333333333,4.566666666666666,27.600000000000005,84.66666666666667,0.0,0,0,0.0,0.0,87382.33333333333,3.3333333333333335,4.0,2086.0,5201.0,3115.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,2.0
21,Kieran Tierney,DEF,Arsenal,19,43,False,Nott'm Forest,27,2024-25,0.0,0.0,1.6666666666666667,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.6666666666666666,0.3333333333333333,0.0,0,0,0.0,0.0,4981.666666666667,0.0,0.3333333333333333,110.0,317.3333333333333,207.33333333333334,0.0,2.3333333333333335,0.6666666666666666,2.0
22,Tomiyasu Takehiro,DEF,Arsenal,19,48,False,Nott'm Forest,27,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3718.3333333333335,0.0,0.0,-7.666666666666667,40.333333333333336,48.0,0.0,2.3333333333333335,0.6666666666666666,2.0
23,Leandro Trossard,MID,Arsenal,19,69,False,Nott'm Forest,27,2024-25,0.3333333333333333,0.0,12.333333333333334,0.3333333333333333,19.033333333333335,0.6666666666666666,0.0,5.666666666666667,11.533333333333333,87.0,0.0,0,0,0.0,0.0,347576.6666666667,26.333333333333332,3.3333333333333335,43947.666666666664,70684.0,26736.333333333332,0.0,2.3333333333333335,0.6666666666666666,2.0
24,Benjamin White,DEF,Arsenal,19,61,False,Nott'm Forest,27,2024-25,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.2333333333333333,0.0,1.3333333333333333,0.0,0,0,0.0,0.0,236541.66666666666,2.0,0.3333333333333333,-1205.3333333333333,806.3333333333334,2011.6666666666667,0.0,2.3333333333333335,0.6666666666666666,2.0
25,Oleksandr Zinchenko,DEF,Arsenal,19,48,False,Nott'm Forest,27,2024-25,0.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,0.6666666666666666,1.0,11.333333333333334,0.0,0,0,0.0,0.0,98551.33333333333,4.0,0.3333333333333333,-520.6666666666666,599.6666666666666,1120.3333333333333,0.0,2.3333333333333335,0.6666666666666666,2.0
73,Norberto Murara Neto,GKP,Arsenal,19,41,False,Nott'm Forest,27,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,85365.0,0.0,0.0,-648.0,670.6666666666666,1318.6666666666667,0.0,2.3333333333333335,0.6666666666666666,2.0
186,Raheem Sterling,MID,Arsenal,19,67,False,Nott'm Forest,27,2024-25,0.0,0.0,2.0,0.3333333333333333,10.333333333333334,0.0,0.0,1.8333333333333333,1.4000000000000001,26.0,0.0,0,0,0.0,0.0,94360.33333333333,6.666666666666667,1.6666666666666667,286.0,1282.0,996.0,0.0,2.3333333333333335,0.6666666666666666,2.0
578,Riccardo Calafiori,DEF,Arsenal,19,58,False,Nott'm Forest,27,2024-25,0.0,0.0,4.333333333333333,0.0,5.3999999999999995,0.3333333333333333,0.0,1.6333333333333335,4.2,23.333333333333332,0.0,0,0,0.0,0.0,143633.66666666666,6.666666666666667,1.0,2157.6666666666665,5252.333333333333,3094.6666666666665,0.0,2.3333333333333335,0.6666666666666666,2.0
597,Myles Lewis-Skelly,MID,Arsenal,19,45,False,Nott'm Forest,27,2024-25,0.0,0.0,11.0,0.3333333333333333,3.1666666666666665,0.3333333333333333,0.3333333333333333,2.6666666666666665,16.133333333333333,60.0,0.0,0,0,0.3333333333333333,0.0,34216.0,8.333333333333334,2.6666666666666665,6569.333333333333,10035.666666666666,3466.3333333333335,0.0,2.3333333333333335,0.6666666666666666,2.0
