id,name,position,team,kickoff_time,value,was_home,opponent,gameweek,season,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
736,Reuell Walters,DEF,Arsenal,18,40,True,Luton,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3408.0,0.0,0.0,-60.0,113.0,173.0,0.0,4.0,0.5,3.0
737,Bradley Ibrahim,MID,Arsenal,18,45,True,Luton,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,-8.0,0.0,8.0,0.0,4.0,0.5,3.0
764,Myles Lewis-Skelly,MID,Arsenal,18,45,True,Luton,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.5,0.0,0.0,-14.0,23.5,37.5,0.0,4.0,0.5,3.0
772,Ethan Nwaneri,MID,Arsenal,18,45,True,Luton,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,1.5,15.0,13.5,0.0,4.0,0.5,3.0
815,Mauro Bandeira,MID,Arsenal,18,45,True,Luton,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5,0.0,0.0,3.5,14.5,11.0,0.0,4.0,0.5,3.0
817,James Sweet,DEF,Arsenal,18,40,True,Luton,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.5,0.0,0.0,24.0,49.0,25.0,0.0,4.0,0.5,3.0
32,Alexandre Moreno Lopera,DEF,Aston Villa,19,52,False,Man City,31,2023-24,0.0,0.0,11.666666666666666,0.0,1.3,1.6666666666666667,0.0,1.2333333333333332,7.466666666666666,57.333333333333336,0.0,0.0,0.0,0.0,0.0,423718.3333333333,3.3333333333333335,1.0,-7174.333333333333,21848.333333333332,29022.666666666668,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
34,Leon Bailey,MID,Aston Villa,19,57,False,Man City,31,2023-24,0.3333333333333333,0.0,12.666666666666666,0.0,32.56666666666667,1.6666666666666667,0.0,6.433333333333334,16.0,78.66666666666667,0.0,0.0,0.0,0.0,0.0,673452.6666666666,15.666666666666666,2.6666666666666665,58714.333333333336,77242.33333333333,18528.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333
35,Emiliano Buendía Stati,MID,Aston Villa,19,57,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942.6666666666665,0.0,0.0,-2.0,29.666666666666668,31.666666666666668,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
36,Matty Cash,DEF,Aston Villa,19,46,False,Man City,31,2023-24,0.0,0.0,6.666666666666667,0.0,1.7666666666666666,2.0,0.0,2.6666666666666665,16.133333333333333,75.0,0.0,0.0,0.0,0.0,0.0,1688590.6666666667,8.666666666666666,0.6666666666666666,-6584.666666666667,32625.0,39209.666666666664,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
37,Calum Chambers,DEF,Aston Villa,19,38,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166879.33333333334,0.0,0.0,1806.6666666666667,8263.666666666666,6457.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
38,Philippe Coutinho Correia,MID,Aston Villa,19,58,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17830.666666666668,0.0,0.0,-28.666666666666668,0.0,28.666666666666668,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
39,Keinan Davis,FWD,Aston Villa,19,49,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11828.0,0.0,0.0,-30.0,0.0,30.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
40,Leander Dendoncker,MID,Aston Villa,19,49,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.3333333333333,0.0,0.0,-45.0,0.0,45.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
41,Diego Carlos Santos Silva,DEF,Aston Villa,19,44,False,Man City,31,2023-24,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,45646.0,0.6666666666666666,0.0,-2827.6666666666665,320.0,3147.6666666666665,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
42,Lucas Digne,DEF,Aston Villa,19,46,False,Man City,31,2023-24,0.0,0.0,9.0,0.0,1.1666666666666667,0.6666666666666666,0.3333333333333333,3.033333333333333,14.333333333333334,31.666666666666668,0.0,0.0,0.0,0.0,0.0,391240.6666666667,15.0,2.6666666666666665,19028.666666666668,25241.0,6212.333333333333,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
43,Douglas Luiz Soares de Paulo,MID,Aston Villa,19,57,False,Man City,31,2023-24,0.3333333333333333,0.0,16.333333333333332,0.0,22.8,2.3333333333333335,0.0,3.9,13.533333333333333,90.0,0.0,0.0,0.0,0.0,0.0,1648183.6666666667,2.6666666666666665,2.3333333333333335,170400.33333333334,205950.0,35549.666666666664,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333
44,Jhon Durán,FWD,Aston Villa,19,50,False,Man City,31,2023-24,0.0,0.0,-0.3333333333333333,0.0,0.4666666666666666,0.3333333333333333,0.0,0.03333333333333333,0.0,15.0,0.0,0.0,0.0,0.0,0.0,17281.0,0.0,0.3333333333333333,210.66666666666666,500.3333333333333,289.6666666666667,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
45,Kortney Hause,DEF,Aston Villa,19,39,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19917.666666666668,0.0,0.0,-126.66666666666667,191.33333333333334,318.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
46,Tim Iroegbunam,MID,Aston Villa,19,44,False,Man City,31,2023-24,0.0,0.0,2.3333333333333335,0.0,0.13333333333333333,0.6666666666666666,0.0,0.16666666666666666,1.5333333333333332,10.666666666666666,0.0,0.0,0.0,0.0,0.0,2407.6666666666665,0.0,0.6666666666666666,-0.3333333333333333,45.333333333333336,45.666666666666664,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
47,Boubacar Kamara,MID,Aston Villa,19,50,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9839.333333333334,0.0,0.0,-171.33333333333334,9.333333333333334,180.66666666666666,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
48,Ezri Konsa Ngoyo,DEF,Aston Villa,19,45,False,Man City,31,2023-24,0.0,0.0,14.666666666666666,0.0,4.5,1.6666666666666667,0.0,2.8000000000000003,16.0,88.0,0.0,0.0,0.0,0.0,0.0,174259.0,7.333333333333333,1.3333333333333333,874.0,6195.666666666667,5321.666666666667,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
49,Emiliano Martínez Romero,GKP,Aston Villa,19,53,False,Man City,31,2023-24,0.0,0.6666666666666666,16.666666666666668,0.0,0.0,2.3333333333333335,0.0,1.9000000000000001,19.066666666666666,90.0,0.0,0.0,0.0,0.0,2.0,1428611.3333333333,0.0,2.0,-8364.0,32119.0,40483.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
50,John McGinn,MID,Aston Villa,19,53,False,Man City,31,2023-24,0.0,0.0,5.666666666666667,0.0,21.233333333333334,2.0,0.0,3.0333333333333337,8.466666666666667,51.333333333333336,0.0,0.0,0.0,0.3333333333333333,0.0,141540.0,0.6666666666666666,0.3333333333333333,-12015.0,3823.0,15838.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
51,Tyrone Mings,DEF,Aston Villa,19,41,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117914.33333333333,0.0,0.0,-602.6666666666666,41.666666666666664,644.3333333333334,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
53,Robin Olsen,GKP,Aston Villa,19,39,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60919.0,0.0,0.0,-545.6666666666666,227.33333333333334,773.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
54,Jaden Philogene-Bidace,MID,Aston Villa,19,45,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5499.666666666667,0.0,0.0,-20.0,0.0,20.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
55,Jacob Ramsey,MID,Aston Villa,19,59,False,Man City,31,2023-24,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.7999999999999999,0.13333333333333333,9.333333333333334,0.0,0.0,0.0,0.0,0.0,13597.666666666666,7.666666666666667,0.3333333333333333,-648.0,652.6666666666666,1300.6666666666667,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
56,Morgan Sanson,MID,Aston Villa,19,45,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.3333333333333,0.0,0.0,-1.3333333333333333,0.0,1.3333333333333333,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
57,Viljami Sinisalo,GKP,Aston Villa,19,40,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,-2.0,0.0,2.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
58,Youri Tielemans,MID,Aston Villa,19,56,False,Man City,31,2023-24,0.0,0.0,7.0,0.0,14.833333333333334,1.6666666666666667,0.0,3.033333333333333,9.266666666666666,75.0,0.0,0.0,0.0,0.0,0.0,47934.333333333336,6.0,1.3333333333333333,-135.0,717.6666666666666,852.6666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333
59,Bertrand Traoré,MID,Aston Villa,19,50,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.3333333333333,0.0,0.0,-8.333333333333334,0.0,8.333333333333334,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
60,Ollie Watkins,FWD,Aston Villa,19,90,False,Man City,31,2023-24,0.0,1.0,17.666666666666668,0.0,9.966666666666667,2.3333333333333335,0.6666666666666666,8.299999999999999,27.933333333333334,90.0,0.0,0.0,0.0,0.0,0.0,6067964.333333333,45.0,5.666666666666667,129615.0,200476.33333333334,70861.33333333333,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
61,Wesley Moraes Ferreira da Silva,FWD,Aston Villa,19,50,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.6666666666667,0.0,0.0,-1.0,0.0,1.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
584,Pau Torres,DEF,Aston Villa,19,46,False,Man City,31,2023-24,0.0,0.0,7.333333333333333,0.0,1.1666666666666667,1.6666666666666667,0.0,1.0333333333333334,8.6,60.0,0.0,0.0,0.0,0.0,0.0,411618.6666666667,0.6666666666666666,0.6666666666666666,-9980.333333333334,8520.333333333334,18500.666666666668,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
599,Moussa Diaby,MID,Aston Villa,19,63,False,Man City,31,2023-24,0.6666666666666666,0.0,12.0,0.0,17.2,0.6666666666666666,0.0,3.7000000000000006,14.333333333333334,29.333333333333332,0.0,0.0,0.0,0.0,0.0,690588.0,5.333333333333333,3.0,-14179.333333333334,11144.333333333334,25323.666666666668,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
618,Omari Kellyman,MID,Aston Villa,19,45,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5386.666666666667,0.0,0.0,-30.666666666666668,58.666666666666664,89.33333333333333,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
670,Filip Marschall,GKP,Aston Villa,19,40,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2771.0,0.0,0.0,-52.0,0.0,52.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
672,Nicolò Zaniolo,MID,Aston Villa,19,54,False,Man City,31,2023-24,0.0,0.0,5.333333333333333,0.0,0.3666666666666667,0.6666666666666666,0.3333333333333333,3.1,12.733333333333334,23.333333333333332,0.0,0.0,0.0,0.0,0.0,5466.333333333333,18.0,2.0,-6.0,101.66666666666667,107.66666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333
686,Oliwier Zych,GKP,Aston Villa,19,40,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5085.666666666667,0.0,0.0,-30.333333333333332,0.0,30.333333333333332,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
699,Clément Lenglet,DEF,Aston Villa,19,45,False,Man City,31,2023-24,0.0,0.0,7.666666666666667,0.0,0.5666666666666667,1.6666666666666667,0.0,1.5,13.066666666666668,64.0,0.0,0.0,0.0,0.0,0.0,32676.333333333332,1.3333333333333333,0.6666666666666666,-278.0,1712.6666666666667,1990.6666666666667,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
765,Sam Proctor,GKP,Aston Villa,19,40,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.3333333333334,0.0,0.0,5.666666666666667,64.33333333333333,58.666666666666664,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
767,Tommi O'Reilly,MID,Aston Villa,19,45,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.66666666666666,0.0,0.0,-18.666666666666668,0.0,18.666666666666668,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
778,James Wright,GKP,Aston Villa,19,40,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.3333333333334,0.0,0.0,17.0,55.0,38.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
793,Kaine Kesler-Hayden,DEF,Aston Villa,19,40,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,0.0,0.0,15.666666666666666,104.66666666666667,89.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
803,Morgan Rogers,MID,Aston Villa,19,50,False,Man City,31,2023-24,0.0,0.0,1.6666666666666667,0.0,8.366666666666665,1.0,0.0,2.266666666666667,5.066666666666666,37.0,0.0,0.0,0.0,0.0,0.0,644.0,9.333333333333334,0.6666666666666666,7.666666666666667,78.66666666666667,71.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333
818,Joe Gauci,GKP,Aston Villa,19,39,False,Man City,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,18.0,47.0,29.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
62,Jaidon Anthony,MID,Bournemouth,18,49,True,Crystal Palace,31,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4359.666666666667,0.0,0.0,-18.0,0.0,18.0,0.0,2.6666666666666665,1.6666666666666667,2.3333333333333335
63,Philip Billing,MID,Bournemouth,18,51,True,Crystal Palace,31,2023-24,0.0,0.0,5.333333333333333,0.0,8.8,0.0,0.0,1.7999999999999998,4.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,29591.666666666668,5.0,1.0,1584.6666666666667,2157.6666666666665,573.0,0.0,2.6666666666666665,1.6666666666666667,2.3333333333333335
