id,total_points,was_home,kickoff_time,gameweek,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,True,20,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-9,1152,0,9,Fábio Ferreira Vieira,MID,Arsenal,Ipswich,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1169.0,0.0,0.0,-8.0,0.0,8.0,0.0,2.0,0.6666666666666666,1.6666666666666667
2,2,True,20,18,False,71,0,0,1,0,0,0,0,0,0,0,0,4,7.4,17.8,2.0,2.7,68,678156,818191,685858,7702,Gabriel Fernando de Jesus,FWD,Arsenal,Ipswich,2024-25,1,0,3,0.3333333333333333,1.0,24.333333333333332,0.0,1.4000000000000001,0.3333333333333333,0.6666666666666666,5.133333333333334,25.599999999999998,40.666666666666664,0.0,0,0,0.0,0.0,101443.0,25.0,6.0,1691.0,4239.0,2548.0,0.0,2.0,0.6666666666666666,1.6666666666666667
3,6,True,20,18,False,90,0,0,1,0,0,0,0,0,0,0,0,21,21.4,17.3,11.0,5.0,63,291924,3025206,314433,22509,Gabriel dos Santos Magalhães,DEF,Arsenal,Ipswich,2024-25,1,0,3,0.3333333333333333,1.0,15.666666666666666,0.3333333333333333,9.133333333333333,0.3333333333333333,0.0,3.3666666666666667,16.266666666666666,60.0,0.0,0,0,0.0,0.0,2591285.0,8.333333333333334,4.333333333333333,-38829.0,140845.33333333334,179674.33333333334,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667
4,7,True,20,18,False,90,1,0,1,0,0,0,0,1,0,0,2,33,42.0,21.0,62.0,12.5,79,39449,1119308,93259,53810,Kai Havertz,FWD,Arsenal,Ipswich,2024-25,1,0,3,0.3333333333333333,0.3333333333333333,17.0,0.3333333333333333,18.0,0.6666666666666666,0.3333333333333333,6.433333333333334,19.733333333333334,73.33333333333333,0.0,0,0,0.0,0.0,1102218.0,26.333333333333332,4.333333333333333,-18243.666666666668,41184.666666666664,59428.333333333336,0.0,2.0,0.6666666666666666,1.6666666666666667
5,0,True,20,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-93,3177,0,93,Karl Hein,GKP,Arsenal,Ipswich,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3334.0,0.0,0.0,-65.66666666666667,0.0,65.66666666666667,0.0,2.0,0.6666666666666666,1.6666666666666667
6,9,True,20,18,False,90,0,0,1,0,0,0,0,0,0,0,3,34,22.0,7.5,9.0,3.9,57,10124,851032,56295,46171,Jurriën Timber,DEF,Arsenal,Ipswich,2024-25,1,0,3,0.0,0.0,11.666666666666666,0.3333333333333333,7.766666666666667,0.6666666666666666,0.0,2.4000000000000004,9.066666666666666,88.33333333333333,0.0,0,0,0.0,0.0,725352.6666666666,7.333333333333333,3.0,172103.33333333334,190393.0,18289.666666666668,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667
7,0,True,20,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-522,25895,808,1330,Jorge Luiz Frello Filho,MID,Arsenal,Ipswich,2024-25,1,0,3,0.0,0.0,8.666666666666666,0.0,3.733333333333333,0.3333333333333333,0.0,0.8333333333333334,4.666666666666667,33.666666666666664,0.0,0,0,0.0,0.0,26113.666666666668,0.0,1.0,33.0,992.0,959.0,0.0,2.0,0.6666666666666666,1.6666666666666667
8,0,True,20,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2639,22623,751,3390,Jakub Kiwior,DEF,Arsenal,Ipswich,2024-25,1,0,3,0.0,0.0,2.6666666666666665,0.0,0.7333333333333334,0.3333333333333333,0.0,0.4666666666666666,3.8000000000000003,30.0,0.0,0,0,0.0,0.0,24200.666666666668,0.0,0.6666666666666666,2428.6666666666665,4537.666666666667,2109.0,0.0,2.0,0.6666666666666666,1.6666666666666667
9,3,True,20,18,False,90,0,0,1,0,0,0,0,0,0,0,0,5,3.2,3.7,8.0,1.5,67,179452,457465,191998,12546,Gabriel Martinelli Silva,MID,Arsenal,Ipswich,2024-25,1,0,3,0.0,0.0,11.0,0.3333333333333333,27.366666666666664,0.3333333333333333,0.3333333333333333,7.966666666666666,20.866666666666664,64.33333333333333,0.0,0,0,0.0,0.0,284282.0,31.666666666666668,3.3333333333333335,-16772.666666666668,10290.0,27062.666666666668,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667
12,0,True,20,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-389,46446,4785,5174,Ethan Nwaneri,MID,Arsenal,Ipswich,2024-25,1,0,3,0.0,0.0,3.3333333333333335,0.0,1.7999999999999998,0.0,0.0,0.3333333333333333,1.4666666666666668,14.333333333333334,0.0,0,0,0.0,0.0,47750.666666666664,0.0,1.0,-559.3333333333334,3878.6666666666665,4438.0,0.0,2.0,0.6666666666666666,1.6666666666666667
13,3,True,20,18,False,90,0,0,1,0,0,0,0,0,0,0,0,12,13.8,30.8,45.0,9.0,84,141460,786398,186328,44868,Martin Ødegaard,MID,Arsenal,Ipswich,2024-25,1,0,3,0.0,0.0,11.0,0.3333333333333333,29.433333333333334,0.6666666666666666,0.0,5.2,8.733333333333333,76.33333333333333,0.0,0,0,0.0,0.0,658721.3333333334,13.666666666666666,2.3333333333333335,8645.0,50487.333333333336,41842.333333333336,0.0,2.0,0.6666666666666666,1.6666666666666667
15,6,True,20,18,False,90,0,0,1,0,0,0,0,0,0,0,0,19,2.4,0.0,0.0,0.2,56,45476,3481201,105089,59613,David Raya Martin,GKP,Arsenal,Ipswich,2024-25,1,0,3,0.0,0.0,13.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.7,17.2,90.0,0.0,0,0,0.0,2.0,3332581.0,0.0,3.6666666666666665,82725.0,122658.66666666667,39933.666666666664,0.0,2.0,0.6666666666666666,1.6666666666666667
16,3,True,20,18,False,86,0,0,1,0,0,0,0,0,0,0,0,19,16.6,24.6,6.0,4.7,62,21068,295909,26779,5711,Declan Rice,MID,Arsenal,Ipswich,2024-25,1,0,3,0.3333333333333333,1.0,25.666666666666668,0.3333333333333333,27.666666666666668,0.3333333333333333,0.3333333333333333,6.966666666666666,28.53333333333333,61.0,0.0,0,0,0.0,0.0,276989.0,13.333333333333334,5.333333333333333,-771.3333333333334,7803.333333333333,8574.666666666666,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667
17,0,True,20,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,104,-2741008,2107197,25065,2766073,Bukayo Saka,MID,Arsenal,Ipswich,2024-25,1,0,3,0.0,0.0,13.666666666666666,0.3333333333333333,23.233333333333334,0.6666666666666666,0.0,6.0,10.733333333333334,67.66666666666667,0.0,0,0,0.0,0.0,4799938.0,26.0,2.0,226473.0,295273.0,68800.0,0.0,2.0,0.6666666666666666,1.6666666666666667
18,7,True,20,18,False,90,0,0,1,0,0,0,0,0,0,0,1,32,21.0,23.8,0.0,4.5,63,23599,3362200,103085,79486,William Saliba,DEF,Arsenal,Ipswich,2024-25,1,0,3,0.0,0.3333333333333333,18.0,0.3333333333333333,2.4333333333333336,0.6666666666666666,0.3333333333333333,4.566666666666666,27.933333333333326,90.0,0.0,0,0,0.0,0.0,3107401.3333333335,15.333333333333334,5.666666666666667,273308.3333333333,301988.3333333333,28680.0,0.0,2.0,0.6666666666666666,1.6666666666666667
20,1,True,20,18,False,3,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.3,0.0,0.5,50,330,93394,4946,4616,Thomas Partey,MID,Arsenal,Ipswich,2024-25,1,0,3,0.3333333333333333,0.0,14.0,0.0,8.0,0.6666666666666666,0.0,2.466666666666667,12.333333333333334,67.0,0.0,0,0,0.0,0.0,96224.66666666667,4.333333333333333,2.6666666666666665,-1590.0,4240.666666666667,5830.666666666667,0.0,2.0,0.6666666666666666,1.6666666666666667
21,0,True,20,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,67,3807,347,280,Kieran Tierney,DEF,Arsenal,Ipswich,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3328.6666666666665,0.0,0.0,169.0,330.0,161.0,0.0,2.0,0.6666666666666666,1.6666666666666667
