id,total_points,was_home,kickoff_time,gameweek,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,False,17,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-6,1162,0,6,Fábio Ferreira Vieira,MID,Arsenal,Crystal Palace,2024-25,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1177.0,0.0,0.0,-9.0,0.0,9.0,0.0,1.0,0.3333333333333333,1.6666666666666667
2,16,False,17,17,False,85,2,1,0,1,0,0,0,0,0,0,3,68,74.6,3.3,62.0,14.0,67,7278,107816,9720,2442,Gabriel Fernando de Jesus,FWD,Arsenal,Crystal Palace,2024-25,5,1,3,0.0,0.0,1.6666666666666667,0.0,0.3,0.0,0.0,0.4666666666666666,0.7333333333333334,12.333333333333334,0.0,0,0,0.0,0.0,98252.33333333333,4.333333333333333,0.6666666666666666,-1107.3333333333333,1495.3333333333333,2602.6666666666665,0.0,1.0,0.3333333333333333,1.6666666666666667
3,4,False,17,17,False,90,0,1,0,1,0,0,0,1,0,0,0,13,22.2,10.9,17.0,5.0,62,271661,2712218,287586,15925,Gabriel dos Santos Magalhães,DEF,Arsenal,Crystal Palace,2024-25,5,1,3,0.0,1.0,11.333333333333334,0.3333333333333333,5.5,0.0,0.0,1.7,8.866666666666667,30.0,0.0,0,0,0.0,0.0,2617247.3333333335,2.6666666666666665,3.0,-82827.0,110789.0,193616.0,0.0,1.0,0.3333333333333333,1.6666666666666667
4,6,False,17,17,False,57,1,0,0,1,0,0,0,0,0,0,1,34,42.4,13.2,37.0,9.3,79,-57800,1072157,19774,77574,Kai Havertz,FWD,Arsenal,Crystal Palace,2024-25,5,1,3,0.3333333333333333,0.0,6.333333333333333,0.6666666666666666,14.633333333333335,0.3333333333333333,0.0,4.766666666666667,7.2,84.33333333333333,0.0,0,0,0.0,0.0,1117293.3333333333,25.666666666666668,3.0,2813.3333333333335,52405.0,49591.666666666664,0.0,1.0,0.3333333333333333,1.6666666666666667
5,0,False,17,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-67,3266,0,67,Karl Hein,GKP,Arsenal,Crystal Palace,2024-25,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3400.6666666666665,0.0,0.0,-67.33333333333333,0.0,67.33333333333333,0.0,1.0,0.3333333333333333,1.6666666666666667
6,1,False,17,17,False,85,0,0,0,1,0,0,0,1,0,0,0,6,7.0,2.7,4.0,1.4,57,74387,839136,103006,28619,Jurriën Timber,DEF,Arsenal,Crystal Palace,2024-25,5,1,3,0.0,0.6666666666666666,22.666666666666668,0.6666666666666666,7.833333333333333,0.3333333333333333,0.3333333333333333,4.533333333333333,18.866666666666664,90.0,0.0,0,0,0.0,0.0,547269.6666666666,19.0,7.333333333333333,155049.66666666666,169257.33333333334,14207.666666666666,0.0,1.0,0.3333333333333333,1.6666666666666667
7,0,False,17,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-310,26258,745,1055,Jorge Luiz Frello Filho,MID,Arsenal,Crystal Palace,2024-25,5,1,3,0.0,0.0,9.666666666666666,0.0,3.8333333333333335,0.3333333333333333,0.0,0.8666666666666667,4.733333333333333,34.0,0.0,0,0,0.0,0.0,25898.0,0.0,1.3333333333333333,255.33333333333334,1138.0,882.6666666666666,0.0,1.0,0.3333333333333333,1.6666666666666667
8,0,False,17,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3503,24950,1307,4810,Jakub Kiwior,DEF,Arsenal,Crystal Palace,2024-25,5,1,3,0.0,0.0,12.333333333333334,0.3333333333333333,4.233333333333333,0.3333333333333333,0.0,1.2,7.666666666666667,60.0,0.0,0,0,0.0,0.0,21394.666666666668,0.0,2.6666666666666665,3517.6666666666665,4191.333333333333,673.6666666666666,0.0,1.0,0.3333333333333333,1.6666666666666667
9,7,False,17,17,False,90,1,0,0,1,0,0,0,0,0,0,0,30,50.8,47.6,53.0,15.1,67,-13439,269947,6547,19986,Gabriel Martinelli Silva,MID,Arsenal,Crystal Palace,2024-25,5,1,3,0.0,0.0,1.3333333333333333,0.6666666666666666,12.033333333333333,0.0,0.0,3.9333333333333336,4.333333333333333,57.666666666666664,0.0,0,0,0.0,0.0,299433.3333333333,23.0,2.0,-32709.666666666668,10167.666666666666,42877.333333333336,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667
12,1,False,17,17,False,4,0,0,0,0,0,0,0,0,0,0,0,5,2.4,3.3,0.0,0.6,45,-2187,46568,2430,4617,Ethan Nwaneri,MID,Arsenal,Crystal Palace,2024-25,5,1,3,0.0,0.0,1.6666666666666667,0.0,0.6999999999999998,0.0,0.0,0.13333333333333333,0.6666666666666666,13.0,0.0,0,0,0.0,0.0,48238.0,0.0,0.6666666666666666,1249.3333333333333,5572.333333333333,4323.0,0.0,1.0,0.3333333333333333,1.6666666666666667
13,2,False,17,17,False,90,0,0,0,1,0,0,0,0,0,0,0,19,10.8,35.3,7.0,5.3,83,-40464,637361,16804,57268,Martin Ødegaard,MID,Arsenal,Crystal Palace,2024-25,5,1,3,0.0,0.0,11.666666666666666,0.6666666666666666,30.36666666666667,0.3333333333333333,0.0,5.566666666666667,9.266666666666667,76.0,0.0,0,0,0.0,0.0,646684.3333333334,15.666666666666666,2.6666666666666665,49295.0,77322.66666666667,28027.666666666668,0.0,1.0,0.3333333333333333,1.6666666666666667
15,3,False,17,17,False,90,0,0,0,1,0,0,0,0,0,5,0,13,36.2,0.0,0.0,3.6,56,51382,3419667,95249,43867,David Raya Martin,GKP,Arsenal,Crystal Palace,2024-25,5,1,3,0.0,0.0,17.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.1666666666666667,11.799999999999999,90.0,0.0,0,0,0.0,1.0,3231987.0,0.0,4.666666666666667,54260.333333333336,106651.66666666667,52391.333333333336,0.0,1.0,0.3333333333333333,1.6666666666666667
16,11,False,17,17,False,32,1,1,0,0,0,0,0,0,0,0,2,40,63.2,19.9,22.0,10.5,62,-11410,271229,2277,13687,Declan Rice,MID,Arsenal,Crystal Palace,2024-25,5,1,3,0.3333333333333333,0.6666666666666666,23.333333333333332,0.6666666666666666,36.733333333333334,0.3333333333333333,0.0,6.333333333333333,18.066666666666666,80.33333333333333,0.0,0,0,0.0,0.0,276529.0,8.333333333333334,4.0,1489.3333333333333,8156.333333333333,6667.0,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667
