id,total_points,was_home,kickoff_time,gameweek,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
13,2,True,15,26,False,90,0,0,0,1,0,0,0,0,0,0,0,12,11.8,51.9,11.0,7.5,0,0,0,0,0,0,0,82,8843,579456,28443,19600,Martin Ødegaard,MID,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,15.0,0.3333333333333333,14.066666666666665,0.3333333333333333,0.3333333333333333,3.9666666666666663,16.733333333333334,57.666666666666664,0.0,0,0,0.0,0.0,559207.3333333334,9.0,3.0,-16521.666666666668,22732.333333333332,39254.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,3.0
15,2,True,15,26,False,90,0,0,0,1,0,0,0,0,0,1,0,13,16.6,0.3,0.0,1.7,0,0,0,0,0,0,0,55,74917,3007491,95205,20288,David Raya Martin,GKP,Arsenal,West Ham,2024-25,0,1,0,0.0,1.0,23.0,0.6666666666666666,0.0,0.3333333333333333,0.0,2.1999999999999997,22.0,90.0,0.0,0,0,0.0,3.0,2990305.3333333335,0.0,6.333333333333333,-121178.0,40276.0,161454.0,0.0,2.6666666666666665,0.3333333333333333,3.0
16,1,True,15,26,False,55,0,0,0,1,0,0,0,0,0,0,0,9,13.4,32.5,7.0,5.3,0,0,0,0,0,0,0,62,5395,312807,13704,8309,Declan Rice,MID,Arsenal,West Ham,2024-25,0,1,0,0.6666666666666666,0.6666666666666666,23.333333333333332,0.6666666666666666,35.4,0.3333333333333333,0.0,7.433333333333333,28.400000000000002,90.0,0.0,0,0,0.0,0.0,293926.0,10.333333333333334,5.333333333333333,3188.0,11926.0,8738.0,0.0,2.6666666666666665,0.3333333333333333,3.0
17,0,True,15,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,102,-11739,986209,597,12336,Bukayo Saka,MID,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1020991.3333333334,0.0,0.0,-29237.0,504.3333333333333,29741.333333333332,0.0,2.6666666666666665,0.3333333333333333,3.0
18,2,True,15,26,False,85,0,0,0,1,0,0,0,0,0,0,0,9,10.0,4.4,0.0,1.4,0,0,0,0,0,0,0,62,56604,2533380,74515,17911,William Saliba,DEF,Arsenal,West Ham,2024-25,0,1,0,0.0,1.0,22.0,0.6666666666666666,0.8000000000000002,0.3333333333333333,0.0,1.7666666666666668,16.8,90.0,0.0,0,0,0.0,0.0,2456925.6666666665,0.0,5.666666666666667,-228006.33333333334,28046.333333333332,256052.66666666666,0.0,2.6666666666666665,0.3333333333333333,3.0
20,1,True,15,26,False,90,0,0,0,1,0,0,0,1,0,0,0,16,21.6,28.1,0.0,5.0,0,0,0,0,0,0,0,49,2786,91557,5752,2966,Thomas Partey,MID,Arsenal,West Ham,2024-25,0,1,0,0.0,0.3333333333333333,21.666666666666668,0.6666666666666666,7.1000000000000005,0.3333333333333333,0.3333333333333333,3.6333333333333333,24.866666666666664,84.66666666666667,0.0,0,0,0.0,0.0,84864.0,4.333333333333333,4.666666666666667,378.6666666666667,4025.0,3646.3333333333335,0.0,2.6666666666666665,0.3333333333333333,3.0
21,0,True,15,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,104,5195,267,163,Kieran Tierney,DEF,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,2.6666666666666665,0.0,0.19999999999999998,0.0,0.0,0.10000000000000002,0.6666666666666666,1.3333333333333333,0.0,0,0,0.0,0.0,4743.333333333333,0.0,0.6666666666666666,93.66666666666667,321.0,227.33333333333334,0.0,2.6666666666666665,0.3333333333333333,3.0
22,0,True,15,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,1,3722,46,45,Tomiyasu Takehiro,DEF,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3719.0,0.0,0.0,-17.333333333333332,35.666666666666664,53.0,0.0,2.6666666666666665,0.3333333333333333,3.0
23,2,True,15,26,False,90,0,0,0,1,0,0,0,0,0,0,0,12,6.2,39.2,44.0,8.9,0,0,0,0,0,0,0,69,61512,418546,81756,20244,Leandro Trossard,MID,Arsenal,West Ham,2024-25,0,1,0,0.3333333333333333,0.0,14.333333333333334,0.6666666666666666,16.533333333333335,0.3333333333333333,0.0,4.3,13.666666666666666,87.0,0.0,0,0,0.0,0.0,301984.6666666667,13.0,3.6666666666666665,49223.0,73127.66666666667,23904.666666666668,0.0,2.6666666666666665,0.3333333333333333,3.0
24,1,True,15,26,False,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2.0,6.0,0.7,0,0,0,0,0,0,0,61,963,237250,1841,878,Benjamin White,DEF,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,237293.0,0.0,0.0,-2526.6666666666665,232.0,2758.6666666666665,0.0,2.6666666666666665,0.3333333333333333,3.0
25,1,True,15,26,False,34,0,0,0,0,0,0,0,0,0,0,0,5,3.0,5.0,12.0,2.0,0,0,0,0,0,0,0,48,-333,98604,452,785,Oleksandr Zinchenko,DEF,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,98600.0,0.0,0.0,-533.0,734.6666666666666,1267.6666666666667,0.0,2.6666666666666665,0.3333333333333333,3.0
73,0,True,15,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,41,-590,84939,403,993,Norberto Murara Neto,GKP,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,85782.33333333333,0.0,0.0,-812.3333333333334,700.3333333333334,1512.6666666666667,0.0,2.6666666666666665,0.3333333333333333,3.0
186,1,True,15,26,False,9,0,0,0,0,0,0,0,0,0,0,0,3,3.2,15.8,4.0,2.3,0,0,0,0,0,0,0,67,-65,95198,1179,1244,Raheem Sterling,MID,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,1.0,0.3333333333333333,5.066666666666667,0.0,0.0,1.0666666666666667,0.3333333333333333,23.0,0.0,0,0,0.0,0.0,93572.66666666667,5.333333333333333,1.3333333333333333,165.0,1039.6666666666667,874.6666666666666,0.0,2.6666666666666665,0.3333333333333333,3.0
578,1,True,15,26,False,55,0,0,0,1,0,0,0,0,0,0,0,5,9.8,14.8,14.0,3.9,0,0,0,0,0,0,0,58,164,145416,3378,3214,Riccardo Calafiori,DEF,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,9.0,0.0,1.8999999999999997,0.0,0.3333333333333333,2.3333333333333335,13.266666666666666,20.0,0.0,0,0,0.0,0.0,140021.0,8.333333333333334,3.0,1471.3333333333333,4780.666666666667,3309.3333333333335,0.0,2.6666666666666665,0.3333333333333333,3.0
597,-2,True,15,26,False,16,0,0,0,0,0,0,0,0,1,0,0,-6,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,45,3380,42536,7678,4298,Myles Lewis-Skelly,MID,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,12.666666666666666,0.3333333333333333,3.3666666666666667,0.3333333333333333,0.3333333333333333,2.8000000000000003,16.333333333333332,68.66666666666667,0.0,0,0,0.3333333333333333,0.0,27289.333333333332,8.333333333333334,2.6666666666666665,5846.333333333333,8997.333333333334,3151.0,0.0,2.6666666666666665,0.3333333333333333,3.0
633,2,True,15,26,False,90,0,0,0,1,0,0,0,0,0,0,0,-2,1.8,23.0,23.0,4.8,0,0,0,0,0,0,0,60,65962,76002,68176,2214,Mikel Merino,MID,Arsenal,West Ham,2024-25,0,1,0,0.0,0.6666666666666666,15.666666666666666,0.0,0.3,0.0,0.6666666666666666,3.533333333333333,22.933333333333337,9.0,0.0,0,0,0.0,0.0,8053.666666666667,12.0,4.666666666666667,-224.33333333333334,559.0,783.3333333333334,0.0,2.6666666666666665,0.3333333333333333,3.0
638,0,True,15,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,4,1659,52,48,Salah-Eddine Oulad M'hand,MID,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1590.3333333333333,0.0,0.0,8.333333333333334,61.666666666666664,53.333333333333336,0.0,2.6666666666666665,0.3333333333333333,3.0
639,0,True,15,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-46,5925,68,114,Tommy Setford,GKP,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5599.0,0.0,0.0,-39.666666666666664,121.33333333333333,161.0,0.0,2.6666666666666665,0.3333333333333333,3.0
657,0,True,15,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,-372,6808,0,372,Maldini Kacurri,DEF,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7423.666666666667,0.0,0.0,-147.66666666666666,254.33333333333334,402.0,0.0,2.6666666666666665,0.3333333333333333,3.0
659,0,True,15,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-12,1746,67,79,Ismeal Kabia,MID,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1689.0,0.0,0.0,-0.3333333333333333,82.33333333333333,82.66666666666667,0.0,2.6666666666666665,0.3333333333333333,3.0
662,0,True,15,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,136,5508,330,194,Josh Nichols,DEF,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4860.333333333333,0.0,0.0,79.0,236.66666666666666,157.66666666666666,0.0,2.6666666666666665,0.3333333333333333,3.0
665,0,True,15,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-516,22144,1006,1522,Nathan Butler-Oyedeji,FWD,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,21755.333333333332,0.0,0.0,0.0,1524.3333333333333,1524.3333333333333,0.0,2.6666666666666665,0.3333333333333333,3.0
756,0,True,15,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,43,760,118,75,Jack Porter,GKP,Arsenal,West Ham,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,362.3333333333333,0.0,0.0,142.33333333333334,173.66666666666666,31.333333333333332,0.0,2.6666666666666665,0.3333333333333333,3.0
28,1,True,17,26,False,13,0,0,0,0,0,0,0,0,0,0,0,6,4.2,0.8,39.0,4.4,0,0,0,0,0,0,0,62,-7658,93909,759,8417,Leon Bailey,MID,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.3333333333333333,0.0,1.0999999999999999,0.3333333333333333,0.0,0.6666666666666666,1.2,15.0,0.0,0,0,0.0,0.0,99245.66666666667,4.333333333333333,0.3333333333333333,7015.0,10283.0,3268.0,0.0,1.0,1.6666666666666667,0.6666666666666666
29,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52,-445,26313,15,460,Ross Barkley,MID,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,27000.0,0.0,0.0,-818.6666666666666,35.333333333333336,854.0,0.0,1.0,1.6666666666666667,0.6666666666666666
30,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49,-5,1986,0,5,Enzo Barrenechea,MID,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1996.6666666666667,0.0,0.0,-15.666666666666666,0.0,15.666666666666666,0.0,1.0,1.6666666666666667,0.6666666666666666
31,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,51,-249,7599,0,249,Emiliano Buendía Stati,MID,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8029.0,0.0,0.0,-397.3333333333333,92.66666666666667,490.0,0.0,1.0,1.6666666666666667,0.6666666666666666
32,2,True,17,26,False,69,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.7,2.0,0.5,0,0,0,0,0,0,0,44,-3688,111208,899,4587,Matty Cash,DEF,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,2.6666666666666665,0.0,3.6666666666666665,0.0,0.0,1.0333333333333334,3.0666666666666664,7.666666666666667,0.0,0,0,0.0,0.0,122630.33333333333,3.6666666666666665,0.3333333333333333,-20030.333333333332,2904.6666666666665,22935.0,0.0,1.0,1.6666666666666667,0.6666666666666666
33,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-165,20989,0,165,Leander Dendoncker,MID,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,21233.333333333332,0.0,0.0,-265.3333333333333,0.0,265.3333333333333,0.0,1.0,1.6666666666666667,0.6666666666666666
34,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,65,-6,1650,0,6,Moussa Diaby,MID,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1658.6666666666667,0.0,0.0,-8.0,0.0,8.0,0.0,1.0,1.6666666666666667,0.6666666666666666
35,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-703,35239,0,703,Diego Carlos Santos Silva,DEF,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,36375.0,0.0,0.0,-1500.0,0.0,1500.0,0.0,1.0,1.6666666666666667,0.6666666666666666
36,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,46,-48606,936933,8738,57344,Lucas Digne,DEF,Aston Villa,Chelsea,2024-25,2,1,3,0.3333333333333333,0.0,9.0,0.0,14.066666666666668,1.0,0.0,2.6666666666666665,13.133333333333333,55.666666666666664,0.0,0,0,0.0,0.0,929677.0,0.3333333333333333,2.0,140848.66666666666,169613.0,28764.333333333332,0.0,1.0,1.6666666666666667,0.6666666666666666
37,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,-2,191,0,2,Lewis Dobbin,MID,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,194.0,0.0,0.0,-2.6666666666666665,0.0,2.6666666666666665,0.0,1.0,1.6666666666666667,0.6666666666666666
38,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,57,-15040,207569,0,15040,Jhon Durán,FWD,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,237660.33333333334,0.0,0.0,-43438.666666666664,3541.6666666666665,46980.333333333336,0.0,1.0,1.6666666666666667,0.6666666666666666
39,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,-1697,70624,0,1697,Joe Gauci,GKP,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,73217.0,0.0,0.0,-2654.0,95.66666666666667,2749.6666666666665,0.0,1.0,1.6666666666666667,0.6666666666666666
40,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,39,-43,66448,1141,1184,Kortney Hause,DEF,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,66555.0,0.0,0.0,37.0,2082.3333333333335,2045.3333333333333,0.0,1.0,1.6666666666666667,0.6666666666666666
41,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,54,-9,2255,0,9,Samuel Iling-Junior,MID,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2267.3333333333335,0.0,0.0,-11.0,0.0,11.0,0.0,1.0,1.6666666666666667,0.6666666666666666
42,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,-1171,4837,193,1364,Boubacar Kamara,MID,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,5.0,0.0,1.2,0.6666666666666666,0.0,0.7000000000000001,5.3999999999999995,35.0,0.0,0,0,0.0,0.0,5453.666666666667,0.3333333333333333,1.0,1165.3333333333333,1599.6666666666667,434.3333333333333,0.0,1.0,1.6666666666666667,0.6666666666666666
43,0,True,17,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,-8,912,0,8,Kaine Kesler-Hayden,DEF,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,922.3333333333334,0.0,0.0,-6.333333333333333,0.0,6.333333333333333,0.0,1.0,1.6666666666666667,0.6666666666666666
44,2,True,17,26,False,90,0,0,0,1,0,0,0,0,0,0,0,12,20.8,1.6,0.0,2.2,0,0,0,0,0,0,0,44,-62738,626579,148,62886,Ezri Konsa Ngoyo,DEF,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,2.3333333333333335,0.0,0.6,0.6666666666666666,0.0,0.26666666666666666,2.1999999999999997,30.0,0.0,0,0,0.0,0.0,703438.0,0.0,0.3333333333333333,-32795.333333333336,22072.0,54867.333333333336,0.0,1.0,1.6666666666666667,0.6666666666666666
45,2,True,17,26,False,90,0,0,0,1,0,0,0,0,0,0,0,8,14.4,6.8,6.0,2.7,0,0,0,0,0,0,0,45,-1605,140829,783,2388,Ian Maatsen,DEF,Aston Villa,Chelsea,2024-25,2,1,3,0.0,0.0,7.0,0.0,22.400000000000002,0.6666666666666666,0.0,3.733333333333334,8.266666666666666,34.0,0.0,0,0,0.0,0.0,141524.33333333334,6.666666666666667,1.0,1370.6666666666667,3750.0,2379.3333333333335,0.0,1.0,1.6666666666666667,0.6666666666666666
