id,total_points,was_home,kickoff_time,gameweek,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,False,12,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-9,1232,0,9,Fábio Ferreira Vieira,MID,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.0,0.0,0.0,-49.0,0.0,49.0,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
2,1,False,12,10,False,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.2,4.0,0.6,68,-4233,98901,2012,6245,Gabriel Fernando de Jesus,FWD,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,6.0,0.0,10.733333333333333,0.3333333333333333,0.0,2.6333333333333333,1.5999999999999999,24.666666666666668,0.0,0.0,0.0,0.0,0.0,100639.66666666667,14.333333333333334,0.6666666666666666,-1335.6666666666667,5499.666666666667,6835.333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333
3,2,False,12,10,False,90,0,0,0,1,0,0,0,0,0,0,0,9,17.6,14.3,2.0,3.4,62,-434195,2413799,27273,461468,Gabriel dos Santos Magalhães,DEF,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,5.666666666666667,0.0,1.8333333333333337,1.3333333333333333,0.0,1.8999999999999997,10.200000000000001,77.66666666666667,0.0,0.0,0.0,0.0,0.0,2870538.6666666665,7.0,1.3333333333333333,117929.0,229485.33333333334,111556.33333333333,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
4,1,False,12,10,False,90,0,0,0,1,0,0,0,1,0,0,0,4,5.6,11.8,4.0,2.1,81,-158755,1625586,45811,204566,Kai Havertz,FWD,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.6666666666666666,13.666666666666666,0.0,14.5,1.6666666666666667,0.3333333333333333,6.633333333333333,15.200000000000001,90.0,0.0,0.0,0.0,0.0,0.0,1970571.3333333333,36.333333333333336,4.0,-71368.33333333333,143218.33333333334,214586.66666666666,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
5,0,False,12,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-101,3823,0,101,Karl Hein,GKP,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4028.3333333333335,0.0,0.0,-141.33333333333334,0.0,141.33333333333334,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
6,1,False,12,10,False,70,0,0,0,1,0,0,0,1,0,0,0,5,3.4,14.0,7.0,2.4,55,3402,144967,17690,14288,Jurriën Timber,DEF,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,1.3333333333333333,0.0,3.8666666666666667,0.3333333333333333,0.0,0.9333333333333332,4.933333333333334,25.0,0.0,0.0,0.0,0.0,0.0,173526.0,0.6666666666666666,0.6666666666666666,-13794.0,21369.666666666668,35163.666666666664,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
7,0,False,12,10,False,4,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.3,0.0,0.0,48,-724,26406,784,1508,Jorge Luiz Frello Filho,MID,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,5.666666666666667,0.0,6.5,0.3333333333333333,0.0,0.8333333333333334,1.3333333333333333,20.0,0.0,0.0,0.0,0.0,0.0,27002.0,0.3333333333333333,0.6666666666666666,-872.6666666666666,1082.6666666666667,1955.3333333333333,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
8,0,False,12,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,567,17175,1434,867,Jakub Kiwior,DEF,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,-0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.39999999999999997,3.6666666666666665,26.666666666666668,0.0,0.0,0.0,0.0,0.0,16284.666666666666,0.0,0.6666666666666666,-186.0,888.3333333333334,1074.3333333333333,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
9,2,False,12,10,False,60,0,0,0,1,0,0,0,0,0,0,0,2,3.6,2.3,10.0,1.6,70,-7740,419765,46051,53791,Gabriel Martinelli Silva,MID,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,10.333333333333334,0.0,7.933333333333334,1.3333333333333333,0.3333333333333333,4.733333333333333,14.866666666666665,46.666666666666664,0.0,0.0,0.0,0.0,0.0,445928.3333333333,24.333333333333332,3.0,47539.666666666664,104909.0,57369.333333333336,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
12,1,False,12,10,False,29,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.0,3.0,0.4,45,1700,34690,3978,2278,Ethan Nwaneri,MID,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,1.6666666666666667,0.0,0.39999999999999997,0.0,0.0,0.16666666666666666,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,0.0,0.0,32925.666666666664,0.6666666666666666,0.6666666666666666,759.0,3677.6666666666665,2918.6666666666665,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
13,0,False,12,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,82,-8234,340740,554,8788,Martin Ødegaard,MID,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362053.0,0.0,0.0,-27764.333333333332,303.3333333333333,28067.666666666668,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
15,3,False,12,10,False,90,0,0,0,1,0,0,0,0,0,3,0,11,22.8,0.0,0.0,2.3,56,-82991,3200996,36349,119340,David Raya Martin,GKP,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,2.6666666666666665,0.0,0.0,1.6666666666666667,0.0,1.3333333333333333,13.133333333333335,90.0,0.0,0.0,0.0,0.0,1.6666666666666667,3344550.3333333335,0.0,1.0,5088.666666666667,113167.33333333333,108078.66666666667,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333
16,2,False,12,10,False,90,0,0,0,1,0,0,0,0,0,0,0,9,18.0,40.8,14.0,7.3,63,8893,313312,20304,11411,Declan Rice,MID,Arsenal,Newcastle,2024-25,0,1,0,0.3333333333333333,0.0,20.333333333333332,0.0,41.733333333333334,1.6666666666666667,0.0,7.066666666666666,23.933333333333334,90.0,0.0,0.0,0.0,0.0,0.0,302323.0,5.0,3.0,-6627.0,10585.0,17212.0,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
17,2,False,12,10,False,90,0,0,0,1,0,0,0,0,0,0,0,9,7.4,22.9,17.0,4.7,101,284123,2699785,393216,109093,Bukayo Saka,MID,Arsenal,Newcastle,2024-25,0,1,0,0.6666666666666666,1.6666666666666667,32.333333333333336,0.0,30.46666666666667,1.0,0.6666666666666666,10.200000000000001,39.4,58.0,0.0,0.0,0.0,0.0,0.0,3120043.3333333335,32.333333333333336,8.333333333333334,-396879.6666666667,160146.0,557025.6666666666,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
18,2,False,12,10,False,90,0,0,0,1,0,0,0,0,0,0,0,19,18.8,2.7,2.0,2.4,60,-74076,2445021,55502,129578,William Saliba,DEF,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,-0.6666666666666666,0.0,1.3666666666666665,1.0,0.0,0.6333333333333333,4.466666666666667,39.666666666666664,0.0,0.0,0.0,0.3333333333333333,0.0,3083877.6666666665,0.6666666666666666,-0.3333333333333333,-370553.0,35343.333333333336,405896.3333333333,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
20,2,False,12,10,False,85,0,0,0,1,0,0,0,0,0,0,0,17,19.2,25.8,2.0,4.7,50,-7449,120783,5048,12497,Thomas Partey,MID,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,17.333333333333332,0.0,7.6000000000000005,1.6666666666666667,0.0,2.9333333333333336,16.733333333333334,87.66666666666667,0.0,0.0,0.0,0.0,0.0,138084.0,4.666666666666667,2.0,-10072.0,6832.333333333333,16904.333333333332,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
21,0,False,12,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-56,2379,24,80,Kieran Tierney,DEF,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2459.6666666666665,0.0,0.0,-78.33333333333333,43.666666666666664,122.0,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
22,0,False,12,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-213,4102,43,256,Tomiyasu Takehiro,DEF,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,0.6666666666666666,0.0,0.09999999999999999,0.0,0.0,0.3333333333333333,0.13333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,4193.333333333333,3.0,0.3333333333333333,-29.666666666666668,255.33333333333334,285.0,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
23,2,False,12,10,False,70,0,0,0,1,0,0,0,0,0,0,0,7,2.0,4.4,14.0,2.0,69,-17629,256897,19343,36972,Leandro Trossard,MID,Arsenal,Newcastle,2024-25,0,1,0,0.0,0.0,6.666666666666667,0.3333333333333333,15.366666666666667,0.6666666666666666,0.0,2.8333333333333335,7.933333333333334,61.0,0.0,0.0,0.0,0.0,0.0,296343.0,4.666666666666667,2.0,31059.333333333332,65955.66666666667,34896.333333333336,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
24,1,False,12,10,False,19,0,0,0,0,0,0,0,0,0,0,0,6,7.4,17.8,2.0,2.7,63,-12091,441170,16086,28177,Benjamin White,DEF,Arsenal,Newcastle,2024-25,0,1,0,0.3333333333333333,0.0,7.0,0.0,4.566666666666666,1.3333333333333333,0.0,1.866666666666667,13.399999999999999,60.0,0.0,0.0,0.0,0.0,0.0,494790.3333333333,0.6666666666666666,1.3333333333333333,-104896.66666666667,2920.6666666666665,107817.33333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333
