id,total_points,was_home,kickoff_time,gameweek,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
13,1,False,17,20,False,26,0,0,0,0,0,0,0,0,0,0,0,2,0.2,1.8,6.0,0.8,84,-62702,737885,31998,94700,Martin Ødegaard,MID,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,15.333333333333334,0.3333333333333333,30.333333333333332,0.6666666666666666,0.0,5.933333333333334,10.466666666666667,89.0,0,0.0,0.0,0.0,0.0,740499.0,18.333333333333332,2.3333333333333335,37771.0,90466.66666666667,52695.666666666664,0.0,3.0,0.6666666666666666,3.0
15,3,False,17,20,False,90,0,0,0,1,0,0,0,0,0,3,0,16,24.6,0.0,0.0,2.5,56,-39096,3437674,71761,110857,David Raya Martin,GKP,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,13.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.6333333333333335,16.533333333333335,90.0,0,0.0,0.0,0.0,2.0,3455446.6666666665,0.0,3.6666666666666665,27089.0,86129.33333333333,59040.333333333336,0.0,3.0,0.6666666666666666,3.0
16,4,False,17,20,False,90,0,0,0,1,0,0,0,0,0,0,2,28,15.4,57.7,9.0,8.2,62,-5108,296412,10118,15226,Declan Rice,MID,Arsenal,Brighton,2024-25,1,1,1,0.3333333333333333,0.6666666666666666,20.666666666666668,0.3333333333333333,14.9,0.0,0.3333333333333333,5.066666666666666,26.600000000000005,43.333333333333336,0,0.0,0.0,0.0,0.0,289050.3333333333,9.333333333333334,5.0,4424.0,13756.0,9332.0,0.0,3.0,0.6666666666666666,3.0
17,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,103,-269969,1226898,1990,271959,Bukayo Saka,MID,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,1.0,0.0,0.06666666666666667,0.3333333333333333,0.0,0.0,0.0,7.666666666666667,0,0.0,0.0,0.0,0.0,2828108.0,0.0,0.3333333333333333,-1126541.0,50057.333333333336,1176598.3333333333,0.0,3.0,0.6666666666666666,3.0
18,2,False,17,20,False,90,0,0,0,1,0,0,0,0,0,0,0,8,20.4,1.3,0.0,2.2,63,-50765,3331508,63683,114448,William Saliba,DEF,Arsenal,Brighton,2024-25,1,1,1,0.0,0.3333333333333333,17.666666666666668,0.3333333333333333,9.4,0.6666666666666666,0.0,2.466666666666667,15.200000000000001,90.0,0,0.0,0.0,0.0,0.0,3353343.0,0.0,3.6666666666666665,36197.333333333336,98821.66666666667,62624.333333333336,0.0,3.0,0.6666666666666666,3.0
20,2,False,17,20,False,90,0,0,0,1,0,0,0,0,0,0,0,10,10.6,2.0,6.0,1.9,50,75,90578,4702,4627,Thomas Partey,MID,Arsenal,Brighton,2024-25,1,1,1,0.6666666666666666,0.0,17.0,0.0,6.466666666666668,0.6666666666666666,0.0,2.9666666666666663,17.333333333333332,61.0,0,0.0,0.0,0.0,0.0,91926.33333333333,6.0,3.6666666666666665,-3022.0,2727.6666666666665,5749.666666666667,0.0,3.0,0.6666666666666666,3.0
21,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,3,4052,271,268,Kieran Tierney,DEF,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3784.0,0.0,0.0,61.0,292.6666666666667,231.66666666666666,0.0,3.0,0.6666666666666666,3.0
22,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-27,3741,36,63,Tomiyasu Takehiro,DEF,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3782.6666666666665,0.0,0.0,-30.0,24.0,54.0,0.0,3.0,0.6666666666666666,3.0
23,2,False,17,20,False,90,0,0,0,1,0,0,0,0,0,0,0,13,2.8,4.9,10.0,1.8,68,-14444,203827,11407,25851,Leandro Trossard,MID,Arsenal,Brighton,2024-25,1,1,1,0.3333333333333333,0.0,14.0,0.6666666666666666,15.566666666666668,0.0,0.0,3.8666666666666667,13.0,56.0,0,0.0,0.0,0.0,0.0,199216.66666666666,10.0,3.3333333333333335,7340.0,20266.0,12926.0,0.0,3.0,0.6666666666666666,3.0
24,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-5345,248987,120,5465,Benjamin White,DEF,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,260180.66666666666,0.0,0.0,-7097.333333333333,100.33333333333333,7197.666666666667,0.0,3.0,0.6666666666666666,3.0
25,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-172,98955,1124,1296,Oleksandr Zinchenko,DEF,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,100393.0,0.0,0.3333333333333333,-3181.3333333333335,173.66666666666666,3355.0,0.0,3.0,0.6666666666666666,3.0
73,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-1611,88836,1090,2701,Norberto Murara Neto,GKP,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,92607.0,0.0,0.0,-2569.0,501.6666666666667,3070.6666666666665,0.0,3.0,0.6666666666666666,3.0
186,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-1196,92592,46,1242,Raheem Sterling,MID,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,95242.33333333333,0.0,0.0,-1435.3333333333333,137.0,1572.3333333333333,0.0,3.0,0.6666666666666666,3.0
578,1,False,17,20,False,90,0,0,0,1,0,0,0,1,0,0,0,6,9.0,2.7,2.0,1.4,58,2947,143490,7665,4718,Riccardo Calafiori,DEF,Arsenal,Brighton,2024-25,1,1,1,0.3333333333333333,0.0,7.0,0.0,10.366666666666667,0.3333333333333333,0.0,3.033333333333333,16.400000000000002,36.333333333333336,0,0.0,0.0,0.0,0.0,138327.66666666666,3.3333333333333335,1.6666666666666667,-1272.0,3117.6666666666665,4389.666666666667,0.3333333333333333,3.0,0.6666666666666666,3.0
597,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1999,14436,4216,2217,Myles Lewis-Skelly,MID,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,10.0,0.3333333333333333,11.833333333333334,0.3333333333333333,0.0,2.1666666666666665,8.6,53.0,0,0.0,0.0,0.0,0.0,9040.0,1.3333333333333333,1.6666666666666667,1894.0,2385.6666666666665,491.6666666666667,0.0,3.0,0.6666666666666666,3.0
633,4,False,17,20,False,90,0,1,0,1,0,0,0,1,0,0,0,18,21.8,24.8,8.0,5.5,60,774,7819,1409,635,Mikel Merino,MID,Arsenal,Brighton,2024-25,1,1,1,0.0,0.3333333333333333,14.333333333333334,0.0,2.0666666666666664,0.3333333333333333,0.3333333333333333,4.1000000000000005,15.466666666666669,33.0,0,0.0,0.0,0.0,0.0,6938.333333333333,23.333333333333332,3.3333333333333335,-287.6666666666667,380.3333333333333,668.0,0.0,3.0,0.6666666666666666,3.0
638,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-26,1445,46,72,Salah-Eddine Oulad M'hand,MID,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1432.6666666666667,0.0,0.0,-16.0,39.333333333333336,55.333333333333336,0.0,3.0,0.6666666666666666,3.0
639,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-25,4970,177,202,Tommy Setford,GKP,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4666.666666666667,0.0,0.0,-24.0,147.66666666666666,171.66666666666666,0.0,3.0,0.6666666666666666,3.0
657,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-92,7032,337,429,Maldini Kacurri,DEF,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6913.333333333333,0.0,0.0,-121.66666666666667,247.66666666666666,369.3333333333333,0.0,3.0,0.6666666666666666,3.0
658,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-118,5442,158,276,Ayden Heaven,DEF,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5374.333333333333,0.0,0.0,-101.66666666666667,159.0,260.6666666666667,0.0,3.0,0.6666666666666666,3.0
659,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-18,1500,81,99,Ismeal Kabia,MID,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1475.3333333333333,0.0,0.0,-25.666666666666668,54.0,79.66666666666667,0.0,3.0,0.6666666666666666,3.0
662,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-40,4181,168,208,Josh Nichols,DEF,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3986.6666666666665,0.0,0.0,-67.66666666666667,128.0,195.66666666666666,0.0,3.0,0.6666666666666666,3.0
665,0,False,17,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-690,21656,1854,2544,Nathan Butler-Oyedeji,FWD,Arsenal,Brighton,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22425.333333333332,0.0,0.0,-716.3333333333334,1631.6666666666667,2348.0,0.0,3.0,0.6666666666666666,3.0
28,9,True,15,20,False,90,1,0,0,1,0,0,0,0,0,0,2,31,37.6,7.3,54.0,9.9,62,6763,92601,9897,3134,Leon Bailey,MID,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,8.0,0.0,11.4,0.6666666666666666,0.0,3.0999999999999996,7.066666666666666,32.333333333333336,0,0.0,0.0,0.0,0.0,85792.0,12.666666666666666,1.0,-2645.6666666666665,867.0,3512.6666666666665,0.0,1.3333333333333333,2.0,1.3333333333333333
29,10,True,15,20,False,75,1,0,0,1,0,0,0,0,0,0,3,41,48.6,6.4,12.0,6.7,52,-324,30714,645,969,Ross Barkley,MID,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,2.0,0.0,4.066666666666666,0.3333333333333333,0.0,0.8666666666666666,4.0,9.333333333333334,0,0.0,0.0,0.0,0.0,31643.666666666668,0.6666666666666666,0.6666666666666666,-949.6666666666666,424.3333333333333,1374.0,0.0,1.3333333333333333,2.0,1.3333333333333333
30,0,True,15,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-15,2054,0,15,Enzo Barrenechea,MID,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2084.3333333333335,0.0,0.0,-15.666666666666666,0.0,15.666666666666666,0.0,1.3333333333333333,2.0,1.3333333333333333
31,1,True,15,20,False,14,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0.1,10.0,0.7,51,-19,8255,236,255,Emiliano Buendía Stati,MID,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,3.0,0.0,0.9333333333333332,0.6666666666666666,0.0,0.4666666666666666,3.0666666666666664,3.6666666666666665,0,0.0,0.0,0.0,0.0,8239.666666666666,0.6666666666666666,0.6666666666666666,-131.66666666666666,96.33333333333333,228.0,0.0,1.3333333333333333,2.0,1.3333333333333333
32,3,True,15,20,False,90,0,0,0,1,0,0,0,0,0,0,1,20,28.0,28.5,13.0,7.0,44,104,128644,8284,8180,Matty Cash,DEF,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,-3.0,0.0,0.5,1.0,0.0,0.7333333333333334,3.5999999999999996,52.666666666666664,0,0.0,0.0,0.0,0.0,142264.0,3.3333333333333335,0.3333333333333333,-10167.0,3583.6666666666665,13750.666666666666,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333
33,0,True,15,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-521,22587,0,521,Leander Dendoncker,MID,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23792.666666666668,0.0,0.0,-683.3333333333334,0.0,683.3333333333334,0.0,1.3333333333333333,2.0,1.3333333333333333
34,0,True,15,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-9,1693,0,9,Moussa Diaby,MID,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1708.6666666666667,0.0,0.0,-8.666666666666666,0.0,8.666666666666666,0.0,1.3333333333333333,2.0,1.3333333333333333
35,0,True,15,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1116,48113,1972,3088,Diego Carlos Santos Silva,DEF,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.7999999999999999,6.866666666666667,30.0,0,0.0,0.0,0.0,0.0,50749.666666666664,0.6666666666666666,0.3333333333333333,-2262.6666666666665,1119.0,3381.6666666666665,0.0,1.3333333333333333,2.0,1.3333333333333333
36,2,True,15,20,False,75,0,0,0,1,0,0,0,0,0,0,0,6,10.4,5.8,2.0,1.8,46,-19086,839200,43623,62709,Lucas Digne,DEF,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,7.0,0.0,24.0,2.0,0.0,4.533333333333334,15.0,87.33333333333333,0,0.0,0.0,0.0,0.0,896430.3333333334,6.333333333333333,1.3333333333333333,-63201.666666666664,12355.666666666666,75557.33333333333,0.0,1.3333333333333333,2.0,1.3333333333333333
37,0,True,15,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,201,0,0,Lewis Dobbin,MID,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,-2.6666666666666665,0.0,2.6666666666666665,0.0,1.3333333333333333,2.0,1.3333333333333333
38,0,True,15,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-94658,313936,2616,97274,Jhon Durán,FWD,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.3333333333333333,8.666666666666666,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,3.1333333333333333,14.533333333333333,36.666666666666664,0,0.0,0.0,0.3333333333333333,0.0,444291.0,16.333333333333332,1.6666666666666667,30778.666666666668,101315.66666666667,70537.0,0.0,1.3333333333333333,2.0,1.3333333333333333
39,0,True,15,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2238,80640,635,2873,Joe Gauci,GKP,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,84131.66666666667,0.0,0.0,-1302.0,503.6666666666667,1805.6666666666667,0.0,1.3333333333333333,2.0,1.3333333333333333
40,0,True,15,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,381,62943,2915,2534,Kortney Hause,DEF,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60951.666666666664,0.0,0.0,939.0,2891.6666666666665,1952.6666666666667,0.0,1.3333333333333333,2.0,1.3333333333333333
41,0,True,15,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-14,2315,0,14,Samuel Iling-Junior,MID,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2342.0,0.0,0.0,-13.0,0.0,13.0,0.0,1.3333333333333333,2.0,1.3333333333333333
42,2,True,15,20,False,90,0,0,0,1,0,0,0,0,0,0,0,15,16.6,25.8,4.0,4.6,50,351,3361,705,354,Boubacar Kamara,MID,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,11.333333333333334,0.0,10.566666666666666,1.6666666666666667,0.0,2.533333333333333,13.933333333333332,80.0,0,0.0,0.0,0.0,0.0,2639.6666666666665,1.0,2.0,79.0,339.6666666666667,260.6666666666667,0.0,1.3333333333333333,2.0,1.3333333333333333
43,0,True,15,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-16,956,0,16,Kaine Kesler-Hayden,DEF,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,992.6666666666666,0.0,0.0,-16.333333333333332,0.0,16.333333333333332,0.0,1.3333333333333333,2.0,1.3333333333333333
44,2,True,15,20,False,90,0,0,0,1,0,0,0,0,0,0,0,10,14.0,2.1,2.0,1.8,44,-5883,782124,29426,35309,Ezri Konsa Ngoyo,DEF,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,4.666666666666667,0.0,5.033333333333333,2.0,0.0,2.066666666666667,14.4,90.0,0,0.0,0.0,0.0,0.0,810063.3333333334,1.3333333333333333,1.3333333333333333,-28421.0,9879.0,38300.0,0.0,1.3333333333333333,2.0,1.3333333333333333
45,4,True,15,20,False,14,0,1,0,0,0,0,0,0,0,0,0,16,19.2,11.3,2.0,3.3,46,-2684,141543,815,3499,Ian Maatsen,DEF,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,1.3333333333333333,0.0,0.06666666666666667,0.0,0.0,0.09999999999999999,0.3333333333333333,2.3333333333333335,0,0.0,0.0,0.0,0.0,147826.0,0.6666666666666666,0.3333333333333333,-4180.0,674.3333333333334,4854.333333333333,0.0,1.3333333333333333,2.0,1.3333333333333333
46,0,True,15,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4,90,0,4,Filip Marschall,GKP,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,96.33333333333333,0.0,0.0,-1.6666666666666667,0.0,1.6666666666666667,0.0,1.3333333333333333,2.0,1.3333333333333333
47,2,True,15,20,False,90,0,0,0,1,0,0,0,0,0,1,0,6,11.8,0.0,0.0,1.2,50,16210,1312088,57686,41476,Emiliano Martínez Romero,GKP,Aston Villa,Leicester,2024-25,2,1,3,0.0,0.0,10.0,0.0,0.0,2.0,0.0,2.6,26.133333333333336,90.0,0,0.0,0.0,0.0,4.0,1299344.3333333333,0.0,2.0,-21248.333333333332,26513.666666666668,47762.0,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333
48,1,True,15,20,False,18,0,0,0,0,0,0,0,0,0,0,0,4,3.4,8.8,0.0,1.2,52,8138,97470,12860,4722,John McGinn,MID,Aston Villa,Leicester,2024-25,2,1,3,0.3333333333333333,0.0,14.0,0.0,23.766666666666666,1.6666666666666667,0.0,3.533333333333333,11.0,86.33333333333333,0,0.0,0.0,0.0,0.0,87831.0,1.3333333333333333,2.6666666666666665,255.0,3732.6666666666665,3477.6666666666665,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333
