id,total_points,was_home,kickoff_time,gameweek,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
13,2,True,17,22,False,90,0,0,0,2,0,0,0,0,0,0,0,10,5.8,27.0,7.0,4.0,0,0,0,0,0,0,0,83,-21477,603787,12659,34136,Martin Ødegaard,MID,Arsenal,Aston Villa,2024-25,2,2,1,0.3333333333333333,1.0,14.666666666666666,0.0,31.400000000000002,0.6666666666666666,0.0,5.8,13.666666666666666,67.66666666666667,0.0,0.0,0.0,0,0.0,718948.0,12.666666666666666,3.6666666666666665,-57109.0,37011.0,94120.0,0.0,2.0,1.0,2.3333333333333335
15,1,True,17,22,False,90,0,0,0,2,0,0,0,0,0,2,0,4,15.0,0.0,0.0,1.5,0,0,0,0,0,0,0,56,-116958,3249582,18438,135396,David Raya Martin,GKP,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,10.333333333333334,0.0,0.0,1.0,0.0,1.5999999999999999,15.933333333333332,90.0,0.0,0.0,0.0,0,1.6666666666666667,3419785.6666666665,0.0,2.3333333333333335,-49136.333333333336,55675.666666666664,104812.0,0.0,2.0,1.0,2.3333333333333335
16,2,True,17,22,False,90,0,0,0,2,0,0,0,0,0,0,0,17,15.2,27.4,7.0,5.0,0,0,0,0,0,0,0,62,-4631,288614,4967,9598,Declan Rice,MID,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.6666666666666666,16.333333333333332,0.0,25.233333333333334,0.6666666666666666,0.0,4.1,8.666666666666666,62.666666666666664,0.0,0.0,0.0,0,0.0,296143.0,7.333333333333333,2.3333333333333335,-2743.3333333333335,9790.333333333334,12533.666666666666,0.0,2.0,1.0,2.3333333333333335
17,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,102,-38660,1083774,864,39524,Bukayo Saka,MID,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1278702.3333333333,0.0,0.0,-346106.6666666667,1997.0,348103.6666666667,0.0,2.0,1.0,2.3333333333333335
18,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,63,-122876,3117291,13099,135975,William Saliba,DEF,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,9.666666666666666,0.0,2.3666666666666667,1.0,0.0,1.8,15.733333333333334,90.0,0.0,0.0,0.0,0,0.0,3310564.0,0.0,2.0,-53779.666666666664,52288.666666666664,106068.33333333333,0.0,2.0,1.0,2.3333333333333335
20,2,True,17,22,False,90,0,0,0,2,0,0,0,0,0,0,0,17,13.0,33.8,4.0,5.1,0,0,0,0,0,0,0,50,-2518,85986,1726,4244,Thomas Partey,MID,Arsenal,Aston Villa,2024-25,2,2,1,0.3333333333333333,0.0,17.333333333333332,0.0,8.666666666666666,1.0,0.0,3.266666666666666,16.599999999999998,90.0,0.0,0.0,0.0,0,0.0,89569.0,7.333333333333333,3.0,-2039.3333333333333,3149.0,5188.333333333333,0.0,2.0,1.0,2.3333333333333335
21,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,44,4284,194,150,Kieran Tierney,DEF,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,2.3333333333333335,0.0,3.5,0.0,0.0,0.5,0.7333333333333334,4.333333333333333,0.0,0.0,0.0,0,0.0,4048.3333333333335,0.6666666666666666,0.3333333333333333,4.666666666666667,266.6666666666667,262.0,0.0,2.0,1.0,2.3333333333333335
22,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,7,3741,39,32,Tomiyasu Takehiro,DEF,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3743.6666666666665,0.0,0.0,-24.0,31.666666666666668,55.666666666666664,0.0,2.0,1.0,2.3333333333333335
23,10,True,17,22,False,90,0,2,0,2,0,0,0,1,0,0,3,37,48.2,46.1,43.0,13.7,0,0,0,0,0,0,0,68,11995,198615,19303,7308,Leandro Trossard,MID,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.6666666666666666,13.666666666666666,0.0,6.233333333333333,0.6666666666666666,0.3333333333333333,3.5,12.4,59.333333333333336,0.0,0.0,0.0,0,0.0,202381.33333333334,16.0,4.0,-5223.666666666667,14372.0,19595.666666666668,0.0,2.0,1.0,2.3333333333333335
24,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,61,-2132,242453,120,2252,Benjamin White,DEF,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,249234.33333333334,0.0,0.0,-4998.333333333333,108.0,5106.333333333333,0.0,2.0,1.0,2.3333333333333335
25,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,-509,98562,394,903,Oleksandr Zinchenko,DEF,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,2.0,0.0,1.0999999999999999,0.0,0.0,0.16666666666666666,0.0,1.3333333333333333,0.0,0.0,0.0,0,0.0,98767.33333333333,0.6666666666666666,0.6666666666666666,-781.0,762.3333333333334,1543.3333333333333,0.0,2.0,1.0,2.3333333333333335
73,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,41,-1026,87004,331,1357,Norberto Murara Neto,GKP,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88968.0,0.0,0.0,-1790.0,885.0,2675.0,0.0,2.0,1.0,2.3333333333333335
186,0,True,17,22,False,8,0,0,0,0,0,0,0,1,0,0,0,1,0.4,3.4,5.0,0.9,0,0,0,0,0,0,0,67,15,92772,541,526,Raheem Sterling,MID,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,1.3333333333333333,0.0,1.4666666666666668,0.3333333333333333,0.0,1.2,3.733333333333333,20.0,0.0,0.0,0.0,0,0.0,92917.0,6.666666666666667,0.6666666666666666,-1028.3333333333333,203.66666666666666,1232.0,0.0,2.0,1.0,2.3333333333333335
578,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,58,-5348,135782,131,5479,Riccardo Calafiori,DEF,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,2.3333333333333335,0.0,7.166666666666667,0.6666666666666666,0.0,2.0,8.666666666666666,55.666666666666664,0.0,0.0,0.0,0,0.0,141227.66666666666,4.0,0.6666666666666666,-804.0,4242.333333333333,5046.333333333333,0.6666666666666666,2.0,1.0,2.3333333333333335
597,2,True,17,22,False,90,0,0,0,2,0,0,0,0,0,0,0,21,9.2,6.0,4.0,1.9,0,0,0,0,0,0,0,45,4606,20613,6083,1477,Myles Lewis-Skelly,MID,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,6.333333333333333,0.0,1.9666666666666666,0.3333333333333333,0.0,0.7333333333333333,5.6000000000000005,32.666666666666664,0.0,0.0,0.0,0,0.0,14165.0,0.0,0.6666666666666666,2400.0,4093.0,1693.0,0.3333333333333333,2.0,1.0,2.3333333333333335
633,2,True,17,22,False,90,0,0,0,2,0,0,0,0,0,0,0,18,13.0,15.7,29.0,5.8,0,0,0,0,0,0,0,60,-595,8072,285,880,Mikel Merino,MID,Arsenal,Aston Villa,2024-25,2,2,1,0.3333333333333333,0.3333333333333333,17.666666666666668,0.0,10.066666666666666,0.6666666666666666,0.3333333333333333,5.233333333333333,21.533333333333335,56.666666666666664,0.0,0.0,0.0,0,0.0,7714.0,20.333333333333332,4.333333333333333,305.3333333333333,1032.0,726.6666666666666,0.3333333333333333,2.0,1.0,2.3333333333333335
638,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,2,1493,35,33,Salah-Eddine Oulad M'hand,MID,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1454.0,0.0,0.0,-7.666666666666667,56.0,63.666666666666664,0.0,2.0,1.0,2.3333333333333335
639,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-70,5272,75,145,Tommy Setford,GKP,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4995.333333333333,0.0,0.0,-26.0,171.66666666666666,197.66666666666666,0.0,2.0,1.0,2.3333333333333335
657,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,16,7253,219,203,Maldini Kacurri,DEF,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7044.0,0.0,0.0,-68.0,292.0,360.0,0.0,2.0,1.0,2.3333333333333335
658,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,1,5616,111,110,Ayden Heaven,DEF,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5468.333333333333,0.0,0.0,-82.33333333333333,154.0,236.33333333333334,0.0,2.0,1.0,2.3333333333333335
659,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,2,1591,61,59,Ismeal Kabia,MID,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1520.0,0.0,0.0,-3.0,77.66666666666667,80.66666666666667,0.0,2.0,1.0,2.3333333333333335
662,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,-14,4430,101,115,Josh Nichols,DEF,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4200.666666666667,0.0,0.0,-27.666666666666668,147.66666666666666,175.33333333333334,0.0,2.0,1.0,2.3333333333333335
665,0,True,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-460,21665,857,1317,Nathan Butler-Oyedeji,FWD,Arsenal,Aston Villa,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21925.333333333332,0.0,0.0,-399.3333333333333,1789.6666666666667,2189.0,0.0,2.0,1.0,2.3333333333333335
28,1,False,17,22,False,5,0,0,0,0,0,0,0,0,0,0,0,4,2.0,10.3,2.0,1.4,0,0,0,0,0,0,0,62,-4600,89526,729,5329,Leon Bailey,MID,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.6666666666666666,17.333333333333332,0.0,13.633333333333333,0.6666666666666666,0.3333333333333333,6.366666666666667,19.46666666666667,55.333333333333336,0.0,0.0,0.0,0,0.0,90559.66666666667,30.666666666666668,3.6666666666666665,2299.3333333333335,5794.333333333333,3495.0,0.0,1.6666666666666667,1.0,2.3333333333333335
29,0,False,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52,-1903,29855,15,1918,Ross Barkley,MID,Aston Villa,Arsenal,2024-25,2,2,1,0.0,1.0,15.0,0.0,5.666666666666667,0.3333333333333333,0.3333333333333333,3.0,19.733333333333334,27.333333333333332,0.0,0.0,0.0,0,0.0,31156.333333333332,4.666666666666667,3.6666666666666665,-77.66666666666667,1215.0,1292.6666666666667,0.0,1.6666666666666667,1.0,2.3333333333333335
30,0,False,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49,-8,2032,0,8,Enzo Barrenechea,MID,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2055.0,0.0,0.0,-15.666666666666666,0.0,15.666666666666666,0.0,1.6666666666666667,1.0,2.3333333333333335
31,0,False,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,51,-46,8234,108,154,Emiliano Buendía Stati,MID,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,1.0,0.0,0.13333333333333333,0.0,0.0,0.26666666666666666,0.06666666666666667,7.666666666666667,0.0,0.0,0.0,0,0.0,8235.0,3.3333333333333335,0.6666666666666666,-35.333333333333336,183.66666666666666,219.0,0.0,1.6666666666666667,1.0,2.3333333333333335
32,4,False,17,22,False,90,0,1,0,2,0,0,0,0,0,0,0,11,22.4,14.3,2.0,3.9,0,0,0,0,0,0,0,44,-1684,127210,2687,4371,Matty Cash,DEF,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.3333333333333333,14.0,0.3333333333333333,10.1,0.3333333333333333,0.0,2.9,12.933333333333332,60.0,0.0,0.0,0.0,0,0.0,128214.33333333333,5.666666666666667,3.0,-7216.333333333333,4866.666666666667,12083.0,0.0,1.6666666666666667,1.0,2.3333333333333335
33,0,False,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-245,21950,0,245,Leander Dendoncker,MID,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22621.333333333332,0.0,0.0,-520.6666666666666,0.0,520.6666666666666,0.0,1.6666666666666667,1.0,2.3333333333333335
34,0,False,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,65,-7,1677,0,7,Moussa Diaby,MID,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1693.6666666666667,0.0,0.0,-7.333333333333333,0.0,7.333333333333333,0.0,1.6666666666666667,1.0,2.3333333333333335
35,0,False,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-2319,41224,29,2348,Diego Carlos Santos Silva,DEF,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.7999999999999999,6.866666666666667,30.0,0.0,0.0,0.0,0,0.0,46770.0,0.6666666666666666,0.3333333333333333,-2263.0,1060.3333333333333,3323.3333333333335,0.0,1.6666666666666667,1.0,2.3333333333333335
36,4,False,17,22,False,45,0,1,0,1,0,0,0,0,0,0,0,16,38.4,10.2,0.0,4.9,0,0,0,0,0,0,0,46,-37540,749799,8084,45624,Lucas Digne,DEF,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,15.0,0.3333333333333333,12.766666666666666,1.0,0.0,3.0,13.0,82.33333333333333,0.0,0.0,0.0,0,0.0,826512.6666666666,4.0,3.0,-37387.666666666664,22823.666666666668,60211.333333333336,0.0,1.6666666666666667,1.0,2.3333333333333335
37,0,False,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,0,200,0,0,Lewis Dobbin,MID,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,200.66666666666666,0.0,0.0,-0.6666666666666666,0.0,0.6666666666666666,0.0,1.6666666666666667,1.0,2.3333333333333335
38,1,False,17,22,False,10,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0,0,0,0,0,0,58,-18478,311906,10581,29059,Jhon Durán,FWD,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,349598.0,0.0,0.0,-83511.0,15924.0,99435.0,0.0,1.6666666666666667,1.0,2.3333333333333335
39,0,False,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,-1102,77881,229,1331,Joe Gauci,GKP,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,80764.0,0.0,0.0,-1920.0,495.0,2415.0,0.0,1.6666666666666667,1.0,2.3333333333333335
40,0,False,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,39,403,64333,1693,1290,Kortney Hause,DEF,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,62965.333333333336,0.0,0.0,307.3333333333333,2727.3333333333335,2420.0,0.0,1.6666666666666667,1.0,2.3333333333333335
41,0,False,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,54,-8,2294,0,8,Samuel Iling-Junior,MID,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2315.0,0.0,0.0,-12.666666666666666,0.0,12.666666666666666,0.0,1.6666666666666667,1.0,2.3333333333333335
42,1,False,17,22,False,90,0,0,0,2,0,0,0,1,0,0,0,8,24.0,0.8,0.0,2.5,0,0,0,0,0,0,0,50,-59,3475,252,311,Boubacar Kamara,MID,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,17.333333333333332,0.3333333333333333,21.799999999999997,1.0,0.0,4.833333333333333,18.599999999999998,87.33333333333333,0.0,0.0,0.0,0,0.0,3229.6666666666665,8.0,2.3333333333333335,132.33333333333334,481.3333333333333,349.0,0.0,1.6666666666666667,1.0,2.3333333333333335
43,0,False,17,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,-4,942,0,4,Kaine Kesler-Hayden,DEF,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,959.3333333333334,0.0,0.0,-16.666666666666668,0.0,16.666666666666668,0.0,1.6666666666666667,1.0,2.3333333333333335
44,1,False,17,22,False,90,0,0,0,2,0,0,0,0,0,0,0,2,8.4,0.5,0.0,0.9,0,0,0,0,0,0,0,44,-14939,739465,7294,22233,Ezri Konsa Ngoyo,DEF,Aston Villa,Arsenal,2024-25,2,2,1,0.0,0.6666666666666666,14.333333333333334,0.3333333333333333,5.366666666666666,1.0,0.0,2.433333333333333,17.0,90.0,0.0,0.0,0.0,0,0.0,773870.3333333334,2.0,3.6666666666666665,-19733.666666666668,15901.333333333334,35635.0,0.0,1.6666666666666667,1.0,2.3333333333333335
