id,total_points,was_home,kickoff_time,gameweek,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,True,15,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-11,1167,0,11,Fábio Ferreira Vieira,MID,Arsenal,Everton,2024-25,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1186.3333333333333,0.0,0.0,-7.666666666666667,0.0,7.666666666666667,0.0,2.6666666666666665,1.0,2.3333333333333335
2,1,True,15,16,False,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,13.0,1.2,68,-855,98617,1732,2587,Gabriel Fernando de Jesus,FWD,Arsenal,Everton,2024-25,0,0,1,0.0,0.0,2.3333333333333335,0.0,0.2333333333333333,0.0,0.0,0.3,0.7333333333333334,10.666666666666666,0.0,0,0,0.0,0.0,98145.33333333333,2.0,0.6666666666666666,-1155.3333333333333,1393.6666666666667,2549.0,0.0,2.6666666666666665,1.0,2.3333333333333335
3,9,True,15,16,False,90,0,0,1,0,0,0,0,0,0,0,3,34,26.6,16.5,8.0,5.1,62,-266454,2403720,55731,322185,Gabriel dos Santos Magalhães,DEF,Arsenal,Everton,2024-25,0,0,1,0.3333333333333333,0.0,6.666666666666667,0.0,0.2333333333333333,0.6666666666666666,0.3333333333333333,2.6,14.066666666666668,15.0,0.0,0,0,0.0,0.0,2698481.0,11.666666666666666,3.0,45200.0,156569.0,111369.0,0.0,2.6666666666666665,1.0,2.3333333333333335
4,2,True,15,16,False,90,0,0,1,0,0,0,0,0,0,0,0,8,7.0,26.0,23.0,5.6,79,17625,1129192,65418,47793,Kai Havertz,FWD,Arsenal,Everton,2024-25,0,0,1,0.3333333333333333,0.0,13.0,0.3333333333333333,7.533333333333334,1.0,0.3333333333333333,4.9,15.333333333333334,84.33333333333333,0.0,0,0,0.0,0.0,1109596.3333333333,26.0,4.333333333333333,-37694.0,37451.666666666664,75145.66666666667,0.0,2.6666666666666665,1.0,2.3333333333333335
5,0,True,15,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-76,3331,0,76,Karl Hein,GKP,Arsenal,Everton,2024-25,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3468.6666666666665,0.0,0.0,-72.33333333333333,0.0,72.33333333333333,0.0,2.6666666666666665,1.0,2.3333333333333335
6,6,True,15,16,False,90,0,0,1,0,0,0,0,0,0,0,0,20,11.0,6.4,14.0,3.1,57,195691,763230,215861,20170,Jurriën Timber,DEF,Arsenal,Everton,2024-25,0,0,1,0.0,0.6666666666666666,17.666666666666668,0.3333333333333333,6.3,1.0,0.3333333333333333,5.366666666666666,18.733333333333334,90.0,0.0,0,0,0.0,0.0,387508.0,29.0,5.666666666666667,119566.33333333333,129781.66666666667,10215.333333333334,0.0,2.6666666666666665,1.0,2.3333333333333335
7,1,True,15,16,False,28,0,0,0,0,0,0,0,0,0,0,0,9,3.6,4.5,0.0,0.8,47,455,26423,1388,933,Jorge Luiz Frello Filho,MID,Arsenal,Everton,2024-25,0,0,1,0.0,0.0,11.666666666666666,0.0,3.533333333333333,1.0,0.0,1.2,7.599999999999999,54.666666666666664,0.0,0,0,0.0,0.0,25427.666666666668,0.6666666666666666,1.6666666666666667,-31.0,827.3333333333334,858.3333333333334,0.0,2.6666666666666665,1.0,2.3333333333333335
8,0,True,15,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,8702,28525,9785,1083,Jakub Kiwior,DEF,Arsenal,Everton,2024-25,0,0,1,0.0,0.0,13.333333333333334,0.3333333333333333,4.233333333333333,0.3333333333333333,0.0,1.5333333333333332,11.0,75.0,0.0,0,0,0.0,0.0,17415.333333333332,0.0,3.0,539.3333333333334,1014.6666666666666,475.3333333333333,0.0,2.6666666666666665,1.0,2.3333333333333335
9,3,True,15,16,False,73,0,0,1,0,0,0,0,0,0,0,0,5,8.4,28.5,30.0,6.7,67,-19789,282283,12644,32433,Gabriel Martinelli Silva,MID,Arsenal,Everton,2024-25,0,0,1,0.0,0.0,-0.3333333333333333,0.3333333333333333,2.533333333333333,0.0,0.0,1.7,1.5333333333333332,33.333333333333336,0.0,0,0,0.0,0.0,330395.3333333333,13.0,1.0,-40423.333333333336,11100.666666666666,51524.0,0.3333333333333333,2.6666666666666665,1.0,2.3333333333333335
12,1,True,15,16,False,28,0,0,0,0,0,0,0,0,0,0,0,1,0.6,1.4,0.0,0.2,45,362,48746,4712,4350,Ethan Nwaneri,MID,Arsenal,Everton,2024-25,0,0,1,0.0,0.0,2.3333333333333335,0.0,0.2333333333333333,0.0,0.0,0.06666666666666667,0.6,5.333333333333333,0.0,0,0,0.0,0.0,46850.0,0.0,0.6666666666666666,3883.6666666666665,7600.333333333333,3716.6666666666665,0.0,2.6666666666666665,1.0,2.3333333333333335
