id,total_points,was_home,kickoff_time,gameweek,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
13,3,False,12,25,False,90,0,0,1,0,0,0,0,0,0,0,0,16,15.2,39.9,8.0,6.3,0,0,0,0,0,0,0,82,31297,569735,48508,17211,Martin Ødegaard,MID,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,13.0,0.0,9.766666666666667,1.0,0.3333333333333333,3.1999999999999997,13.6,57.666666666666664,0.0,0,0,0.0,0.0,570558.0,8.666666666666666,2.6666666666666665,-34113.0,10782.666666666666,44895.666666666664,0.3333333333333333,2.6666666666666665,1.0,2.3333333333333335
15,7,False,12,25,False,90,0,0,1,0,0,0,0,0,0,2,1,30,16.2,0.0,0.0,1.6,0,0,0,0,0,0,0,55,-9468,2919489,64242,73710,David Raya Martin,GKP,Arsenal,Leicester,2024-25,2,0,3,0.0,0.6666666666666666,14.333333333333334,0.3333333333333333,0.0,1.0,0.0,2.1666666666666665,21.599999999999998,90.0,0.0,0,0,0.0,3.0,3100336.3333333335,0.0,4.333333333333333,-157008.0,25008.0,182016.0,0.0,2.6666666666666665,1.0,2.3333333333333335
16,3,False,12,25,False,90,0,0,1,0,0,0,0,0,0,0,0,12,14.8,13.1,6.0,3.4,0,0,0,0,0,0,0,62,15675,306370,22448,6773,Declan Rice,MID,Arsenal,Leicester,2024-25,2,0,3,0.6666666666666666,0.6666666666666666,25.0,0.3333333333333333,40.166666666666664,1.0,0.0,7.966666666666666,28.53333333333333,90.0,0.0,0,0,0.0,0.0,288007.3333333333,10.666666666666666,5.0,-3580.6666666666665,6099.0,9679.666666666666,0.0,2.6666666666666665,1.0,2.3333333333333335
17,0,False,12,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,102,-23247,997390,672,23919,Bukayo Saka,MID,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1049786.0,0.0,0.0,-34374.666666666664,568.3333333333334,34943.0,0.0,2.6666666666666665,1.0,2.3333333333333335
18,6,False,12,25,False,90,0,0,1,0,0,0,0,0,0,0,0,25,21.4,0.8,0.0,2.2,0,0,0,0,0,0,0,62,20704,2468509,58314,37610,William Saliba,DEF,Arsenal,Leicester,2024-25,2,0,3,0.0,1.0,13.666666666666666,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.0,1.0333333333333334,9.666666666666666,60.0,0.0,0,0,0.0,0.0,2673186.3333333335,0.0,3.6666666666666665,-275866.3333333333,12974.666666666666,288841.0,0.0,2.6666666666666665,1.0,2.3333333333333335
20,3,False,12,25,False,74,0,0,1,0,0,0,0,0,0,0,0,13,7.6,3.2,3.0,1.4,0,0,0,0,0,0,0,49,5726,88701,8348,2622,Thomas Partey,MID,Arsenal,Leicester,2024-25,2,0,3,0.0,0.3333333333333333,23.0,0.3333333333333333,17.299999999999997,1.0,0.3333333333333333,4.866666666666666,26.666666666666668,90.0,0.0,0,0,0.0,0.0,83959.0,4.666666666666667,4.333333333333333,-2369.3333333333335,1817.6666666666667,4187.0,0.0,2.6666666666666665,1.0,2.3333333333333335
21,1,False,12,25,False,1,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.1,0.0,0.2,0,0,0,0,0,0,0,43,140,5037,401,261,Kieran Tierney,DEF,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0,0,0.0,0.0,4492.333333333333,0.0,0.3333333333333333,61.666666666666664,252.0,190.33333333333334,0.0,2.6666666666666665,1.0,2.3333333333333335
22,0,False,12,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,-15,3715,38,53,Tomiyasu Takehiro,DEF,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3727.6666666666665,0.0,0.0,-10.0,36.0,46.0,0.0,2.6666666666666665,1.0,2.3333333333333335
23,6,False,12,25,False,88,0,1,1,0,0,0,0,0,0,0,0,19,22.0,16.1,35.0,7.3,0,0,0,0,0,0,0,68,87223,361714,111030,23807,Leandro Trossard,MID,Arsenal,Leicester,2024-25,2,0,3,0.6666666666666666,1.0,20.333333333333332,0.3333333333333333,26.53333333333333,1.0,0.0,6.433333333333334,22.400000000000002,87.66666666666667,0.0,0,0,0.0,0.0,247618.33333333334,15.666666666666666,5.0,24147.0,42552.0,18405.0,0.3333333333333333,2.6666666666666665,1.0,2.3333333333333335
24,0,False,12,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,61,-2139,235200,499,2638,Benjamin White,DEF,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,239710.66666666666,0.0,0.0,-2524.3333333333335,105.66666666666667,2630.0,0.0,2.6666666666666665,1.0,2.3333333333333335
25,0,False,12,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,-452,98608,772,1224,Oleksandr Zinchenko,DEF,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,98584.66666666667,0.0,0.0,-552.0,608.6666666666666,1160.6666666666667,0.0,2.6666666666666665,1.0,2.3333333333333335
73,0,False,12,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,41,-758,85351,699,1457,Norberto Murara Neto,GKP,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,86333.33333333333,0.0,0.0,-901.6666666666666,577.6666666666666,1479.3333333333333,0.0,2.6666666666666665,1.0,2.3333333333333335
186,3,False,12,25,False,68,0,0,1,0,0,0,0,0,0,0,0,0,0.6,13.4,16.0,3.0,0,0,0,0,0,0,0,67,1312,94970,2277,965,Raheem Sterling,MID,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,1.3333333333333333,0.0,1.7333333333333334,0.0,0.0,0.3666666666666667,0.26666666666666666,3.0,0.0,0,0,0.0,0.0,92840.0,1.6666666666666667,0.3333333333333333,-267.3333333333333,461.0,728.3333333333334,0.3333333333333333,2.6666666666666665,1.0,2.3333333333333335
578,1,False,12,25,False,14,0,0,0,0,0,0,0,0,0,0,0,5,2.8,0.6,6.0,0.9,0,0,0,0,0,0,0,58,2298,144745,6184,3886,Riccardo Calafiori,DEF,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,7.333333333333333,0.0,1.7,0.0,0.3333333333333333,2.033333333333333,12.333333333333334,15.333333333333334,0.0,0,0,0.0,0.0,137033.33333333334,6.333333333333333,2.6666666666666665,-1077.3333333333333,2763.0,3840.3333333333335,0.0,2.6666666666666665,1.0,2.3333333333333335
597,3,False,12,25,False,75,0,0,1,0,0,0,0,0,0,0,0,8,5.6,6.5,6.0,1.8,0,0,0,0,0,0,0,45,17465,39480,20145,2680,Myles Lewis-Skelly,MID,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,17.0,0.0,3.1999999999999997,1.0,0.3333333333333333,2.8333333333333335,17.53333333333333,73.66666666666667,0.0,0,0,0.3333333333333333,0.0,21000.333333333332,7.666666666666667,2.3333333333333335,1560.0,4310.0,2750.0,0.0,2.6666666666666665,1.0,2.3333333333333335
633,13,False,12,25,False,21,2,0,0,0,0,0,0,0,0,0,2,44,67.4,0.6,36.0,10.4,0,0,0,0,0,0,0,60,133,8151,769,636,Mikel Merino,MID,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,7.0,0.0,5.333333333333333,0.6666666666666666,0.0,2.0,4.8,32.0,0.0,0,0,0.0,0.0,8027.333333333333,9.666666666666666,1.0,-467.0,397.6666666666667,864.6666666666666,0.0,2.6666666666666665,1.0,2.3333333333333335
638,0,False,12,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,2,1633,62,60,Salah-Eddine Oulad M'hand,MID,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1543.6666666666667,0.0,0.0,8.333333333333334,52.666666666666664,44.333333333333336,0.0,2.6666666666666665,1.0,2.3333333333333335
639,0,False,12,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-12,5822,152,164,Tommy Setford,GKP,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5415.666666666667,0.0,0.0,-59.0,95.66666666666667,154.66666666666666,0.0,2.6666666666666665,1.0,2.3333333333333335
657,0,False,12,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,-480,7166,125,605,Maldini Kacurri,DEF,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7452.666666666667,0.0,0.0,17.666666666666668,285.6666666666667,268.0,0.0,2.6666666666666665,1.0,2.3333333333333335
659,0,False,12,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-13,1727,69,82,Ismeal Kabia,MID,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1643.6666666666667,0.0,0.0,4.666666666666667,79.66666666666667,75.0,0.0,2.6666666666666665,1.0,2.3333333333333335
662,0,False,12,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,243,5261,422,179,Josh Nichols,DEF,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4583.333333333333,0.0,0.0,-6.666666666666667,129.66666666666666,136.33333333333334,0.0,2.6666666666666665,1.0,2.3333333333333335
665,0,False,12,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,875,22600,2285,1410,Nathan Butler-Oyedeji,FWD,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,21443.666666666668,0.0,0.0,-445.0,1048.3333333333333,1493.3333333333333,0.0,2.6666666666666665,1.0,2.3333333333333335
756,0,False,12,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,207,705,285,78,Jack Porter,GKP,Arsenal,Leicester,2024-25,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,191.0,0.0,0.0,110.0,118.0,8.0,0.0,3.0,0.5,3.0
28,0,True,15,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,62,9635,103068,13218,3583,Leon Bailey,MID,Aston Villa,Ipswich,2024-25,1,1,1,0.0,0.0,5.0,0.3333333333333333,12.1,0.3333333333333333,0.0,2.8333333333333335,3.6666666666666665,38.0,0.0,0,0,0.0,0.0,90048.66666666667,12.666666666666666,1.6666666666666667,-1297.6666666666667,2564.0,3861.6666666666665,0.0,1.0,1.6666666666666667,0.6666666666666666
28,0,True,19,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,62,9635,103068,13218,3583,Leon Bailey,MID,Aston Villa,Liverpool,2024-25,2,2,1,0.0,0.0,5.0,0.3333333333333333,12.1,0.3333333333333333,0.0,2.8333333333333335,3.6666666666666665,38.0,0.0,0,0,0.0,0.0,90048.66666666667,12.666666666666666,1.6666666666666667,-1297.6666666666667,2564.0,3861.6666666666665,0.0,1.0,1.6666666666666667,0.6666666666666666
29,0,True,15,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52,-809,26736,38,847,Ross Barkley,MID,Aston Villa,Ipswich,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28574.0,0.0,0.0,-1436.0,23.333333333333332,1459.3333333333333,0.0,1.0,1.6666666666666667,0.6666666666666666
29,0,True,19,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52,-809,26736,38,847,Ross Barkley,MID,Aston Villa,Liverpool,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28574.0,0.0,0.0,-1436.0,23.333333333333332,1459.3333333333333,0.0,1.0,1.6666666666666667,0.6666666666666666
30,0,True,15,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49,-17,1991,0,17,Enzo Barrenechea,MID,Aston Villa,Ipswich,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2019.6666666666667,0.0,0.0,-11.0,0.0,11.0,0.0,1.0,1.6666666666666667,0.6666666666666666
30,0,True,19,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49,-17,1991,0,17,Enzo Barrenechea,MID,Aston Villa,Liverpool,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2019.6666666666667,0.0,0.0,-11.0,0.0,11.0,0.0,1.0,1.6666666666666667,0.6666666666666666
31,0,True,15,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,51,-588,7833,28,616,Emiliano Buendía Stati,MID,Aston Villa,Ipswich,2024-25,1,1,1,0.0,0.0,0.3333333333333333,0.0,0.26666666666666666,0.0,0.0,0.03333333333333333,0.0,6.0,0.0,0,0,0.0,0.0,8343.0,0.3333333333333333,0.3333333333333333,-2.0,197.0,199.0,0.0,1.0,1.6666666666666667,0.6666666666666666
31,0,True,19,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,51,-588,7833,28,616,Emiliano Buendía Stati,MID,Aston Villa,Liverpool,2024-25,2,2,1,0.0,0.0,0.3333333333333333,0.0,0.26666666666666666,0.0,0.0,0.03333333333333333,0.0,6.0,0.0,0,0,0.0,0.0,8343.0,0.3333333333333333,0.3333333333333333,-2.0,197.0,199.0,0.0,1.0,1.6666666666666667,0.6666666666666666
32,0,True,15,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,-25784,113833,103,25887,Matty Cash,DEF,Aston Villa,Ipswich,2024-25,1,1,1,0.3333333333333333,0.0,7.0,0.0,12.1,1.0,0.0,2.6666666666666665,12.4,60.0,0.0,0,0,0.0,0.0,138731.66666666666,2.0,2.0,3329.6666666666665,11950.666666666666,8621.0,0.0,1.0,1.6666666666666667,0.6666666666666666
32,1,True,19,25,False,23,0,0,0,0,0,0,0,0,0,0,0,8,9.2,11.0,11.0,3.1,0,0,0,0,0,0,0,44,-25784,113833,103,25887,Matty Cash,DEF,Aston Villa,Liverpool,2024-25,2,2,1,0.3333333333333333,0.0,7.0,0.0,12.1,1.0,0.0,2.6666666666666665,12.4,60.0,0.0,0,0,0.0,0.0,138731.66666666666,2.0,2.0,3329.6666666666665,11950.666666666666,8621.0,0.0,1.0,1.6666666666666667,0.6666666666666666
33,0,True,15,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-288,21134,0,288,Leander Dendoncker,MID,Aston Villa,Ipswich,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,21680.0,0.0,0.0,-254.33333333333334,0.0,254.33333333333334,0.0,1.0,1.6666666666666667,0.6666666666666666
33,0,True,19,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-288,21134,0,288,Leander Dendoncker,MID,Aston Villa,Liverpool,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,21680.0,0.0,0.0,-254.33333333333334,0.0,254.33333333333334,0.0,1.0,1.6666666666666667,0.6666666666666666
34,0,True,15,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,65,-8,1656,0,8,Moussa Diaby,MID,Aston Villa,Ipswich,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1670.6666666666667,0.0,0.0,-7.666666666666667,0.0,7.666666666666667,0.0,1.0,1.6666666666666667,0.6666666666666666
34,0,True,19,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,65,-8,1656,0,8,Moussa Diaby,MID,Aston Villa,Liverpool,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1670.6666666666667,0.0,0.0,-7.666666666666667,0.0,7.666666666666667,0.0,1.0,1.6666666666666667,0.6666666666666666
35,0,True,15,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-1478,35893,0,1478,Diego Carlos Santos Silva,DEF,Aston Villa,Ipswich,2024-25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,39140.666666666664,0.0,0.0,-2090.3333333333335,18.333333333333332,2108.6666666666665,0.0,1.0,1.6666666666666667,0.6666666666666666
35,0,True,19,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-1478,35893,0,1478,Diego Carlos Santos Silva,DEF,Aston Villa,Liverpool,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,39140.666666666664,0.0,0.0,-2090.3333333333335,18.333333333333332,2108.6666666666665,0.0,1.0,1.6666666666666667,0.6666666666666666
36,1,True,15,25,False,45,0,0,0,0,0,0,0,0,0,0,0,5,0.0,4.5,1.0,0.3,0,0,0,0,0,0,0,46,211033,1007496,237273,26240,Lucas Digne,DEF,Aston Villa,Ipswich,2024-25,1,1,1,0.3333333333333333,0.0,9.333333333333334,0.0,12.733333333333334,1.0,0.0,3.6333333333333333,22.46666666666667,60.0,0.0,0,0,0.0,0.0,765143.0,1.0,2.3333333333333335,-6313.0,30356.0,36669.0,0.0,1.0,1.6666666666666667,0.6666666666666666
36,4,True,19,25,False,77,0,1,0,2,0,0,0,0,0,0,0,19,31.4,25.4,0.0,5.7,0,0,0,0,0,0,0,46,211033,1007496,237273,26240,Lucas Digne,DEF,Aston Villa,Liverpool,2024-25,2,2,1,0.3333333333333333,0.0,9.333333333333334,0.0,12.733333333333334,1.0,0.0,3.6333333333333333,22.46666666666667,60.0,0.0,0,0,0.0,0.0,765143.0,1.0,2.3333333333333335,-6313.0,30356.0,36669.0,0.0,1.0,1.6666666666666667,0.6666666666666666
