id,total_points,was_home,kickoff_time,gameweek,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,True,16,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-19,1241,0,19,Fábio Ferreira Vieira,MID,Arsenal,Liverpool,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.6666666666667,0.0,0.0,-79.33333333333333,0.0,79.33333333333333,0.0,2.3333333333333335,1.6666666666666667,2.0
2,0,True,16,9,False,5,0,0,0,0,0,0,0,1,0,0,0,1,2.0,0.3,21.0,2.3,68,-3526,101196,1944,5470,Gabriel Fernando de Jesus,FWD,Arsenal,Liverpool,2024-25,2,2,1,0.0,0.0,7.0,0.0,10.633333333333333,0.3333333333333333,0.0,2.5000000000000004,1.5999999999999999,23.333333333333332,0.0,0.0,0.0,0.0,0.0,98780.66666666667,13.0,1.0,627.0,8385.0,7758.0,0.0,2.3333333333333335,1.6666666666666667,2.0
3,1,True,16,9,False,53,0,0,0,1,0,0,0,0,0,0,0,7,4.4,0.7,0.0,0.5,63,-102913,2845807,112341,215254,Gabriel dos Santos Magalhães,DEF,Arsenal,Liverpool,2024-25,2,2,1,0.0,0.0,5.666666666666667,0.0,4.033333333333333,1.6666666666666667,0.0,4.533333333333334,15.266666666666667,90.0,0.0,0.0,0.0,0.0,0.0,2739445.3333333335,26.0,1.3333333333333333,487766.3333333333,538314.0,50547.666666666664,0.0,2.3333333333333335,1.6666666666666667,2.0
4,2,True,16,9,False,90,0,0,0,2,0,0,0,0,0,0,0,3,4.4,25.3,17.0,4.7,82,-214525,1768961,30424,244949,Kai Havertz,FWD,Arsenal,Liverpool,2024-25,2,2,1,0.0,0.6666666666666666,21.0,0.0,8.9,1.6666666666666667,0.6666666666666666,9.866666666666665,25.599999999999998,90.0,0.0,0.0,0.0,0.0,0.0,2034603.3333333333,64.0,5.333333333333333,67376.0,272978.0,205602.0,0.0,2.3333333333333335,1.6666666666666667,2.0
5,0,True,16,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-94,3922,0,94,Karl Hein,GKP,Arsenal,Liverpool,2024-25,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4164.666666666667,0.0,0.0,-218.33333333333334,0.0,218.33333333333334,0.0,2.3333333333333335,1.6666666666666667,2.0
6,2,True,16,9,False,75,0,0,0,1,0,0,0,0,0,0,0,4,14.8,11.6,2.0,2.8,55,-33099,138466,809,33908,Jurriën Timber,DEF,Arsenal,Liverpool,2024-25,2,2,1,0.3333333333333333,0.0,8.333333333333334,0.0,27.599999999999998,0.6666666666666666,0.0,4.633333333333334,15.200000000000001,30.0,0.0,0.0,0.0,0.0,0.0,186553.33333333334,3.6666666666666665,1.3333333333333333,13311.0,45028.666666666664,31717.666666666668,0.0,2.3333333333333335,1.6666666666666667,2.0
7,0,True,16,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-624,26831,699,1323,Jorge Luiz Frello Filho,MID,Arsenal,Liverpool,2024-25,2,2,1,0.0,0.0,5.666666666666667,0.0,6.5,0.3333333333333333,0.0,0.8333333333333334,1.3333333333333333,20.0,0.0,0.0,0.0,0.0,0.0,27440.666666666668,0.3333333333333333,0.6666666666666666,-1146.6666666666667,1420.3333333333333,2567.0,0.0,2.3333333333333335,1.6666666666666667,2.0
8,1,True,16,9,False,36,0,0,0,1,0,0,0,0,0,0,0,-1,5.6,0.5,0.0,0.6,48,-274,16194,482,756,Jakub Kiwior,DEF,Arsenal,Liverpool,2024-25,2,2,1,0.0,0.0,-0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.0,0.19999999999999998,1.8,14.666666666666666,0.0,0.0,0.0,0.0,0.0,16044.666666666666,0.0,0.3333333333333333,-153.0,1043.6666666666667,1196.6666666666667,0.0,2.3333333333333335,1.6666666666666667,2.0
9,2,True,16,9,False,84,0,0,0,2,0,0,0,0,0,0,0,9,6.8,16.8,15.0,3.9,70,-36855,422426,35240,72095,Gabriel Martinelli Silva,MID,Arsenal,Liverpool,2024-25,2,2,1,0.3333333333333333,1.0,20.333333333333332,0.0,11.733333333333334,1.3333333333333333,0.6666666666666666,8.1,29.933333333333334,43.0,0.0,0.0,0.0,0.0,0.0,391441.6666666667,39.333333333333336,6.666666666666667,80886.66666666667,121165.66666666667,40279.0,0.0,2.3333333333333335,1.6666666666666667,2.0
12,1,True,16,9,False,5,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.5,2.0,0.4,45,-37,32660,1800,1837,Ethan Nwaneri,MID,Arsenal,Liverpool,2024-25,2,2,1,0.0,0.0,2.3333333333333335,0.0,3.9,0.0,0.0,1.1,2.066666666666667,4.666666666666667,0.0,0.0,0.0,0.0,0.0,31815.333333333332,5.0,0.6666666666666666,1087.0,4581.333333333333,3494.3333333333335,0.0,2.3333333333333335,1.6666666666666667,2.0
