id,total_points,was_home,kickoff_time,gameweek,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,False,13,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-747,1650,0,747,Fábio Ferreira Vieira,MID,Arsenal,Spurs,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2547.0,0.0,0.0,-356.3333333333333,146.33333333333334,502.6666666666667,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335
2,1,False,13,4,False,10,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,68,-27513,82577,1997,29510,Gabriel Fernando de Jesus,FWD,Arsenal,Spurs,2024-25,1,0,3,0.0,0.0,0.3333333333333333,0.0,0.26666666666666666,0.0,0.0,0.03333333333333333,0.06666666666666667,1.6666666666666667,0.0,0,0,0.0,0.0,160889.0,0.0,0.0,-42186.0,5136.0,47322.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335
3,15,False,13,4,False,90,1,0,1,0,0,0,0,0,0,0,3,40,58.0,0.7,35.0,9.4,60,-115425,1208425,61041,176466,Gabriel dos Santos Magalhães,DEF,Arsenal,Spurs,2024-25,1,0,3,0.0,0.3333333333333333,21.333333333333332,0.6666666666666666,8.033333333333333,0.3333333333333333,0.0,3.233333333333333,18.666666666666668,90.0,0.0,0,0,0.0,0.0,1237363.0,5.666666666666667,4.666666666666667,-8110.333333333333,41134.0,49244.333333333336,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335
4,2,False,13,4,False,90,0,0,1,0,0,0,0,0,0,0,0,9,19.2,5.4,36.0,6.1,81,-8676,1804099,301692,310368,Kai Havertz,FWD,Arsenal,Spurs,2024-25,1,0,3,0.3333333333333333,1.6666666666666667,26.666666666666668,0.6666666666666666,18.333333333333332,0.3333333333333333,0.6666666666666666,8.233333333333333,33.93333333333333,90.0,0.0,0,0,0.0,0.0,1493782.6666666667,30.333333333333332,7.333333333333333,116422.33333333333,219580.33333333334,103158.0,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335
5,0,False,13,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-495,4862,0,495,Karl Hein,GKP,Arsenal,Spurs,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6216.666666666667,0.0,0.0,-645.3333333333334,0.0,645.3333333333334,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335
6,5,False,13,4,False,90,0,0,1,0,0,0,0,1,0,0,0,20,13.4,1.1,7.0,2.2,55,-76,106693,18538,18614,Jurriën Timber,DEF,Arsenal,Spurs,2024-25,1,0,3,0.0,0.0,9.666666666666666,0.3333333333333333,5.366666666666667,0.3333333333333333,0.0,1.5,5.3999999999999995,59.333333333333336,0.0,0,0,0.0,0.0,84772.66666666667,4.666666666666667,2.6666666666666665,2279.0,11060.666666666666,8781.666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335
7,2,False,13,4,False,90,0,0,1,0,0,0,0,1,0,0,0,0,0.4,1.8,0.0,0.2,49,-982,28424,4753,5735,Jorge Luiz Frello Filho,MID,Arsenal,Spurs,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,27215.333333333332,0.0,0.0,-2594.3333333333335,1963.6666666666667,4558.0,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335
8,0,False,13,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1679,15388,672,2351,Jakub Kiwior,DEF,Arsenal,Spurs,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16603.0,0.0,0.0,-1881.0,512.0,2393.0,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335
9,3,False,13,4,False,79,0,0,1,0,0,0,0,0,0,0,0,18,22.8,25.6,31.0,7.9,69,-54816,200769,8634,63450,Gabriel Martinelli Silva,MID,Arsenal,Spurs,2024-25,1,0,3,0.0,0.0,9.0,0.6666666666666666,21.166666666666668,0.0,0.0,3.9333333333333336,6.666666666666667,56.666666666666664,0.0,0,0,0.0,0.0,259502.66666666666,11.666666666666666,2.3333333333333335,-16026.333333333334,14330.0,30356.333333333332,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335
12,1,False,13,4,False,4,0,0,0,0,0,0,0,0,0,0,0,5,8.2,0.4,0.0,0.9,45,3034,26639,7926,4892,Ethan Nwaneri,MID,Arsenal,Spurs,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19475.0,0.0,0.0,-316.3333333333333,2132.3333333333335,2448.6666666666665,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335
