id,total_points,was_home,kickoff_time,gameweek,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
1,0,True,14,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-75,1312,0,75,Fábio Ferreira Vieira,MID,Arsenal,Southampton,2024-25,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.3333333333333,0.0,0.0,-343.6666666666667,0.0,343.6666666666667,0.0,2.3333333333333335,1.3333333333333333,2.3333333333333335
2,1,True,14,7,False,59,0,0,0,1,0,0,0,0,0,0,0,9,1.8,31.5,16.0,4.9,68,-1821,97477,6898,8719,Gabriel Fernando de Jesus,FWD,Arsenal,Southampton,2024-25,3,1,3,0.0,0.0,2.6666666666666665,0.0,0.0,0.3333333333333333,0.0,0.9666666666666667,4.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,89265.0,5.666666666666667,0.6666666666666666,-7836.333333333333,6759.666666666667,14596.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335
3,2,True,14,7,False,90,0,0,0,1,0,0,0,0,0,0,0,5,4.6,3.7,16.0,2.4,62,328472,2805003,382083,53611,Gabriel dos Santos Magalhães,DEF,Arsenal,Southampton,2024-25,3,1,3,0.0,1.0,20.666666666666668,0.3333333333333333,2.9333333333333336,1.3333333333333333,0.6666666666666666,9.166666666666666,44.73333333333333,90.0,0.0,0.0,0.0,0.0,0.0,1678897.3333333333,44.0,7.666666666666667,341003.6666666667,423800.6666666667,82797.0,0.0,2.3333333333333335,1.3333333333333333,2.3333333333333335
4,8,True,14,7,False,90,1,0,0,1,0,0,0,0,0,0,2,34,37.6,14.9,82.0,13.5,82,177244,2162410,293506,116262,Kai Havertz,FWD,Arsenal,Southampton,2024-25,3,1,3,0.0,0.0,14.0,0.3333333333333333,4.633333333333334,1.3333333333333333,0.3333333333333333,7.900000000000001,23.26666666666667,90.0,0.0,0.0,0.0,0.0,0.0,1832839.3333333333,51.0,3.3333333333333335,36841.0,276581.6666666667,239740.66666666666,0.0,2.3333333333333335,1.3333333333333333,2.3333333333333335
5,0,True,14,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-188,4153,0,188,Karl Hein,GKP,Arsenal,Southampton,2024-25,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4618.666666666667,0.0,0.0,-348.6666666666667,0.0,348.6666666666667,0.0,2.3333333333333335,1.3333333333333333,2.3333333333333335
6,0,True,14,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,30152,211295,60564,30412,Jurriën Timber,DEF,Arsenal,Southampton,2024-25,3,1,3,0.3333333333333333,0.0,16.0,0.3333333333333333,27.966666666666665,1.0,0.0,5.766666666666667,23.666666666666668,90.0,0.0,0.0,0.0,0.0,0.0,136249.66666666666,6.0,3.6666666666666665,20615.333333333332,37918.666666666664,17303.333333333332,0.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335
7,2,True,14,7,False,60,0,0,0,1,0,0,0,0,0,0,0,17,4.0,19.5,1.0,2.5,49,-1641,26952,1256,2897,Jorge Luiz Frello Filho,MID,Arsenal,Southampton,2024-25,3,1,3,0.0,0.0,0.0,0.3333333333333333,0.6,0.0,0.0,0.06666666666666667,0.13333333333333333,30.0,0.0,0.0,0.0,0.0,0.0,28575.333333333332,0.0,0.6666666666666666,-839.6666666666666,2933.3333333333335,3773.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335
8,1,True,14,7,False,1,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.3,0.0,0.3,48,395,16462,1626,1231,Jakub Kiwior,DEF,Arsenal,Southampton,2024-25,3,1,3,0.0,0.0,-0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,1.7333333333333334,5.333333333333333,0.0,0.0,0.0,0.0,0.0,15327.333333333334,0.0,0.3333333333333333,-867.0,670.0,1537.0,0.0,2.3333333333333335,1.3333333333333333,2.3333333333333335
9,6,True,14,7,False,30,1,0,0,0,0,0,0,0,0,0,0,27,35.8,4.3,37.0,7.7,70,182858,457536,205106,22248,Gabriel Martinelli Silva,MID,Arsenal,Southampton,2024-25,3,1,3,0.6666666666666666,1.0,25.0,0.3333333333333333,26.266666666666666,1.0,0.3333333333333333,9.1,33.333333333333336,79.33333333333333,0.0,0.0,0.0,0.0,0.0,216614.0,31.666666666666668,7.0,-2105.6666666666665,33144.666666666664,35250.333333333336,0.0,2.3333333333333335,1.3333333333333333,2.3333333333333335
12,0,True,14,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,3817,33783,7275,3458,Ethan Nwaneri,MID,Arsenal,Southampton,2024-25,3,1,3,0.0,0.0,3.6666666666666665,0.0,3.8000000000000003,0.0,0.0,1.366666666666667,4.8,3.0,0.0,0.0,0.0,0.0,0.0,28038.666666666668,5.0,0.6666666666666666,1689.0,5322.666666666667,3633.6666666666665,0.0,2.3333333333333335,1.3333333333333333,2.3333333333333335
